x Distance [mm]	Height [cm]
 435.825 	 7.451 
 436.015 	 7.451 
 436.200 	 7.451 
 436.390 	 7.451 
 436.575 	 7.449 
 436.765 	 7.449 
 436.955 	 7.448 
 437.140 	 7.449 
 437.330 	 7.446 
 437.515 	 7.441 
 437.705 	 7.446 
 437.895 	 7.449 
 438.080 	 7.452 
 438.270 	 7.453 
 438.455 	 7.448 
 438.645 	 7.446 
 438.835 	 7.449 
 439.020 	 7.451 
 439.210 	 7.451 
 439.395 	 7.449 
 439.585 	 7.444 
 439.775 	 7.444 
 439.960 	 7.450 
 440.150 	 7.456 
 440.335 	 7.456 
 440.525 	 7.456 
 440.715 	 7.456 
 440.900 	 7.454 
 441.090 	 7.451 
 441.275 	 7.451 
 441.465 	 7.456 
 441.655 	 7.459 
 441.840 	 7.454 
 442.030 	 7.456 
 442.215 	 7.458 
 442.405 	 7.459 
 442.595 	 7.464 
 442.780 	 7.466 
 442.970 	 7.469 
 443.155 	 7.468 
 443.345 	 7.466 
 443.535 	 7.466 
 443.720 	 7.466 
 443.910 	 7.463 
 444.095 	 7.464 
 444.285 	 7.460 
 444.475 	 7.460 
 444.660 	 7.457 
 444.850 	 7.456 
 445.035 	 7.459 
 445.225 	 7.461 
 445.415 	 7.461 
 445.600 	 7.461 
 445.790 	 7.461 
 445.975 	 7.461 
 446.165 	 7.455 
 446.355 	 7.451 
 446.540 	 7.457 
 446.730 	 7.461 
 446.915 	 7.461 
 447.105 	 7.457 
 447.295 	 7.459 
 447.480 	 7.461 
 447.670 	 7.456 
 447.855 	 7.454 
 448.045 	 7.456 
 448.235 	 7.456 
 448.420 	 7.456 
 448.610 	 7.461 
 448.795 	 7.461 
 448.985 	 7.453 
 449.175 	 7.455 
 449.360 	 7.456 
 449.550 	 7.451 
 449.735 	 7.449 
 449.925 	 7.454 
 450.115 	 7.456 
 450.300 	 7.456 
 450.490 	 7.453 
 450.675 	 7.454 
 450.865 	 7.454 
 451.055 	 7.451 
 451.240 	 7.454 
 451.430 	 7.456 
 451.615 	 7.453 
 451.805 	 7.451 
 451.995 	 7.451 
 452.180 	 7.455 
 452.370 	 7.456 
 452.555 	 7.453 
 452.745 	 7.454 
 452.935 	 7.453 
 453.120 	 7.454 
 453.310 	 7.449 
 453.495 	 7.449 
 453.685 	 7.451 
 453.875 	 7.451 
 454.060 	 7.451 
 454.250 	 7.451 
 454.435 	 7.451 
 454.625 	 7.445 
 454.815 	 7.441 
 455.000 	 7.444 
 455.190 	 7.446 
 455.375 	 7.449 
 455.565 	 7.451 
 455.755 	 7.448 
 455.940 	 7.446 
 456.130 	 7.446 
 456.315 	 7.446 
 456.505 	 7.449 
 456.695 	 7.451 
 456.880 	 7.451 
 457.070 	 7.448 
 457.255 	 7.443 
 457.445 	 7.439 
 457.635 	 7.437 
 457.820 	 7.443 
 458.010 	 7.446 
 458.195 	 7.444 
 458.385 	 7.439 
 458.575 	 7.440 
 458.760 	 7.441 
 458.950 	 7.444 
 459.135 	 7.443 
 459.325 	 7.439 
 459.515 	 7.441 
 459.700 	 7.441 
 459.890 	 7.431 
 460.075 	 7.427 
 460.265 	 7.421 
 460.455 	 7.411 
 460.640 	 7.399 
 460.830 	 7.387 
 461.015 	 7.380 
 461.205 	 7.378 
 461.395 	 7.378 
 461.580 	 7.375 
 461.770 	 7.381 
 461.955 	 7.385 
 462.145 	 7.383 
 462.335 	 7.386 
 462.520 	 7.384 
 462.710 	 7.379 
 462.895 	 7.378 
 463.085 	 7.378 
 463.275 	 7.375 
 463.460 	 7.373 
 463.650 	 7.373 
 463.835 	 7.376 
 464.025 	 7.381 
 464.215 	 7.383 
 464.400 	 7.383 
 464.590 	 7.377 
 464.775 	 7.373 
 464.965 	 7.367 
 465.155 	 7.374 
 465.340 	 7.378 
 465.530 	 7.378 
 465.715 	 7.378 
 465.905 	 7.375 
 466.095 	 7.370 
 466.280 	 7.375 
 466.470 	 7.378 
 466.655 	 7.378 
 466.845 	 7.373 
 467.035 	 7.377 
 467.220 	 7.383 
 467.410 	 7.377 
 467.595 	 7.376 
 467.785 	 7.378 
 467.975 	 7.381 
 468.160 	 7.379 
 468.350 	 7.378 
 468.535 	 7.381 
 468.725 	 7.379 
 468.915 	 7.382 
 469.100 	 7.375 
 469.290 	 7.379 
 469.475 	 7.380 
 469.665 	 7.381 
 469.855 	 7.389 
 470.040 	 7.393 
 470.230 	 7.396 
 470.415 	 7.397 
 470.605 	 7.400 
 470.795 	 7.402 
 470.980 	 7.402 
 471.170 	 7.402 
 471.355 	 7.402 
 471.545 	 7.406 
 471.735 	 7.407 
 471.920 	 7.407 
 472.110 	 7.407 
 472.295 	 7.407 
 472.485 	 7.407 
 472.675 	 7.404 
 472.860 	 7.406 
 473.050 	 7.403 
 473.235 	 7.406 
 473.425 	 7.407 
 473.615 	 7.407 
 473.800 	 7.404 
 473.990 	 7.399 
 474.175 	 7.405 
 474.365 	 7.407 
 474.555 	 7.407 
 474.740 	 7.407 
 474.930 	 7.411 
 475.115 	 7.412 
 475.305 	 7.412 
 475.495 	 7.412 
 475.680 	 7.405 
 475.870 	 7.402 
 476.055 	 7.406 
 476.245 	 7.397 
 476.435 	 7.399 
 476.620 	 7.402 
 476.810 	 7.399 
 476.995 	 7.397 
 477.185 	 7.397 
 477.375 	 7.400 
 477.560 	 7.399 
 477.750 	 7.397 
 477.935 	 7.400 
 478.125 	 7.402 
 478.315 	 7.402 
 478.500 	 7.405 
 478.690 	 7.407 
 478.875 	 7.407 
 479.065 	 7.411 
 479.255 	 7.415 
 479.440 	 7.413 
 479.630 	 7.415 
 479.815 	 7.417 
 480.005 	 7.417 
 480.195 	 7.414 
 480.380 	 7.415 
 480.570 	 7.414 
 480.755 	 7.415 
 480.945 	 7.414 
 481.135 	 7.415 
 481.320 	 7.413 
 481.510 	 7.412 
 481.695 	 7.409 
 481.885 	 7.411 
 482.075 	 7.415 
 482.260 	 7.417 
 482.450 	 7.420 
 482.635 	 7.418 
 482.825 	 7.417 
 483.015 	 7.417 
 483.200 	 7.417 
 483.390 	 7.413 
 483.575 	 7.416 
 483.765 	 7.417 
 483.955 	 7.410 
 484.140 	 7.410 
 484.330 	 7.412 
 484.515 	 7.416 
 484.705 	 7.421 
 484.895 	 7.422 
 485.080 	 7.418 
 485.270 	 7.410 
 485.455 	 7.414 
 485.645 	 7.417 
 485.835 	 7.410 
 486.020 	 7.411 
 486.210 	 7.416 
 486.395 	 7.414 
 486.585 	 7.408 
 486.775 	 7.414 
 486.960 	 7.417 
 487.150 	 7.417 
 487.335 	 7.410 
 487.525 	 7.411 
 487.715 	 7.412 
 487.900 	 7.408 
 488.090 	 7.404 
 488.275 	 7.406 
 488.465 	 7.404 
 488.655 	 7.398 
 488.840 	 7.401 
 489.030 	 7.398 
 489.215 	 7.397 
 489.405 	 7.406 
 489.595 	 7.410 
 489.780 	 7.412 
 489.970 	 7.405 
 490.155 	 7.398 
 490.345 	 7.405 
 490.535 	 7.403 
 490.720 	 7.406 
 490.910 	 7.411 
 491.095 	 7.419 
 491.285 	 7.422 
 491.475 	 7.426 
 491.660 	 7.427 
 491.850 	 7.419 
 492.035 	 7.420 
 492.225 	 7.422 
 492.415 	 7.425 
 492.600 	 7.430 
 492.790 	 7.432 
 492.975 	 7.432 
 493.165 	 7.436 
 493.355 	 7.437 
 493.540 	 7.432 
 493.730 	 7.435 
 493.915 	 7.437 
 494.105 	 7.429 
 494.295 	 7.440 
 494.480 	 7.441 
 494.670 	 7.441 
 494.855 	 7.438 
 495.045 	 7.441 
 495.235 	 7.445 
 495.420 	 7.446 
 495.610 	 7.443 
 495.795 	 7.441 
 495.985 	 7.441 
 496.175 	 7.441 
 496.360 	 7.441 
 496.550 	 7.446 
 496.735 	 7.446 
 496.925 	 7.450 
 497.115 	 7.451 
 497.300 	 7.447 
 497.490 	 7.446 
 497.675 	 7.446 
 497.865 	 7.446 
 498.055 	 7.443 
 498.240 	 7.445 
 498.430 	 7.438 
 498.615 	 7.443 
 498.805 	 7.446 
 498.995 	 7.443 
 499.180 	 7.445 
 499.370 	 7.443 
 499.555 	 7.445 
 499.745 	 7.446 
 499.935 	 7.442 
 500.120 	 7.438 
 500.310 	 7.440 
 500.495 	 7.445 
 500.685 	 7.446 
 500.875 	 7.450 
 501.060 	 7.451 
 501.250 	 7.455 
 501.435 	 7.456 
 501.625 	 7.453 
 501.815 	 7.448 
 502.000 	 7.439 
 502.190 	 7.437 
 502.375 	 7.437 
 502.565 	 7.433 
 502.755 	 7.436 
 502.940 	 7.437 
 503.130 	 7.433 
 503.315 	 7.428 
 503.505 	 7.438 
 503.695 	 7.441 
 503.880 	 7.441 
 504.070 	 7.449 
 504.255 	 7.447 
 504.445 	 7.446 
 504.635 	 7.450 
 504.820 	 7.451 
 505.010 	 7.451 
 505.195 	 7.451 
 505.385 	 7.455 
 505.575 	 7.452 
 505.760 	 7.455 
 505.950 	 7.452 
 506.135 	 7.455 
 506.325 	 7.452 
 506.515 	 7.451 
 506.700 	 7.455 
 506.890 	 7.456 
 507.075 	 7.456 
 507.265 	 7.461 
 507.455 	 7.461 
 507.640 	 7.461 
 507.830 	 7.457 
 508.015 	 7.456 
 508.205 	 7.452 
 508.395 	 7.455 
 508.580 	 7.452 
 508.770 	 7.460 
 508.955 	 7.461 
 509.145 	 7.461 
 509.335 	 7.461 
 509.520 	 7.461 
 509.710 	 7.461 
 509.895 	 7.457 
 510.085 	 7.460 
 510.275 	 7.461 
 510.460 	 7.461 
 510.650 	 7.466 
 510.835 	 7.466 
 511.025 	 7.466 
 511.215 	 7.466 
 511.400 	 7.466 
 511.590 	 7.466 
 511.775 	 7.452 
 511.965 	 7.463 
 512.155 	 7.461 
 512.340 	 7.461 
 512.530 	 7.461 
 512.715 	 7.456 
 512.905 	 7.451 
 513.095 	 7.446 
 513.280 	 7.450 
 513.470 	 7.451 
 513.655 	 7.455 
 513.845 	 7.460 
 514.035 	 7.461 
 514.220 	 7.457 
 514.410 	 7.456 
 514.595 	 7.451 
 514.785 	 7.451 
 514.975 	 7.447 
 515.160 	 7.454 
 515.350 	 7.447 
 515.535 	 7.454 
 515.725 	 7.456 
 515.915 	 7.456 
 516.100 	 7.456 
 516.290 	 7.452 
 516.475 	 7.447 
 516.665 	 7.446 
 516.855 	 7.439 
 517.040 	 7.446 
 517.230 	 7.446 
 517.415 	 7.446 
 517.605 	 7.446 
 517.795 	 7.451 
 517.980 	 7.451 
 518.170 	 7.456 
 518.355 	 7.456 
 518.545 	 7.456 
 518.735 	 7.460 
 518.920 	 7.456 
 519.110 	 7.460 
 519.295 	 7.461 
 519.485 	 7.461 
 519.675 	 7.461 
 519.860 	 7.457 
 520.050 	 7.466 
 520.235 	 7.466 
 520.425 	 7.471 
 520.615 	 7.463 
 520.800 	 7.461 
 520.990 	 7.461 
 521.175 	 7.461 
 521.365 	 7.461 
 521.555 	 7.461 
 521.740 	 7.461 
 521.930 	 7.461 
 522.115 	 7.465 
 522.305 	 7.462 
 522.495 	 7.465 
 522.680 	 7.466 
 522.870 	 7.461 
 523.055 	 7.465 
 523.245 	 7.458 
 523.435 	 7.465 
 523.620 	 7.470 
 523.810 	 7.471 
 523.995 	 7.471 
 524.185 	 7.471 
 524.375 	 7.463 
 524.560 	 7.471 
 524.750 	 7.463 
 524.935 	 7.468 
 525.125 	 7.471 
 525.315 	 7.466 
 525.500 	 7.466 
 525.690 	 7.471 
 525.875 	 7.471 
 526.065 	 7.467 
 526.255 	 7.466 
 526.440 	 7.469 
 526.630 	 7.471 
 526.815 	 7.471 
 527.005 	 7.471 
 527.195 	 7.467 
 527.380 	 7.461 
 527.570 	 7.461 
 527.755 	 7.466 
 527.945 	 7.466 
 528.135 	 7.466 
 528.320 	 7.470 
 528.510 	 7.471 
 528.695 	 7.466 
 528.885 	 7.470 
 529.075 	 7.471 
 529.260 	 7.471 
 529.450 	 7.471 
 529.635 	 7.467 
 529.825 	 7.466 
 530.015 	 7.458 
 530.200 	 7.466 
 530.390 	 7.462 
 530.575 	 7.461 
 530.765 	 7.461 
 530.955 	 7.461 
 531.140 	 7.465 
 531.330 	 7.466 
 531.515 	 7.466 
 531.705 	 7.466 
 531.895 	 7.458 
 532.080 	 7.461 
 532.270 	 7.461 
 532.455 	 7.461 
 532.645 	 7.456 
 532.835 	 7.464 
 533.020 	 7.462 
 533.210 	 7.461 
 533.395 	 7.461 
 533.585 	 7.461 
 533.775 	 7.461 
 533.960 	 7.456 
 534.150 	 7.456 
 534.335 	 7.460 
 534.525 	 7.465 
 534.715 	 7.462 
 534.900 	 7.457 
 535.090 	 7.461 
 535.275 	 7.461 
 535.465 	 7.461 
 535.655 	 7.461 
 535.840 	 7.457 
 536.030 	 7.456 
 536.215 	 7.452 
 536.405 	 7.451 
 536.595 	 7.455 
 536.780 	 7.456 
 536.970 	 7.456 
 537.155 	 7.461 
 537.345 	 7.457 
 537.535 	 7.451 
 537.720 	 7.456 
 537.910 	 7.456 
 538.095 	 7.452 
 538.285 	 7.460 
 538.475 	 7.456 
 538.660 	 7.456 
 538.850 	 7.446 
 539.035 	 7.442 
 539.225 	 7.453 
 539.415 	 7.456 
 539.600 	 7.456 
 539.790 	 7.456 
 539.975 	 7.456 
 540.165 	 7.451 
 540.355 	 7.455 
 540.540 	 7.447 
 540.730 	 7.450 
 540.915 	 7.441 
 541.105 	 7.446 
 541.295 	 7.451 
 541.480 	 7.442 
 541.670 	 7.451 
 541.855 	 7.442 
 542.045 	 7.441 
 542.235 	 7.450 
 542.420 	 7.437 
 542.610 	 7.451 
 542.795 	 7.447 
 542.985 	 7.446 
 543.175 	 7.442 
 543.360 	 7.451 
 543.550 	 7.447 
 543.735 	 7.446 
 543.925 	 7.451 
 544.115 	 7.451 
 544.300 	 7.447 
 544.490 	 7.450 
 544.675 	 7.447 
 544.865 	 7.442 
 545.055 	 7.446 
 545.240 	 7.441 
 545.430 	 7.446 
 545.615 	 7.446 
 545.805 	 7.451 
 545.995 	 7.456 
 546.180 	 7.461 
 546.370 	 7.457 
 546.555 	 7.456 
 546.745 	 7.456 
 546.935 	 7.456 
 547.120 	 7.457 
 547.310 	 7.461 
 547.495 	 7.451 
 547.685 	 7.460 
 547.875 	 7.466 
 548.060 	 7.470 
 548.250 	 7.476 
 548.435 	 7.476 
 548.625 	 7.466 
 548.815 	 7.470 
 549.000 	 7.471 
 549.190 	 7.471 
 549.375 	 7.476 
 549.565 	 7.476 
 549.755 	 7.480 
 549.940 	 7.476 
 550.130 	 7.481 
 550.315 	 7.485 
 550.505 	 7.481 
 550.695 	 7.480 
 550.880 	 7.480 
 551.070 	 7.485 
 551.255 	 7.485 
 551.445 	 7.480 
 551.635 	 7.481 
 551.820 	 7.485 
 552.010 	 7.481 
 552.195 	 7.485 
 552.385 	 7.490 
 552.575 	 7.490 
 552.760 	 7.486 
 552.950 	 7.490 
 553.135 	 7.490 
 553.325 	 7.490 
 553.515 	 7.486 
 553.700 	 7.486 
 553.890 	 7.490 
 554.075 	 7.490 
 554.265 	 7.485 
 554.455 	 7.485 
 554.640 	 7.481 
 554.830 	 7.485 
 555.015 	 7.490 
 555.205 	 7.490 
 555.395 	 7.491 
 555.580 	 7.495 
 555.770 	 7.490 
 555.955 	 7.490 
 556.145 	 7.495 
 556.335 	 7.495 
 556.520 	 7.490 
 556.710 	 7.490 
 556.895 	 7.494 
 557.085 	 7.491 
 557.275 	 7.495 
 557.460 	 7.495 
 557.650 	 7.495 
 557.835 	 7.491 
 558.025 	 7.495 
 558.215 	 7.485 
 558.400 	 7.485 
 558.590 	 7.495 
 558.775 	 7.491 
 558.965 	 7.490 
 559.155 	 7.490 
 559.340 	 7.500 
 559.530 	 7.497 
 559.715 	 7.499 
 559.905 	 7.500 
 560.095 	 7.496 
 560.280 	 7.495 
 560.470 	 7.495 
 560.655 	 7.499 
 560.845 	 7.495 
 561.035 	 7.500 
 561.220 	 7.496 
 561.410 	 7.500 
 561.595 	 7.495 
 561.785 	 7.500 
 561.975 	 7.500 
 562.160 	 7.496 
 562.350 	 7.500 
 562.535 	 7.499 
 562.725 	 7.495 
 562.915 	 7.495 
 563.100 	 7.495 
 563.290 	 7.499 
 563.475 	 7.495 
 563.665 	 7.505 
 563.855 	 7.500 
 564.040 	 7.500 
 564.230 	 7.491 
 564.415 	 7.495 
 564.605 	 7.491 
 564.795 	 7.481 
 564.980 	 7.485 
 565.170 	 7.485 
 565.355 	 7.486 
 565.545 	 7.499 
 565.735 	 7.497 
 565.920 	 7.509 
 566.110 	 7.504 
 566.295 	 7.496 
 566.485 	 7.495 
 566.675 	 7.495 
 566.860 	 7.490 
 567.050 	 7.486 
 567.235 	 7.485 
 567.425 	 7.481 
 567.615 	 7.485 
 567.800 	 7.485 
 567.990 	 7.484 
 568.175 	 7.475 
 568.365 	 7.471 
 568.555 	 7.485 
 568.740 	 7.476 
 568.930 	 7.475 
 569.115 	 7.471 
 569.305 	 7.472 
 569.495 	 7.480 
 569.680 	 7.485 
 569.870 	 7.481 
 570.055 	 7.480 
 570.245 	 7.480 
 570.435 	 7.480 
 570.620 	 7.481 
 570.810 	 7.485 
 570.995 	 7.485 
 571.185 	 7.481 
 571.375 	 7.490 
 571.560 	 7.490 
 571.750 	 7.490 
 571.935 	 7.490 
 572.125 	 7.491 
 572.315 	 7.495 
 572.500 	 7.486 
 572.690 	 7.490 
 572.875 	 7.490 
 573.065 	 7.490 
 573.255 	 7.486 
 573.440 	 7.480 
 573.630 	 7.480 
 573.815 	 7.480 
 574.005 	 7.476 
 574.195 	 7.480 
 574.380 	 7.471 
 574.570 	 7.470 
 574.755 	 7.466 
 574.945 	 7.471 
 575.135 	 7.471 
 575.320 	 7.480 
 575.510 	 7.475 
 575.695 	 7.471 
 575.885 	 7.476 
 576.075 	 7.476 
 576.260 	 7.485 
 576.450 	 7.485 
 576.635 	 7.485 
 576.825 	 7.485 
 577.015 	 7.485 
 577.200 	 7.490 
 577.390 	 7.490 
 577.575 	 7.481 
 577.765 	 7.485 
 577.955 	 7.484 
 578.140 	 7.481 
 578.330 	 7.480 
 578.515 	 7.480 
 578.705 	 7.476 
 578.895 	 7.476 
 579.080 	 7.472 
 579.270 	 7.480 
 579.455 	 7.476 
 579.645 	 7.476 
 579.835 	 7.476 
 580.020 	 7.476 
 580.210 	 7.480 
 580.395 	 7.480 
 580.585 	 7.480 
 580.775 	 7.480 
 580.960 	 7.480 
 581.150 	 7.477 
 581.335 	 7.480 
 581.525 	 7.476 
 581.715 	 7.480 
 581.900 	 7.471 
 582.090 	 7.476 
 582.275 	 7.467 
 582.465 	 7.471 
 582.655 	 7.463 
 582.840 	 7.451 
 583.030 	 7.460 
 583.215 	 7.456 
 583.405 	 7.451 
 583.595 	 7.451 
 583.780 	 7.452 
 583.970 	 7.456 
 584.155 	 7.452 
 584.345 	 7.460 
 584.535 	 7.457 
 584.720 	 7.460 
 584.910 	 7.456 
 585.095 	 7.451 
 585.285 	 7.446 
 585.475 	 7.451 
 585.660 	 7.451 
 585.850 	 7.451 
 586.035 	 7.451 
 586.225 	 7.451 
 586.415 	 7.451 
 586.600 	 7.451 
 586.790 	 7.447 
 586.975 	 7.441 
 587.165 	 7.437 
 587.355 	 7.441 
 587.540 	 7.436 
 587.730 	 7.432 
 587.915 	 7.432 
 588.105 	 7.432 
 588.295 	 7.432 
 588.480 	 7.432 
 588.670 	 7.436 
 588.855 	 7.432 
 589.045 	 7.427 
 589.235 	 7.427 
 589.420 	 7.427 
 589.610 	 7.427 
 589.795 	 7.422 
 589.985 	 7.427 
 590.175 	 7.426 
 590.360 	 7.422 
 590.550 	 7.421 
 590.735 	 7.417 
 590.925 	 7.421 
 591.115 	 7.419 
 591.300 	 7.427 
 591.490 	 7.427 
 591.675 	 7.427 
 591.865 	 7.427 
 592.055 	 7.427 
 592.240 	 7.417 
 592.430 	 7.417 
 592.615 	 7.417 
 592.805 	 7.417 
 592.995 	 7.417 
 593.180 	 7.418 
 593.370 	 7.422 
 593.555 	 7.421 
 593.745 	 7.418 
 593.935 	 7.417 
 594.120 	 7.421 
 594.310 	 7.417 
 594.495 	 7.421 
 594.685 	 7.417 
 594.875 	 7.414 
 595.060 	 7.421 
 595.250 	 7.416 
 595.435 	 7.413 
 595.625 	 7.416 
 595.815 	 7.407 
 596.000 	 7.408 
 596.190 	 7.417 
 596.375 	 7.417 
 596.565 	 7.418 
 596.755 	 7.422 
 596.940 	 7.421 
 597.130 	 7.417 
 597.315 	 7.422 
 597.505 	 7.423 
 597.695 	 7.425 
 597.880 	 7.420 
 598.070 	 7.413 
 598.255 	 7.418 
 598.445 	 7.422 
 598.635 	 7.422 
 598.820 	 7.422 
 599.010 	 7.421 
 599.195 	 7.417 
 599.385 	 7.416 
 599.575 	 7.413 
 599.760 	 7.416 
 599.950 	 7.412 
 600.135 	 7.412 
 600.325 	 7.412 
 600.515 	 7.412 
 600.700 	 7.412 
 600.890 	 7.408 
 601.075 	 7.412 
 601.265 	 7.408 
 601.455 	 7.411 
 601.640 	 7.405 
 601.830 	 7.411 
 602.015 	 7.407 
 602.205 	 7.408 
 602.395 	 7.417 
 602.580 	 7.416 
 602.770 	 7.411 
 602.955 	 7.407 
 603.145 	 7.407 
 603.335 	 7.407 
 603.520 	 7.404 
 603.710 	 7.406 
 603.895 	 7.404 
 604.085 	 7.410 
 604.275 	 7.414 
 604.460 	 7.409 
 604.650 	 7.418 
 604.835 	 7.421 
 605.025 	 7.417 
 605.215 	 7.416 
 605.400 	 7.412 
 605.590 	 7.407 
 605.775 	 7.407 
 605.965 	 7.403 
 606.155 	 7.407 
 606.340 	 7.408 
 606.530 	 7.412 
 606.715 	 7.410 
 606.905 	 7.406 
 607.095 	 7.402 
 607.280 	 7.397 
 607.470 	 7.393 
 607.655 	 7.393 
 607.845 	 7.397 
 608.035 	 7.396 
 608.220 	 7.387 
 608.410 	 7.386 
 608.595 	 7.397 
 608.785 	 7.394 
 608.975 	 7.397 
 609.160 	 7.397 
 609.350 	 7.398 
 609.535 	 7.402 
 609.725 	 7.402 
 609.915 	 7.397 
 610.100 	 7.399 
 610.290 	 7.406 
 610.475 	 7.411 
 610.665 	 7.408 
 610.855 	 7.412 
 611.040 	 7.408 
 611.230 	 7.412 
 611.415 	 7.412 
 611.605 	 7.413 
 611.795 	 7.417 
 611.980 	 7.417 
 612.170 	 7.417 
 612.355 	 7.418 
 612.545 	 7.420 
 612.735 	 7.412 
 612.920 	 7.413 
 613.110 	 7.417 
 613.295 	 7.418 
 613.485 	 7.422 
 613.675 	 7.420 
 613.860 	 7.418 
 614.050 	 7.421 
 614.235 	 7.417 
 614.425 	 7.418 
 614.615 	 7.424 
 614.800 	 7.427 
 614.990 	 7.428 
 615.175 	 7.437 
 615.365 	 7.437 
 615.555 	 7.437 
 615.740 	 7.436 
 615.930 	 7.432 
 616.115 	 7.432 
 616.305 	 7.435 
 616.495 	 7.433 
 616.680 	 7.437 
 616.870 	 7.437 
 617.055 	 7.437 
 617.245 	 7.437 
 617.435 	 7.437 
 617.620 	 7.441 
 617.810 	 7.441 
 617.995 	 7.440 
 618.185 	 7.437 
 618.375 	 7.440 
 618.560 	 7.445 
 618.750 	 7.442 
 618.935 	 7.445 
 619.125 	 7.442 
 619.315 	 7.446 
 619.500 	 7.447 
 619.690 	 7.450 
 619.875 	 7.446 
 620.065 	 7.445 
 620.255 	 7.442 
 620.440 	 7.448 
 620.630 	 7.451 
 620.815 	 7.450 
 621.005 	 7.447 
 621.195 	 7.451 
 621.380 	 7.451 
 621.570 	 7.451 
 621.755 	 7.452 
 621.945 	 7.453 
 622.135 	 7.446 
 622.320 	 7.448 
 622.510 	 7.450 
 622.695 	 7.445 
 622.885 	 7.442 
 623.075 	 7.446 
 623.260 	 7.446 
 623.450 	 7.448 
 623.635 	 7.450 
 623.825 	 7.448 
 624.015 	 7.452 
 624.200 	 7.455 
 624.390 	 7.451 
 624.575 	 7.450 
 624.765 	 7.447 
 624.955 	 7.451 
 625.140 	 7.450 
 625.330 	 7.448 
 625.515 	 7.451 
 625.705 	 7.451 
 625.895 	 7.451 
 626.080 	 7.451 
 626.270 	 7.452 
 626.455 	 7.453 
 626.645 	 7.447 
 626.835 	 7.452 
 627.020 	 7.454 
 627.210 	 7.453 
 627.395 	 7.456 
 627.585 	 7.455 
 627.775 	 7.452 
 627.960 	 7.456 
 628.150 	 7.455 
 628.335 	 7.450 
 628.525 	 7.449 
 628.715 	 7.456 
 628.900 	 7.456 
 629.090 	 7.456 
 629.275 	 7.455 
 629.465 	 7.453 
 629.655 	 7.456 
 629.840 	 7.456 
 630.030 	 7.457 
 630.215 	 7.461 
 630.405 	 7.460 
 630.595 	 7.457 
 630.780 	 7.462 
 630.970 	 7.460 
 631.155 	 7.453 
 631.345 	 7.457 
 631.535 	 7.461 
 631.720 	 7.460 
 631.910 	 7.457 
 632.095 	 7.461 
 632.285 	 7.462 
 632.475 	 7.466 
 632.660 	 7.464 
 632.850 	 7.460 
 633.035 	 7.457 
 633.225 	 7.462 
 633.415 	 7.464 
 633.600 	 7.463 
 633.790 	 7.471 
 633.975 	 7.471 
 634.165 	 7.471 
 634.355 	 7.469 
 634.540 	 7.468 
 634.730 	 7.471 
 634.915 	 7.471 
 635.105 	 7.470 
 635.295 	 7.467 
 635.480 	 7.472 
 635.670 	 7.476 
 635.855 	 7.476 
 636.045 	 7.477 
 636.235 	 7.479 
 636.420 	 7.474 
 636.610 	 7.473 
 636.795 	 7.478 
 636.985 	 7.480 
 637.175 	 7.479 
 637.360 	 7.477 
 637.550 	 7.480 
 637.735 	 7.480 
 637.925 	 7.478 
 638.115 	 7.475 
 638.300 	 7.484 
 638.490 	 7.482 
 638.675 	 7.485 
 638.865 	 7.485 
 639.055 	 7.485 
 639.240 	 7.483 
 639.430 	 7.477 
 639.615 	 7.480 
 639.805 	 7.479 
 639.995 	 7.476 
 640.180 	 7.477 
 640.370 	 7.479 
 640.555 	 7.477 
 640.745 	 7.478 
 640.935 	 7.473 
 641.120 	 7.476 
 641.310 	 7.476 
 641.495 	 7.474 
 641.685 	 7.473 
 641.875 	 7.476 
 642.060 	 7.476 
 642.250 	 7.476 
 642.435 	 7.476 
 642.625 	 7.476 
 642.815 	 7.476 
 643.000 	 7.476 
 643.190 	 7.474 
 643.375 	 7.474 
 643.565 	 7.478 
 643.755 	 7.474 
 643.940 	 7.473 
 644.130 	 7.473 
 644.315 	 7.470 
 644.505 	 7.476 
 644.695 	 7.476 
 644.880 	 7.476 
 645.070 	 7.474 
 645.255 	 7.475 
 645.445 	 7.480 
 645.635 	 7.480 
 645.820 	 7.480 
 646.010 	 7.480 
 646.195 	 7.482 
 646.385 	 7.481 
 646.575 	 7.478 
 646.760 	 7.480 
 646.950 	 7.482 
 647.135 	 7.484 
 647.325 	 7.483 
 647.515 	 7.488 
 647.700 	 7.487 
 647.890 	 7.488 
 648.075 	 7.484 
 648.265 	 7.482 
 648.455 	 7.485 
 648.640 	 7.484 
 648.830 	 7.480 
 649.015 	 7.480 
 649.205 	 7.480 
 649.395 	 7.482 
 649.580 	 7.484 
 649.770 	 7.482 
 649.955 	 7.485 
 650.145 	 7.484 
 650.335 	 7.479 
 650.520 	 7.477 
 650.710 	 7.482 
 650.895 	 7.484 
 651.085 	 7.479 
 651.275 	 7.476 
 651.460 	 7.476 
 651.650 	 7.476 
 651.835 	 7.476 
 652.025 	 7.477 
 652.215 	 7.479 
 652.400 	 7.477 
 652.590 	 7.480 
 652.775 	 7.480 
 652.965 	 7.479 
 653.155 	 7.479 
 653.340 	 7.483 
 653.530 	 7.479 
 653.715 	 7.476 
 653.905 	 7.476 
 654.095 	 7.477 
 654.280 	 7.479 
 654.470 	 7.477 
 654.655 	 7.480 
