x Distance [mm]	Height [cm]
 435.940 	 8.073 
 436.125 	 8.071 
 436.315 	 8.075 
 436.500 	 8.076 
 436.690 	 8.076 
 436.880 	 8.074 
 437.065 	 8.066 
 437.255 	 8.065 
 437.440 	 8.063 
 437.630 	 8.064 
 437.820 	 8.065 
 438.005 	 8.063 
 438.195 	 8.068 
 438.380 	 8.069 
 438.570 	 8.066 
 438.760 	 8.064 
 438.945 	 8.062 
 439.135 	 8.066 
 439.320 	 8.069 
 439.510 	 8.068 
 439.700 	 8.075 
 439.885 	 8.070 
 440.075 	 8.066 
 440.260 	 8.060 
 440.450 	 8.060 
 440.640 	 8.064 
 440.825 	 8.065 
 441.015 	 8.062 
 441.200 	 8.062 
 441.390 	 8.064 
 441.580 	 8.069 
 441.765 	 8.069 
 441.955 	 8.069 
 442.140 	 8.076 
 442.330 	 8.073 
 442.520 	 8.071 
 442.705 	 8.071 
 442.895 	 8.073 
 443.080 	 8.076 
 443.270 	 8.076 
 443.460 	 8.074 
 443.645 	 8.071 
 443.835 	 8.073 
 444.020 	 8.076 
 444.210 	 8.072 
 444.400 	 8.072 
 444.585 	 8.069 
 444.775 	 8.070 
 444.960 	 8.071 
 445.150 	 8.071 
 445.340 	 8.071 
 445.525 	 8.073 
 445.715 	 8.072 
 445.900 	 8.070 
 446.090 	 8.074 
 446.280 	 8.075 
 446.465 	 8.073 
 446.655 	 8.074 
 446.840 	 8.073 
 447.030 	 8.071 
 447.220 	 8.073 
 447.405 	 8.076 
 447.595 	 8.074 
 447.780 	 8.072 
 447.970 	 8.076 
 448.160 	 8.073 
 448.345 	 8.073 
 448.535 	 8.075 
 448.720 	 8.071 
 448.910 	 8.074 
 449.100 	 8.074 
 449.285 	 8.073 
 449.475 	 8.073 
 449.660 	 8.071 
 449.850 	 8.076 
 450.040 	 8.071 
 450.225 	 8.071 
 450.415 	 8.071 
 450.600 	 8.071 
 450.790 	 8.071 
 450.980 	 8.071 
 451.165 	 8.077 
 451.355 	 8.075 
 451.540 	 8.075 
 451.730 	 8.070 
 451.920 	 8.073 
 452.105 	 8.076 
 452.295 	 8.068 
 452.480 	 8.071 
 452.670 	 8.068 
 452.860 	 8.063 
 453.045 	 8.062 
 453.235 	 8.070 
 453.420 	 8.071 
 453.610 	 8.071 
 453.800 	 8.068 
 453.985 	 8.066 
 454.175 	 8.063 
 454.360 	 8.059 
 454.550 	 8.057 
 454.740 	 8.057 
 454.925 	 8.060 
 455.115 	 8.065 
 455.300 	 8.069 
 455.490 	 8.089 
 455.680 	 8.112 
 455.865 	 8.112 
 456.055 	 8.107 
 456.240 	 8.108 
 456.430 	 8.110 
 456.620 	 8.110 
 456.805 	 8.107 
 456.995 	 8.098 
 457.180 	 8.087 
 457.370 	 8.090 
 457.560 	 8.091 
 457.745 	 8.087 
 457.935 	 8.086 
 458.120 	 8.082 
 458.310 	 8.081 
 458.500 	 8.081 
 458.685 	 8.081 
 458.875 	 8.081 
 459.060 	 8.084 
 459.250 	 8.086 
 459.440 	 8.083 
 459.625 	 8.081 
 459.815 	 8.078 
 460.000 	 8.079 
 460.190 	 8.084 
 460.380 	 8.086 
 460.565 	 8.086 
 460.755 	 8.089 
 460.940 	 8.091 
 461.130 	 8.091 
 461.320 	 8.086 
 461.505 	 8.086 
 461.695 	 8.086 
 461.880 	 8.090 
 462.070 	 8.095 
 462.260 	 8.100 
 462.445 	 8.098 
 462.635 	 8.099 
 462.820 	 8.105 
 463.010 	 8.109 
 463.200 	 8.114 
 463.385 	 8.115 
 463.575 	 8.113 
 463.760 	 8.110 
 463.950 	 8.110 
 464.140 	 8.116 
 464.325 	 8.114 
 464.515 	 8.110 
 464.700 	 8.112 
 464.890 	 8.114 
 465.080 	 8.113 
 465.265 	 8.115 
 465.455 	 8.123 
 465.640 	 8.120 
 465.830 	 8.123 
 466.020 	 8.123 
 466.205 	 8.124 
 466.395 	 8.130 
 466.580 	 8.130 
 466.770 	 8.122 
 466.960 	 8.115 
 467.145 	 8.115 
 467.335 	 8.118 
 467.520 	 8.120 
 467.710 	 8.126 
 467.900 	 8.130 
 468.085 	 8.133 
 468.275 	 8.130 
 468.460 	 8.125 
 468.650 	 8.117 
 468.840 	 8.116 
 469.025 	 8.120 
 469.215 	 8.125 
 469.400 	 8.121 
 469.590 	 8.119 
 469.780 	 8.123 
 469.965 	 8.125 
 470.155 	 8.125 
 470.340 	 8.125 
 470.530 	 8.125 
 470.720 	 8.127 
 470.905 	 8.130 
 471.095 	 8.135 
 471.280 	 8.147 
 471.470 	 8.149 
 471.660 	 8.148 
 471.845 	 8.145 
 472.035 	 8.145 
 472.220 	 8.145 
 472.410 	 8.148 
 472.600 	 8.146 
 472.785 	 8.145 
 472.975 	 8.149 
 473.160 	 8.149 
 473.350 	 8.151 
 473.540 	 8.153 
 473.725 	 8.149 
 473.915 	 8.154 
 474.100 	 8.156 
 474.290 	 8.154 
 474.480 	 8.154 
 474.665 	 8.157 
 474.855 	 8.158 
 475.040 	 8.156 
 475.230 	 8.164 
 475.420 	 8.166 
 475.605 	 8.164 
 475.795 	 8.168 
 475.980 	 8.166 
 476.170 	 8.167 
 476.360 	 8.169 
 476.545 	 8.173 
 476.735 	 8.170 
 476.920 	 8.169 
 477.110 	 8.169 
 477.300 	 8.169 
 477.485 	 8.169 
 477.675 	 8.178 
 477.860 	 8.174 
 478.050 	 8.174 
 478.240 	 8.179 
 478.425 	 8.179 
 478.615 	 8.179 
 478.800 	 8.179 
 478.990 	 8.179 
 479.180 	 8.183 
 479.365 	 8.179 
 479.555 	 8.184 
 479.740 	 8.180 
 479.930 	 8.183 
 480.120 	 8.188 
 480.305 	 8.184 
 480.495 	 8.184 
 480.680 	 8.188 
 480.870 	 8.184 
 481.060 	 8.189 
 481.245 	 8.193 
 481.435 	 8.185 
 481.620 	 8.184 
 481.810 	 8.188 
 482.000 	 8.188 
 482.185 	 8.188 
 482.375 	 8.188 
 482.560 	 8.189 
 482.750 	 8.193 
 482.940 	 8.188 
 483.125 	 8.180 
 483.315 	 8.188 
 483.500 	 8.184 
 483.690 	 8.188 
 483.880 	 8.188 
 484.065 	 8.188 
 484.255 	 8.188 
 484.440 	 8.184 
 484.630 	 8.179 
 484.820 	 8.179 
 485.005 	 8.179 
 485.195 	 8.179 
 485.380 	 8.183 
 485.570 	 8.188 
 485.760 	 8.188 
 485.945 	 8.188 
 486.135 	 8.184 
 486.320 	 8.179 
 486.510 	 8.183 
 486.700 	 8.188 
 486.885 	 8.193 
 487.075 	 8.198 
 487.260 	 8.193 
 487.450 	 8.193 
 487.640 	 8.194 
 487.825 	 8.198 
 488.015 	 8.211 
 488.200 	 8.213 
 488.390 	 8.209 
 488.580 	 8.208 
 488.765 	 8.212 
 488.955 	 8.213 
 489.140 	 8.213 
 489.330 	 8.218 
 489.520 	 8.218 
 489.705 	 8.218 
 489.895 	 8.218 
 490.080 	 8.218 
 490.270 	 8.222 
 490.460 	 8.222 
 490.645 	 8.218 
 490.835 	 8.223 
 491.020 	 8.223 
 491.210 	 8.227 
 491.400 	 8.218 
 491.585 	 8.218 
 491.775 	 8.213 
 491.960 	 8.213 
 492.150 	 8.218 
 492.340 	 8.223 
 492.525 	 8.228 
 492.715 	 8.232 
 492.900 	 8.237 
 493.090 	 8.218 
 493.280 	 8.222 
 493.465 	 8.218 
 493.655 	 8.222 
 493.840 	 8.228 
 494.030 	 8.236 
 494.220 	 8.247 
 494.405 	 8.251 
 494.595 	 8.248 
 494.780 	 8.247 
 494.970 	 8.247 
 495.160 	 8.247 
 495.345 	 8.247 
 495.535 	 8.243 
 495.720 	 8.242 
 495.910 	 8.247 
 496.100 	 8.247 
 496.285 	 8.247 
 496.475 	 8.247 
 496.660 	 8.242 
 496.850 	 8.237 
 497.040 	 8.233 
 497.225 	 8.237 
 497.415 	 8.242 
 497.600 	 8.247 
 497.790 	 8.251 
 497.980 	 8.256 
 498.165 	 8.261 
 498.355 	 8.266 
 498.540 	 8.262 
 498.730 	 8.261 
 498.920 	 8.253 
 499.105 	 8.257 
 499.295 	 8.257 
 499.480 	 8.262 
 499.670 	 8.266 
 499.860 	 8.266 
 500.045 	 8.262 
 500.235 	 8.262 
 500.420 	 8.262 
 500.610 	 8.262 
 500.800 	 8.262 
 500.985 	 8.266 
 501.175 	 8.267 
 501.360 	 8.267 
 501.550 	 8.267 
 501.740 	 8.271 
 501.925 	 8.271 
 502.115 	 8.263 
 502.300 	 8.275 
 502.490 	 8.272 
 502.680 	 8.276 
 502.865 	 8.276 
 503.055 	 8.272 
 503.240 	 8.271 
 503.430 	 8.271 
 503.620 	 8.267 
 503.805 	 8.271 
 503.995 	 8.271 
 504.180 	 8.276 
 504.370 	 8.276 
 504.560 	 8.271 
 504.745 	 8.267 
 504.935 	 8.271 
 505.120 	 8.271 
 505.310 	 8.276 
 505.500 	 8.276 
 505.685 	 8.281 
 505.875 	 8.281 
 506.060 	 8.281 
 506.250 	 8.286 
 506.440 	 8.286 
 506.625 	 8.286 
 506.815 	 8.290 
 507.000 	 8.287 
 507.190 	 8.295 
 507.380 	 8.296 
 507.565 	 8.300 
 507.755 	 8.286 
 507.940 	 8.286 
 508.130 	 8.291 
 508.320 	 8.296 
 508.505 	 8.296 
 508.695 	 8.296 
 508.880 	 8.291 
 509.070 	 8.291 
 509.260 	 8.296 
 509.445 	 8.296 
 509.635 	 8.301 
 509.820 	 8.301 
 510.010 	 8.301 
 510.200 	 8.301 
 510.385 	 8.305 
 510.575 	 8.310 
 510.760 	 8.306 
 510.950 	 8.310 
 511.140 	 8.306 
 511.325 	 8.306 
 511.515 	 8.306 
 511.700 	 8.311 
 511.890 	 8.315 
 512.080 	 8.311 
 512.265 	 8.311 
 512.455 	 8.311 
 512.640 	 8.311 
 512.830 	 8.306 
 513.020 	 8.306 
 513.205 	 8.311 
 513.395 	 8.311 
 513.580 	 8.311 
 513.770 	 8.311 
 513.960 	 8.315 
 514.145 	 8.315 
 514.335 	 8.315 
 514.520 	 8.315 
 514.710 	 8.311 
 514.900 	 8.311 
 515.085 	 8.311 
 515.275 	 8.316 
 515.460 	 8.320 
 515.650 	 8.325 
 515.840 	 8.325 
 516.025 	 8.330 
 516.215 	 8.325 
 516.400 	 8.330 
 516.590 	 8.330 
 516.780 	 8.330 
 516.965 	 8.330 
 517.155 	 8.330 
 517.340 	 8.331 
 517.530 	 8.333 
 517.720 	 8.332 
 517.905 	 8.333 
 518.095 	 8.335 
 518.280 	 8.335 
 518.470 	 8.331 
 518.660 	 8.334 
 518.845 	 8.332 
 519.035 	 8.334 
 519.220 	 8.335 
 519.410 	 8.335 
 519.600 	 8.335 
 519.785 	 8.339 
 519.975 	 8.340 
 520.160 	 8.340 
 520.350 	 8.343 
 520.540 	 8.342 
 520.725 	 8.336 
 520.915 	 8.335 
 521.100 	 8.335 
 521.290 	 8.339 
 521.480 	 8.340 
 521.665 	 8.344 
 521.855 	 8.341 
 522.040 	 8.340 
 522.230 	 8.340 
 522.420 	 8.340 
 522.605 	 8.340 
 522.795 	 8.338 
 522.980 	 8.333 
 523.170 	 8.333 
 523.360 	 8.335 
 523.545 	 8.335 
 523.735 	 8.335 
 523.920 	 8.338 
 524.110 	 8.343 
 524.300 	 8.349 
 524.485 	 8.343 
 524.675 	 8.340 
 524.860 	 8.337 
 525.050 	 8.331 
 525.240 	 8.334 
 525.425 	 8.335 
 525.615 	 8.335 
 525.800 	 8.335 
 525.990 	 8.335 
 526.180 	 8.335 
 526.365 	 8.339 
 526.555 	 8.346 
 526.740 	 8.354 
 526.930 	 8.361 
 527.120 	 8.364 
 527.305 	 8.368 
 527.495 	 8.367 
 527.680 	 8.360 
 527.870 	 8.352 
 528.060 	 8.346 
 528.245 	 8.341 
 528.435 	 8.332 
 528.620 	 8.340 
 528.810 	 8.340 
 529.000 	 8.336 
 529.185 	 8.332 
 529.375 	 8.330 
 529.560 	 8.330 
 529.750 	 8.335 
 529.940 	 8.335 
 530.125 	 8.345 
 530.315 	 8.349 
 530.500 	 8.350 
 530.690 	 8.354 
 530.880 	 8.358 
 531.065 	 8.359 
 531.255 	 8.363 
 531.440 	 8.369 
 531.630 	 8.373 
 531.820 	 8.374 
 532.005 	 8.379 
 532.195 	 8.380 
 532.380 	 8.382 
 532.570 	 8.374 
 532.760 	 8.374 
 532.945 	 8.374 
 533.135 	 8.375 
 533.320 	 8.379 
 533.510 	 8.374 
 533.700 	 8.374 
 533.885 	 8.374 
 534.075 	 8.374 
 534.260 	 8.374 
 534.450 	 8.374 
 534.640 	 8.379 
 534.825 	 8.375 
 535.015 	 8.369 
 535.200 	 8.374 
 535.390 	 8.378 
 535.580 	 8.379 
 535.765 	 8.383 
 535.955 	 8.379 
 536.140 	 8.375 
 536.330 	 8.369 
 536.520 	 8.369 
 536.705 	 8.369 
 536.895 	 8.369 
 537.080 	 8.373 
 537.270 	 8.366 
 537.460 	 8.373 
 537.645 	 8.361 
 537.835 	 8.369 
 538.020 	 8.364 
 538.210 	 8.364 
 538.400 	 8.361 
 538.585 	 8.362 
 538.775 	 8.368 
 538.960 	 8.369 
 539.150 	 8.369 
 539.340 	 8.369 
 539.525 	 8.369 
 539.715 	 8.364 
 539.900 	 8.375 
 540.090 	 8.386 
 540.280 	 8.385 
 540.465 	 8.388 
 540.655 	 8.389 
 540.840 	 8.389 
 541.030 	 8.401 
 541.220 	 8.396 
 541.405 	 8.394 
 541.595 	 8.397 
 541.780 	 8.403 
 541.970 	 8.403 
 542.160 	 8.408 
 542.345 	 8.408 
 542.535 	 8.408 
 542.720 	 8.408 
 542.910 	 8.415 
 543.100 	 8.414 
 543.285 	 8.417 
 543.475 	 8.418 
 543.660 	 8.425 
 543.850 	 8.428 
 544.040 	 8.437 
 544.225 	 8.437 
 544.415 	 8.437 
 544.600 	 8.441 
 544.790 	 8.447 
 544.980 	 8.447 
 545.165 	 8.447 
 545.355 	 8.447 
 545.540 	 8.447 
 545.730 	 8.451 
 545.920 	 8.455 
 546.105 	 8.454 
 546.295 	 8.459 
 546.480 	 8.466 
 546.670 	 8.467 
 546.860 	 8.470 
 547.045 	 8.484 
 547.235 	 8.486 
 547.420 	 8.486 
 547.610 	 8.486 
 547.800 	 8.482 
 547.985 	 8.486 
 548.175 	 8.496 
 548.360 	 8.498 
 548.550 	 8.508 
 548.740 	 8.506 
 548.925 	 8.520 
 549.115 	 8.520 
 549.300 	 8.516 
 549.490 	 8.519 
 549.680 	 8.529 
 549.865 	 8.544 
 550.055 	 8.561 
 550.240 	 8.573 
 550.430 	 8.590 
 550.620 	 8.606 
 550.805 	 8.619 
 550.995 	 8.623 
 551.180 	 8.623 
 551.370 	 8.619 
 551.560 	 8.618 
 551.745 	 8.612 
 551.935 	 8.605 
 552.120 	 8.594 
 552.310 	 8.583 
 552.500 	 8.576 
 552.685 	 8.551 
 552.875 	 8.549 
 553.060 	 8.521 
 553.250 	 8.525 
 553.440 	 8.512 
 553.625 	 8.487 
 553.815 	 8.479 
 554.000 	 8.471 
 554.190 	 8.465 
 554.380 	 8.447 
 554.565 	 8.437 
 554.755 	 8.428 
 554.940 	 8.426 
 555.130 	 8.425 
 555.320 	 8.423 
 555.505 	 8.391 
 555.695 	 8.383 
 555.880 	 8.373 
 556.070 	 8.366 
 556.260 	 8.352 
 556.445 	 8.342 
 556.635 	 8.332 
 556.820 	 8.316 
 557.010 	 8.308 
 557.200 	 8.297 
 557.385 	 8.294 
 557.575 	 8.283 
 557.760 	 8.276 
 557.950 	 8.267 
 558.140 	 8.252 
 558.325 	 8.252 
 558.515 	 8.241 
 558.700 	 8.223 
 558.890 	 8.222 
 559.080 	 8.219 
 559.265 	 8.212 
 559.455 	 8.196 
 559.640 	 8.198 
 559.830 	 8.189 
 560.020 	 8.188 
 560.205 	 8.174 
 560.395 	 8.173 
 560.580 	 8.168 
 560.770 	 8.160 
 560.960 	 8.161 
 561.145 	 8.147 
 561.335 	 8.154 
 561.520 	 8.139 
 561.710 	 8.132 
 561.900 	 8.121 
 562.085 	 8.108 
 562.275 	 8.095 
 562.460 	 8.083 
 562.650 	 8.076 
 562.840 	 8.071 
 563.025 	 8.068 
 563.215 	 8.057 
 563.400 	 8.047 
 563.590 	 8.047 
 563.780 	 8.039 
 563.965 	 8.037 
 564.155 	 8.042 
 564.340 	 8.038 
 564.530 	 8.025 
 564.720 	 8.004 
 564.905 	 7.999 
 565.095 	 8.002 
 565.280 	 7.995 
 565.470 	 7.987 
 565.660 	 7.983 
 565.845 	 7.977 
 566.035 	 7.974 
 566.220 	 7.976 
 566.410 	 7.988 
 566.600 	 8.015 
 566.785 	 8.039 
 566.975 	 8.066 
 567.160 	 8.073 
 567.350 	 8.096 
 567.540 	 8.096 
 567.725 	 8.096 
 567.915 	 8.102 
 568.100 	 8.107 
 568.290 	 8.115 
 568.480 	 8.113 
 568.665 	 8.101 
 568.855 	 8.099 
 569.040 	 8.086 
 569.230 	 8.074 
 569.420 	 8.086 
 569.605 	 8.084 
 569.795 	 8.075 
 569.980 	 8.070 
 570.170 	 8.066 
 570.360 	 8.064 
 570.545 	 8.052 
 570.735 	 8.029 
 570.920 	 8.032 
 571.110 	 8.040 
 571.300 	 8.054 
 571.485 	 8.068 
 571.675 	 8.078 
 571.860 	 8.082 
 572.050 	 8.088 
 572.240 	 8.091 
 572.425 	 8.091 
 572.615 	 8.093 
 572.800 	 8.099 
 572.990 	 8.096 
 573.180 	 8.097 
 573.365 	 8.101 
 573.555 	 8.101 
 573.740 	 8.096 
 573.930 	 8.096 
 574.120 	 8.097 
 574.305 	 8.100 
 574.495 	 8.096 
 574.680 	 8.097 
 574.870 	 8.099 
 575.060 	 8.096 
 575.245 	 8.097 
 575.435 	 8.101 
 575.620 	 8.101 
 575.810 	 8.098 
 576.000 	 8.096 
 576.185 	 8.104 
 576.375 	 8.099 
 576.560 	 8.096 
 576.750 	 8.096 
 576.940 	 8.096 
 577.125 	 8.096 
 577.315 	 8.096 
 577.500 	 8.097 
 577.690 	 8.099 
 577.880 	 8.097 
 578.065 	 8.102 
 578.255 	 8.104 
 578.440 	 8.099 
 578.630 	 8.097 
 578.820 	 8.101 
 579.005 	 8.101 
 579.195 	 8.101 
 579.380 	 8.101 
 579.570 	 8.099 
 579.760 	 8.098 
 579.945 	 8.105 
 580.135 	 8.105 
 580.320 	 8.101 
 580.510 	 8.102 
 580.700 	 8.104 
 580.885 	 8.102 
 581.075 	 8.109 
 581.260 	 8.118 
 581.450 	 8.130 
 581.640 	 8.142 
 581.825 	 8.153 
 582.015 	 8.147 
 582.200 	 8.124 
 582.390 	 8.111 
 582.580 	 8.097 
 582.765 	 8.058 
 582.955 	 8.062 
 583.140 	 8.064 
 583.330 	 8.075 
 583.520 	 8.081 
 583.705 	 8.089 
 583.895 	 8.101 
 584.080 	 8.102 
 584.270 	 8.105 
 584.460 	 8.104 
 584.645 	 8.101 
 584.835 	 8.101 
 585.020 	 8.101 
 585.210 	 8.101 
 585.400 	 8.101 
 585.585 	 8.101 
 585.775 	 8.101 
 585.960 	 8.101 
 586.150 	 8.101 
 586.340 	 8.102 
 586.525 	 8.104 
 586.715 	 8.101 
 586.900 	 8.101 
 587.090 	 8.102 
 587.280 	 8.104 
 587.465 	 8.102 
 587.655 	 8.105 
 587.840 	 8.104 
 588.030 	 8.101 
 588.220 	 8.103 
 588.405 	 8.110 
 588.595 	 8.110 
 588.780 	 8.110 
 588.970 	 8.107 
 589.160 	 8.101 
 589.345 	 8.101 
 589.535 	 8.103 
 589.720 	 8.110 
 589.910 	 8.109 
 590.100 	 8.105 
 590.285 	 8.104 
 590.475 	 8.104 
 590.660 	 8.106 
 590.850 	 8.097 
 591.040 	 8.102 
 591.225 	 8.107 
 591.415 	 8.109 
 591.600 	 8.105 
 591.790 	 8.107 
 591.980 	 8.110 
 592.165 	 8.109 
 592.355 	 8.105 
 592.540 	 8.105 
 592.730 	 8.106 
 592.920 	 8.110 
 593.105 	 8.113 
 593.295 	 8.117 
 593.480 	 8.104 
 593.670 	 8.079 
 593.860 	 8.051 
 594.045 	 8.014 
 594.235 	 7.977 
 594.420 	 7.979 
 594.610 	 8.002 
 594.800 	 8.018 
 594.985 	 8.038 
 595.175 	 8.063 
 595.360 	 8.073 
 595.550 	 8.088 
 595.740 	 8.096 
 595.925 	 8.108 
 596.115 	 8.110 
 596.300 	 8.108 
 596.490 	 8.108 
 596.680 	 8.112 
 596.865 	 8.105 
 597.055 	 8.107 
 597.240 	 8.112 
 597.430 	 8.112 
 597.620 	 8.109 
 597.805 	 8.114 
 597.995 	 8.112 
 598.180 	 8.114 
 598.370 	 8.109 
 598.560 	 8.107 
 598.745 	 8.110 
 598.935 	 8.112 
 599.120 	 8.112 
 599.310 	 8.106 
 599.500 	 8.114 
 599.685 	 8.111 
 599.875 	 8.114 
 600.060 	 8.110 
 600.250 	 8.111 
 600.440 	 8.114 
 600.625 	 8.110 
 600.815 	 8.110 
 601.000 	 8.110 
 601.190 	 8.110 
 601.380 	 8.110 
 601.565 	 8.110 
 601.755 	 8.110 
 601.940 	 8.110 
 602.130 	 8.110 
 602.320 	 8.110 
 602.505 	 8.110 
 602.695 	 8.110 
 602.880 	 8.110 
 603.070 	 8.112 
 603.260 	 8.117 
 603.445 	 8.120 
 603.635 	 8.116 
 603.820 	 8.115 
 604.010 	 8.115 
 604.200 	 8.115 
 604.385 	 8.117 
 604.575 	 8.120 
 604.760 	 8.122 
 604.950 	 8.133 
 605.140 	 8.148 
 605.325 	 8.163 
 605.515 	 8.190 
 605.700 	 8.209 
 605.890 	 8.230 
 606.080 	 8.233 
 606.265 	 8.206 
 606.455 	 8.163 
 606.640 	 8.118 
 606.830 	 8.093 
 607.020 	 8.086 
 607.205 	 8.086 
 607.395 	 8.093 
 607.580 	 8.102 
 607.770 	 8.105 
 607.960 	 8.111 
 608.145 	 8.114 
 608.335 	 8.111 
 608.520 	 8.111 
 608.710 	 8.114 
 608.900 	 8.110 
 609.085 	 8.113 
 609.275 	 8.118 
 609.460 	 8.112 
 609.650 	 8.120 
 609.840 	 8.112 
 610.025 	 8.115 
 610.215 	 8.120 
 610.400 	 8.116 
 610.590 	 8.120 
 610.780 	 8.119 
 610.965 	 8.114 
 611.155 	 8.110 
 611.340 	 8.106 
 611.530 	 8.111 
 611.720 	 8.115 
 611.905 	 8.115 
 612.095 	 8.115 
 612.280 	 8.115 
 612.470 	 8.115 
 612.660 	 8.116 
 612.845 	 8.119 
 613.035 	 8.115 
 613.220 	 8.115 
 613.410 	 8.115 
 613.600 	 8.116 
 613.785 	 8.120 
 613.975 	 8.116 
 614.160 	 8.119 
 614.350 	 8.120 
 614.540 	 8.116 
 614.725 	 8.119 
 614.915 	 8.115 
 615.100 	 8.115 
 615.290 	 8.115 
 615.480 	 8.115 
 615.665 	 8.111 
 615.855 	 8.115 
 616.040 	 8.115 
 616.230 	 8.112 
 616.420 	 8.121 
 616.605 	 8.125 
 616.795 	 8.125 
 616.980 	 8.137 
 617.170 	 8.150 
 617.360 	 8.164 
 617.545 	 8.176 
 617.735 	 8.179 
 617.920 	 8.171 
 618.110 	 8.153 
 618.300 	 8.143 
 618.485 	 8.135 
 618.675 	 8.122 
 618.860 	 8.110 
 619.050 	 8.098 
 619.240 	 8.093 
 619.425 	 8.097 
 619.615 	 8.103 
 619.800 	 8.090 
 619.990 	 8.080 
 620.180 	 8.079 
 620.365 	 8.064 
 620.555 	 8.045 
 620.740 	 7.979 
 620.930 	 7.948 
 621.120 	 7.947 
 621.305 	 7.938 
 621.495 	 7.923 
 621.680 	 7.925 
 621.870 	 7.924 
 622.060 	 7.915 
 622.245 	 7.913 
 622.435 	 7.910 
 622.620 	 7.910 
 622.810 	 7.908 
 623.000 	 7.907 
 623.185 	 7.906 
 623.375 	 7.900 
 623.560 	 7.898 
 623.750 	 7.898 
 623.940 	 7.898 
 624.125 	 7.898 
 624.315 	 7.900 
 624.500 	 7.898 
 624.690 	 7.896 
 624.880 	 7.893 
 625.065 	 7.893 
 625.255 	 7.896 
 625.440 	 7.898 
 625.630 	 7.896 
 625.820 	 7.895 
 626.005 	 7.898 
 626.195 	 7.893 
 626.380 	 7.893 
 626.570 	 7.893 
 626.760 	 7.895 
 626.945 	 7.900 
 627.135 	 7.900 
 627.320 	 7.900 
 627.510 	 7.903 
 627.700 	 7.903 
 627.885 	 7.900 
 628.075 	 7.905 
 628.260 	 7.910 
 628.450 	 7.908 
 628.640 	 7.905 
 628.825 	 7.905 
 629.015 	 7.905 
 629.200 	 7.903 
 629.390 	 7.905 
 629.580 	 7.909 
 629.765 	 7.907 
 629.955 	 7.908 
 630.140 	 7.905 
 630.330 	 7.905 
 630.520 	 7.905 
 630.705 	 7.905 
 630.895 	 7.905 
 631.080 	 7.903 
 631.270 	 7.903 
 631.460 	 7.903 
 631.645 	 7.904 
 631.835 	 7.908 
 632.020 	 7.905 
 632.210 	 7.905 
 632.400 	 7.905 
 632.585 	 7.903 
 632.775 	 7.900 
 632.960 	 7.903 
 633.150 	 7.910 
 633.340 	 7.908 
 633.525 	 7.905 
 633.715 	 7.905 
 633.900 	 7.905 
 634.090 	 7.908 
 634.280 	 7.910 
 634.465 	 7.908 
 634.655 	 7.908 
 634.840 	 7.910 
 635.030 	 7.905 
 635.220 	 7.903 
 635.405 	 7.904 
 635.595 	 7.903 
 635.780 	 7.903 
 635.970 	 7.903 
 636.160 	 7.905 
 636.345 	 7.903 
 636.535 	 7.903 
 636.720 	 7.905 
 636.910 	 7.903 
 637.100 	 7.900 
 637.285 	 7.903 
 637.475 	 7.902 
 637.660 	 7.904 
 637.850 	 7.905 
 638.040 	 7.911 
 638.225 	 7.913 
 638.415 	 7.910 
 638.600 	 7.905 
 638.790 	 7.900 
 638.980 	 7.903 
 639.165 	 7.908 
 639.355 	 7.907 
 639.540 	 7.905 
 639.730 	 7.905 
 639.920 	 7.904 
 640.105 	 7.903 
 640.295 	 7.909 
 640.480 	 7.907 
 640.670 	 7.908 
 640.860 	 7.905 
 641.045 	 7.905 
 641.235 	 7.908 
 641.420 	 7.910 
 641.610 	 7.910 
 641.800 	 7.910 
 641.985 	 7.908 
 642.175 	 7.908 
 642.360 	 7.910 
 642.550 	 7.907 
 642.740 	 7.905 
 642.925 	 7.905 
 643.115 	 7.905 
 643.300 	 7.905 
 643.490 	 7.906 
 643.680 	 7.910 
 643.865 	 7.909 
 644.055 	 7.905 
 644.240 	 7.908 
 644.430 	 7.907 
 644.620 	 7.901 
 644.805 	 7.900 
 644.995 	 7.905 
 645.180 	 7.904 
 645.370 	 7.906 
 645.560 	 7.910 
 645.745 	 7.910 
 645.935 	 7.905 
 646.120 	 7.909 
 646.310 	 7.909 
 646.500 	 7.905 
 646.685 	 7.909 
 646.875 	 7.908 
 647.060 	 7.910 
 647.250 	 7.911 
 647.440 	 7.918 
 647.625 	 7.929 
 647.815 	 7.956 
 648.000 	 7.979 
 648.190 	 7.186 
 648.380 	 5.326 
 648.565 	 5.337 
 648.755 	 5.346 
 648.940 	 5.342 
 649.130 	 5.332 
 649.320 	 5.344 
 649.505 	 5.355 
 649.695 	 5.390 
 649.880 	 5.440 
 650.070 	 5.490 
 650.260 	 5.569 
 650.445 	 5.726 
 650.635 	 5.888 
 650.820 	 5.935 
 651.010 	 5.975 
 651.200 	 6.049 
 651.385 	 6.056 
