Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000119.spe	416.00	8.12	1	0.010270	-0.010164	0.009073	0.081458	86343	1.86	66	1305	0	171	4881	1129	6553	131614	3244	175	1014	1218	73588	6	703	120	336	146	0	1318	1589	12062	169	2115	609	51	186	300	1819	4621	152	259	258	670	199	604	90478	27774	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000120.spe	418.00	8.13	1	0.010270	-0.010164	0.009073	0.081458	85338	1.82	82	1330	0	158	4545	1127	7095	124430	3576	106	1054	1140	76221	0	803	264	378	150	0	1235	1537	11199	267	2678	574	131	154	239	1600	4545	203	34	265	981	266	1108	91188	26906	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000121.spe	420.00	8.13	1	0.010270	-0.010164	0.009073	0.081458	88515	1.84	76	1475	0	131	4698	1181	7460	126775	4970	247	959	1345	83644	0	817	348	468	349	0	1449	1579	11605	258	3508	645	0	216	258	1505	4852	319	328	171	855	304	368	89581	24828	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000122.spe	422.00	8.11	1	0.010270	-0.010164	0.009073	0.081458	84800	1.82	74	1351	0	179	5111	1042	6149	113306	4137	196	1014	1067	70366	21	733	123	398	195	0	1324	1356	10980	236	3096	479	0	180	301	1704	4707	250	244	457	579	200	601	91047	28908	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000123.spe	424.00	8.10	1	0.010270	-0.010164	0.009073	0.081458	86618	1.79	126	1216	0	174	4971	1100	6673	124618	4153	195	1205	1058	78375	5	860	240	274	0	0	1316	1289	11430	143	1880	688	118	135	285	1767	4801	171	218	354	689	286	737	89738	27880	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000124.spe	426.00	8.11	1	0.010270	-0.010164	0.009073	0.081458	93639	1.81	149	1272	0	134	4047	1161	8634	143160	5136	179	1132	1452	111767	21	765	362	561	174	0	1826	1440	11915	348	2680	600	48	122	224	1508	4260	264	373	418	772	419	878	89593	23594	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000125.spe	428.00	8.11	1	0.010270	-0.010164	0.009073	0.081458	92123	1.89	107	1422	0	141	4059	1227	8860	150064	5084	164	1117	1334	104917	254	862	205	485	130	0	1704	1373	12386	395	2203	694	76	133	269	1699	4323	334	508	592	1029	435	162	89019	26143	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000126.spe	430.00	8.11	1	0.010270	-0.010164	0.009073	0.081458	90045	1.87	104	1280	0	92	3996	1227	7997	145513	4713	282	1032	1248	97833	0	748	204	444	62	0	1494	1433	12063	323	2169	734	66	130	277	1667	4218	246	124	340	1054	389	764	87781	26235	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000127.spe	432.00	8.10	1	0.010270	-0.010164	0.009073	0.081458	92366	2.02	99	1308	0	130	4096	1165	8686	157345	5053	93	1140	1398	104074	940	736	212	411	135	0	1516	1162	12544	277	2384	708	82	122	317	1571	4097	226	271	625	416	523	0	89208	27524	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000128.spe	434.00	8.09	1	0.010270	-0.010164	0.009073	0.081458	90184	1.90	64	1290	0	158	4552	1279	7487	148331	4093	160	1389	1144	90263	35	879	255	576	119	0	1497	1300	12584	95	2228	640	102	89	300	1641	4460	303	202	582	895	355	509	88970	25847	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000129.spe	436.00	8.08	1	0.010270	-0.010164	0.009073	0.081458	93177	1.93	128	1532	0	92	4461	1186	7907	139771	4597	39	1021	1317	94391	285	793	323	482	86	0	1724	1549	12027	211	2352	702	55	192	327	1773	4491	379	281	100	680	547	299	96009	26247	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000130.spe	438.00	8.06	1	0.010270	-0.010164	0.009073	0.081458	100487	1.81	176	1381	0	151	4108	1244	10232	149908	5659	254	1192	1452	130774	0	741	281	656	86	0	2365	1648	12703	328	2230	784	33	132	224	1729	4141	239	468	609	937	567	923	94887	24540	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000131.spe	440.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	95493	1.94	145	1144	0	117	3503	1303	9327	142004	5339	167	1106	1417	128418	354	770	423	571	109	0	2303	1721	12327	418	2222	666	211	81	231	1681	3874	237	509	144	944	532	356	89905	25659	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000132.spe	442.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	96624	1.79	118	1130	0	106	3695	1233	9150	140772	5878	169	1058	1609	128483	122	677	423	537	214	0	2649	1877	12947	255	2110	730	36	207	181	1475	3782	230	54	185	941	613	801	92074	23507	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000133.spe	444.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	97502	1.83	153	1160	0	77	3634	1188	9445	140356	5341	264	1019	1441	131564	70	883	357	449	211	0	2581	1865	12757	352	1916	598	92	127	247	1443	3735	377	371	350	959	601	1236	93720	24958	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000134.spe	446.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	98532	1.79	143	1187	0	80	3888	1167	9282	139614	5757	180	1115	1577	133275	0	773	384	576	99	0	2668	1925	13184	166	1853	747	121	196	307	1445	3848	363	315	567	1241	491	1325	95462	24359	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000135.spe	448.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	99499	1.79	143	1198	0	118	4040	1126	9438	140138	5704	163	1138	1530	135565	199	811	518	596	21	0	2634	1680	13010	500	2177	596	41	163	247	1542	3822	404	154	485	1114	612	652	95093	25788	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000136.spe	450.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	95003	1.83	101	1236	0	96	3589	1128	9028	136638	5771	196	1036	1619	130662	172	700	378	548	0	0	2412	1641	12517	325	2178	697	67	110	264	1475	3741	318	461	591	1056	644	534	90449	25512	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000137.spe	452.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	90516	1.71	83	1411	0	141	4323	1075	7758	131103	3569	123	1095	1127	93757	0	883	223	512	38	0	2009	1656	12520	260	1949	643	50	139	215	1637	4211	331	258	152	892	355	636	92582	24640	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000138.spe	454.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	83078	1.80	74	1282	0	118	3918	1013	7054	118998	3956	185	925	1327	87268	118	662	211	453	170	0	1774	1395	11017	356	2313	481	90	111	242	1394	3953	153	351	384	573	420	640	86791	24824	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000139.spe	456.00	8.10	1	0.010270	-0.010164	0.009073	0.081458	91502	2.07	135	1330	0	68	3949	1060	8374	153075	4530	214	1103	1340	96551	0	762	228	512	193	0	1872	1556	12796	120	2389	682	0	184	248	1550	4351	297	243	469	850	276	1192	88575	23625	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000140.spe	458.00	8.09	1	0.010270	-0.010164	0.009073	0.081458	85621	1.93	108	1107	0	108	4665	1114	6791	124838	3649	150	1125	1331	77204	70	678	220	359	152	0	1543	1473	11844	115	1594	524	0	178	277	1718	4764	174	369	290	593	548	593	89985	24097	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000141.spe	460.00	8.08	1	0.010270	-0.010164	0.009073	0.081458	84061	1.81	97	1299	0	126	4418	1038	6976	123925	4117	241	1091	1262	74857	0	838	251	460	160	0	1170	1549	10965	0	2048	514	87	144	321	1673	4510	231	203	140	803	419	612	87960	26140	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000142.spe	462.00	8.09	1	0.010270	-0.010164	0.009073	0.081458	83986	1.85	108	1260	0	133	4615	1133	6389	111593	3259	165	1099	937	73237	0	791	71	319	283	0	1298	1337	10649	242	1945	612	38	158	222	1649	4597	380	229	366	511	393	771	87838	25140	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000143.spe	464.00	8.11	1	0.010270	-0.010164	0.009073	0.081458	93062	2.01	187	1411	0	120	4165	1093	8274	133521	4581	186	1044	1369	105376	96	770	361	466	102	0	1743	1633	12100	405	2351	688	153	78	299	1567	4358	208	357	407	934	450	460	93354	27080	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000144.spe	466.00	8.12	1	0.010270	-0.010164	0.009073	0.081458	84246	1.91	128	2303	0	110	3308	1255	7453	133622	4044	155	959	1338	79708	0	686	268	329	113	20	1049	1583	9836	279	1465	592	183	129	294	1666	4759	86	363	40	666	354	722	86558	25940	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000145.spe	468.00	8.13	1	0.010270	-0.010164	0.009073	0.081458	83177	1.80	76	1353	0	108	3255	1152	7922	129040	4196	145	1012	1182	87712	0	772	317	370	161	0	1247	1557	11092	82	2030	682	129	122	305	1397	4060	204	200	0	864	383	720	84991	24894	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000146.spe	470.00	8.12	1	0.010270	-0.010164	0.009073	0.081458	91306	1.93	89	1374	0	108	3920	1074	8796	147444	5163	112	1027	1375	101597	0	810	148	410	139	0	1682	1444	12606	421	2120	725	100	132	232	1608	4148	419	243	411	965	446	1287	88741	26545	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000147.spe	472.00	8.15	1	0.010270	-0.010164	0.009073	0.081458	93111	1.74	107	1128	0	89	3669	1145	8649	138323	5193	234	1115	1408	116377	146	854	334	507	113	0	2091	1659	12167	448	2275	624	44	165	290	1624	3749	234	487	260	847	522	701	90625	27503	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000148.spe	474.00	8.15	1	0.010270	-0.010164	0.009073	0.081458	94368	1.76	117	1247	0	93	3552	1115	9259	141618	5628	227	983	1577	121013	172	847	467	498	180	0	2165	1654	12695	226	2078	591	84	163	283	1456	3994	251	212	140	933	424	813	91102	24656	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000149.spe	476.00	8.17	1	0.010270	-0.010164	0.009073	0.081458	93988	1.79	151	1237	0	84	3516	1194	9145	145176	4910	194	1107	1456	120639	0	743	306	591	0	29	2176	1717	12741	150	1707	705	115	141	275	1458	3971	137	452	177	1076	524	1034	90317	23334	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000150.spe	478.00	8.17	1	0.010270	-0.010164	0.009073	0.081458	93995	1.99	138	1270	0	89	3441	1137	9476	151138	5315	142	1234	1483	117924	621	734	269	581	100	0	1974	1583	12481	236	2189	746	143	139	306	1547	3850	154	434	88	749	563	0	90401	25673	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000151.spe	480.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	89602	2.01	103	1303	0	58	3535	1071	8739	145902	5359	176	1023	1446	106094	219	774	327	494	184	0	1562	1578	12057	317	1835	611	72	135	228	1397	4196	27	393	135	674	390	613	87323	24065	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000152.spe	482.00	8.19	1	0.010270	-0.010164	0.009073	0.081458	86103	1.84	111	1238	0	151	4333	1145	7725	131701	4458	148	1072	1287	88150	620	657	230	431	141	0	1314	1327	11357	383	2070	642	117	150	248	1594	4495	362	404	465	481	449	0	86031	23080	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000153.spe	484.00	8.19	1	0.010270	-0.010164	0.009073	0.081458	85145	1.95	117	1393	0	100	4157	1049	7390	131459	3990	165	919	1170	83012	172	840	132	339	220	0	1118	1578	11082	124	2190	566	10	166	224	1744	4228	387	245	278	529	271	409	85624	24783	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000154.spe	486.00	8.19	1	0.010270	-0.010164	0.009073	0.081458	81522	1.77	75	1443	0	97	3581	991	7239	128759	3869	174	894	1066	81694	173	751	225	262	198	0	1199	1116	10886	313	2447	583	135	78	340	1430	4032	67	297	574	508	358	540	83411	22656	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000155.spe	488.00	8.20	1	0.010270	-0.010164	0.009073	0.081458	88333	1.78	108	1234	0	136	4238	964	8000	130590	4410	203	1077	1256	101799	0	735	209	288	198	0	1397	1584	11615	289	2741	632	121	88	223	1468	4378	210	377	213	805	447	862	84777	24044	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000156.spe	490.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	89892	1.77	103	1273	0	152	4057	1047	8225	133356	4551	173	1077	1344	108929	89	774	212	531	281	0	1800	1401	12165	351	2413	655	55	138	232	1581	4086	462	383	613	765	489	629	87501	26374	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000157.spe	492.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	88398	1.87	120	1396	0	111	4505	956	7595	129972	4569	173	1149	1312	95702	330	682	236	417	135	0	1577	1629	12072	262	2837	611	10	148	188	1589	4511	189	264	162	651	478	302	88047	24049	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000158.spe	494.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	86825	1.80	125	1266	0	184	4220	1050	7378	133984	5400	169	1084	1235	90644	0	709	256	362	214	0	1345	1580	11453	366	2459	737	84	140	241	1472	4159	109	465	118	690	317	686	88367	25929	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000159.spe	496.00	8.25	1	0.010270	-0.010164	0.009073	0.081458	82578	1.76	57	1277	0	124	4452	1068	6327	118352	3877	175	929	1044	79734	374	800	245	411	118	0	1166	1493	11169	160	2689	586	0	182	207	1475	4401	175	196	205	522	366	34	87383	23835	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000160.spe	498.00	8.25	1	0.010270	-0.010164	0.009073	0.081458	87869	1.82	134	1321	0	79	4071	1012	7957	139976	4195	206	1056	1442	94788	18	809	191	338	195	0	1592	1582	12008	212	2465	683	61	95	184	1480	4082	136	481	280	727	282	641	84984	25268	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000161.spe	500.00	8.26	1	0.010270	-0.010164	0.009073	0.081458	89117	1.93	98	1393	0	85	3699	1083	8296	139793	4842	120	991	1218	96819	172	808	302	492	74	0	1407	1470	11833	299	2282	637	132	162	301	1601	4531	107	539	189	791	536	539	88155	29074	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000162.spe	502.00	8.27	1	0.010270	-0.010164	0.009073	0.081458	94799	1.86	96	1400	0	126	3668	1083	9369	146884	5818	147	1097	1536	118315	123	799	391	389	197	0	1870	1597	12140	76	1883	728	56	168	231	1511	4088	230	168	309	850	457	770	90533	24069	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000163.spe	504.00	8.27	1	0.010270	-0.010164	0.009073	0.081458	83635	1.98	101	1293	0	141	4510	1081	6783	115334	3616	228	950	1213	72849	395	814	233	534	138	0	1355	1254	10940	50	2785	546	55	133	287	1738	4727	122	232	358	632	330	0	89222	26312	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000164.spe	506.00	8.28	1	0.010270	-0.010164	0.009073	0.081458	84673	1.81	132	1290	0	136	4148	1078	6799	123499	3663	193	1133	1076	80671	0	727	279	439	0	0	1437	1460	10837	198	1515	540	139	122	269	1732	4212	212	487	350	908	294	1136	87427	24427	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000165.spe	508.00	8.29	1	0.010270	-0.010164	0.009073	0.081458	88106	1.73	103	1456	0	109	4269	1134	7401	129742	4740	184	1113	1258	89469	152	799	271	279	201	0	1642	1673	11599	227	2031	601	63	146	272	1555	4288	405	247	208	940	438	330	91893	25824	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000166.spe	510.00	8.30	1	0.010270	-0.010164	0.009073	0.081458	83472	1.82	103	1726	0	159	4212	1082	5488	121710	3631	179	1118	1180	70770	94	679	259	260	264	0	1196	1145	10484	161	2141	557	86	164	294	1569	4713	228	186	564	514	297	457	88721	24985	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000167.spe	512.00	8.31	1	0.010270	-0.010164	0.009073	0.081458	88150	1.73	120	1531	0	125	4047	1091	7334	129176	4204	199	994	1315	96038	258	833	148	385	0	0	1666	1543	11132	267	1917	648	60	139	279	1676	4125	239	461	402	665	381	524	89569	25778	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000168.spe	514.00	8.31	1	0.010270	-0.010164	0.009073	0.081458	89724	1.83	109	1427	0	125	3840	1053	8064	130574	5472	144	1050	1288	103226	119	813	308	560	210	0	1628	1668	11672	336	2366	612	0	158	263	1513	3916	170	446	292	803	471	618	90064	26133	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000169.spe	516.00	8.32	1	0.010270	-0.010164	0.009073	0.081458	89961	1.84	161	1472	0	182	3787	984	8322	135675	5595	211	1064	1365	106214	243	829	310	505	82	0	1831	1356	12204	405	2667	580	60	152	249	1512	3997	82	165	495	781	536	351	88316	24932	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000170.spe	518.00	8.33	1	0.010270	-0.010164	0.009073	0.081458	90949	1.77	105	1343	0	112	3688	1003	8462	150602	4783	180	1094	1576	105509	0	652	221	408	0	0	1761	1602	12634	226	2714	784	146	76	259	1435	3905	68	345	329	922	596	1075	86608	26328	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000171.spe	520.00	8.34	1	0.010270	-0.010164	0.009073	0.081458	90676	1.82	115	1346	0	141	4345	1090	7916	164251	5004	180	1128	1303	93953	451	663	169	411	28	0	1658	1410	13300	309	2840	781	112	32	299	1562	4117	171	302	316	578	235	13	84294	21881	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000172.spe	522.00	8.34	1	0.010270	-0.010164	0.009073	0.081458	86746	1.77	98	1486	0	171	4366	1038	6950	142688	4257	167	1030	1342	80377	86	851	126	441	52	0	1285	1284	12070	189	3181	609	150	121	253	1603	4522	133	547	496	658	282	485	86905	26003	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000173.spe	524.00	8.34	1	0.010270	-0.010164	0.009073	0.081458	81034	1.82	74	1539	0	123	4438	1009	5540	107868	3422	182	970	1064	60963	0	784	231	242	230	0	1038	1281	9595	130	5411	469	109	172	317	1716	4706	165	345	403	701	144	685	88038	26809	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000174.spe	526.00	8.33	1	0.010270	-0.010164	0.009073	0.081458	78788	1.96	65	1314	0	180	5328	871	4237	93080	1732	263	996	937	44776	165	664	94	330	129	0	1095	1097	9283	126	2454	349	0	200	182	1630	5335	198	472	613	296	178	167	92063	24732	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000175.spe	528.00	8.36	1	0.010270	-0.010164	0.009073	0.081458	79041	1.84	46	1080	0	185	5787	962	4316	96629	1876	122	1102	837	43387	178	703	64	280	115	0	1118	1249	9538	38	1087	419	33	170	352	1895	5217	480	19	445	416	174	67	91276	24588	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000176.spe	530.00	8.33	1	0.010270	-0.010164	0.009073	0.081458	71528	1.84	107	1563	0	115	4473	811	4451	74935	1422	110	1044	986	38142	0	602	11	233	12	0	815	999	8448	0	1247	409	33	94	268	1658	4700	53	255	507	346	162	710	84665	24141	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000177.spe	532.00	8.37	1	0.010270	-0.010164	0.009073	0.081458	77716	1.78	32	1502	0	155	5392	941	4704	82343	1844	223	1009	848	39695	0	835	60	0	258	0	1043	1460	8444	0	1453	390	108	157	270	1952	4977	277	92	71	334	252	476	93723	26159	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000178.spe	534.00	8.37	1	0.010270	-0.010164	0.009073	0.081458	77055	1.78	95	1134	0	208	5588	838	4211	78083	1405	189	869	798	39342	0	875	0	297	274	0	1229	1272	8919	197	1119	381	33	162	274	1823	4913	220	335	445	490	260	331	93417	25555	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000179.spe	536.00	8.38	0	0.010270	-0.010164	0.009073	0.081458	78833	1.90	29	1388	0	181	5647	1258	4636	90974	1223	163	1235	788	45295	0	815	219	140	238	0	991	1226	9624	0	1186	530	131	140	295	2052	4889	239	272	476	400	225	627	94120	26695	0.178	
