x Distance [mm]	Height [cm]
 435.825 	 7.734 
 436.015 	 7.734 
 436.200 	 7.732 
 436.390 	 7.729 
 436.575 	 7.732 
 436.765 	 7.734 
 436.955 	 7.732 
 437.140 	 7.732 
 437.330 	 7.732 
 437.515 	 7.729 
 437.705 	 7.732 
 437.895 	 7.732 
 438.080 	 7.729 
 438.270 	 7.729 
 438.455 	 7.728 
 438.645 	 7.722 
 438.835 	 7.722 
 439.020 	 7.727 
 439.210 	 7.727 
 439.395 	 7.727 
 439.585 	 7.729 
 439.775 	 7.729 
 439.960 	 7.725 
 440.150 	 7.724 
 440.335 	 7.729 
 440.525 	 7.727 
 440.715 	 7.725 
 440.900 	 7.722 
 441.090 	 7.722 
 441.275 	 7.722 
 441.465 	 7.725 
 441.655 	 7.732 
 441.840 	 7.729 
 442.030 	 7.729 
 442.215 	 7.732 
 442.405 	 7.729 
 442.595 	 7.726 
 442.780 	 7.727 
 442.970 	 7.732 
 443.155 	 7.729 
 443.345 	 7.729 
 443.535 	 7.729 
 443.720 	 7.729 
 443.910 	 7.729 
 444.095 	 7.729 
 444.285 	 7.732 
 444.475 	 7.734 
 444.660 	 7.734 
 444.850 	 7.733 
 445.035 	 7.727 
 445.225 	 7.727 
 445.415 	 7.727 
 445.600 	 7.727 
 445.790 	 7.729 
 445.975 	 7.732 
 446.165 	 7.732 
 446.355 	 7.733 
 446.540 	 7.734 
 446.730 	 7.731 
 446.915 	 7.732 
 447.105 	 7.732 
 447.295 	 7.729 
 447.480 	 7.729 
 447.670 	 7.732 
 447.855 	 7.734 
 448.045 	 7.732 
 448.235 	 7.727 
 448.420 	 7.729 
 448.610 	 7.734 
 448.795 	 7.732 
 448.985 	 7.732 
 449.175 	 7.732 
 449.360 	 7.732 
 449.550 	 7.734 
 449.735 	 7.732 
 449.925 	 7.729 
 450.115 	 7.729 
 450.300 	 7.729 
 450.490 	 7.729 
 450.675 	 7.732 
 450.865 	 7.734 
 451.055 	 7.732 
 451.240 	 7.732 
 451.430 	 7.734 
 451.615 	 7.734 
 451.805 	 7.734 
 451.995 	 7.734 
 452.180 	 7.732 
 452.370 	 7.732 
 452.555 	 7.734 
 452.745 	 7.732 
 452.935 	 7.732 
 453.120 	 7.734 
 453.310 	 7.734 
 453.495 	 7.729 
 453.685 	 7.727 
 453.875 	 7.729 
 454.060 	 7.729 
 454.250 	 7.732 
 454.435 	 7.737 
 454.625 	 7.739 
 454.815 	 7.737 
 455.000 	 7.734 
 455.190 	 7.734 
 455.375 	 7.732 
 455.565 	 7.729 
 455.755 	 7.732 
 455.940 	 7.734 
 456.130 	 7.734 
 456.315 	 7.736 
 456.505 	 7.739 
 456.695 	 7.737 
 456.880 	 7.734 
 457.070 	 7.737 
 457.255 	 7.737 
 457.445 	 7.734 
 457.635 	 7.737 
 457.820 	 7.739 
 458.010 	 7.739 
 458.195 	 7.734 
 458.385 	 7.735 
 458.575 	 7.739 
 458.760 	 7.737 
 458.950 	 7.736 
 459.135 	 7.739 
 459.325 	 7.739 
 459.515 	 7.737 
 459.700 	 7.737 
 459.890 	 7.742 
 460.075 	 7.742 
 460.265 	 7.739 
 460.455 	 7.736 
 460.640 	 7.737 
 460.830 	 7.736 
 461.015 	 7.734 
 461.205 	 7.734 
 461.395 	 7.739 
 461.580 	 7.744 
 461.770 	 7.744 
 461.955 	 7.744 
 462.145 	 7.744 
 462.335 	 7.744 
 462.520 	 7.744 
 462.710 	 7.744 
 462.895 	 7.744 
 463.085 	 7.741 
 463.275 	 7.739 
 463.460 	 7.739 
 463.650 	 7.737 
 463.835 	 7.740 
 464.025 	 7.735 
 464.215 	 7.732 
 464.400 	 7.734 
 464.590 	 7.737 
 464.775 	 7.739 
 464.965 	 7.736 
 465.155 	 7.737 
 465.340 	 7.739 
 465.530 	 7.737 
 465.715 	 7.737 
 465.905 	 7.739 
 466.095 	 7.737 
 466.280 	 7.734 
 466.470 	 7.739 
 466.655 	 7.741 
 466.845 	 7.742 
 467.035 	 7.741 
 467.220 	 7.742 
 467.410 	 7.741 
 467.595 	 7.742 
 467.785 	 7.744 
 467.975 	 7.744 
 468.160 	 7.744 
 468.350 	 7.741 
 468.535 	 7.742 
 468.725 	 7.744 
 468.915 	 7.744 
 469.100 	 7.744 
 469.290 	 7.742 
 469.475 	 7.737 
 469.665 	 7.737 
 469.855 	 7.737 
 470.040 	 7.729 
 470.230 	 7.728 
 470.415 	 7.729 
 470.605 	 7.727 
 470.795 	 7.727 
 470.980 	 7.729 
 471.170 	 7.727 
 471.355 	 7.722 
 471.545 	 7.722 
 471.735 	 7.719 
 471.920 	 7.715 
 472.110 	 7.717 
 472.295 	 7.720 
 472.485 	 7.723 
 472.675 	 7.725 
 472.860 	 7.725 
 473.050 	 7.725 
 473.235 	 7.723 
 473.425 	 7.721 
 473.615 	 7.725 
 473.800 	 7.725 
 473.990 	 7.727 
 474.175 	 7.729 
 474.365 	 7.723 
 474.555 	 7.724 
 474.740 	 7.729 
 474.930 	 7.728 
 475.115 	 7.725 
 475.305 	 7.729 
 475.495 	 7.731 
 475.680 	 7.739 
 475.870 	 7.739 
 476.055 	 7.739 
 476.245 	 7.738 
 476.435 	 7.734 
 476.620 	 7.734 
 476.810 	 7.737 
 476.995 	 7.744 
 477.185 	 7.747 
 477.375 	 7.746 
 477.560 	 7.744 
 477.750 	 7.744 
 477.935 	 7.744 
 478.125 	 7.741 
 478.315 	 7.739 
 478.500 	 7.739 
 478.690 	 7.742 
 478.875 	 7.742 
 479.065 	 7.742 
 479.255 	 7.751 
 479.440 	 7.756 
 479.630 	 7.756 
 479.815 	 7.759 
 480.005 	 7.757 
 480.195 	 7.754 
 480.380 	 7.759 
 480.570 	 7.761 
 480.755 	 7.759 
 480.945 	 7.762 
 481.135 	 7.764 
 481.320 	 7.764 
 481.510 	 7.761 
 481.695 	 7.764 
 481.885 	 7.769 
 482.075 	 7.769 
 482.260 	 7.765 
 482.450 	 7.761 
 482.635 	 7.764 
 482.825 	 7.763 
 483.015 	 7.762 
 483.200 	 7.767 
 483.390 	 7.769 
 483.575 	 7.766 
 483.765 	 7.766 
 483.955 	 7.769 
 484.140 	 7.762 
 484.330 	 7.762 
 484.515 	 7.767 
 484.705 	 7.766 
 484.895 	 7.767 
 485.080 	 7.769 
 485.270 	 7.769 
 485.455 	 7.769 
 485.645 	 7.765 
 485.835 	 7.767 
 486.020 	 7.765 
 486.210 	 7.766 
 486.395 	 7.769 
 486.585 	 7.769 
 486.775 	 7.769 
 486.960 	 7.769 
 487.150 	 7.769 
 487.335 	 7.766 
 487.525 	 7.767 
 487.715 	 7.769 
 487.900 	 7.769 
 488.090 	 7.769 
 488.275 	 7.763 
 488.465 	 7.764 
 488.655 	 7.765 
 488.840 	 7.766 
 489.030 	 7.766 
 489.215 	 7.764 
 489.405 	 7.764 
 489.595 	 7.766 
 489.780 	 7.769 
 489.970 	 7.766 
 490.155 	 7.766 
 490.345 	 7.762 
 490.535 	 7.759 
 490.720 	 7.759 
 490.910 	 7.762 
 491.095 	 7.767 
 491.285 	 7.772 
 491.475 	 7.773 
 491.660 	 7.770 
 491.850 	 7.765 
 492.035 	 7.760 
 492.225 	 7.765 
 492.415 	 7.763 
 492.600 	 7.761 
 492.790 	 7.766 
 492.975 	 7.769 
 493.165 	 7.769 
 493.355 	 7.765 
 493.540 	 7.764 
 493.730 	 7.761 
 493.915 	 7.762 
 494.105 	 7.761 
 494.295 	 7.762 
 494.480 	 7.764 
 494.670 	 7.764 
 494.855 	 7.764 
 495.045 	 7.767 
 495.235 	 7.766 
 495.420 	 7.764 
 495.610 	 7.764 
 495.795 	 7.764 
 495.985 	 7.762 
 496.175 	 7.760 
 496.360 	 7.761 
 496.550 	 7.757 
 496.735 	 7.755 
 496.925 	 7.757 
 497.115 	 7.754 
 497.300 	 7.754 
 497.490 	 7.754 
 497.675 	 7.756 
 497.865 	 7.764 
 498.055 	 7.763 
 498.240 	 7.759 
 498.430 	 7.756 
 498.615 	 7.754 
 498.805 	 7.750 
 498.995 	 7.745 
 499.180 	 7.739 
 499.370 	 7.744 
 499.555 	 7.742 
 499.745 	 7.741 
 499.935 	 7.742 
 500.120 	 7.742 
 500.310 	 7.744 
 500.495 	 7.740 
 500.685 	 7.736 
 500.875 	 7.735 
 501.060 	 7.729 
 501.250 	 7.729 
 501.435 	 7.726 
 501.625 	 7.714 
 501.815 	 7.705 
 502.000 	 7.707 
 502.190 	 7.717 
 502.375 	 7.720 
 502.565 	 7.717 
 502.755 	 7.708 
 502.940 	 7.706 
 503.130 	 7.710 
 503.315 	 7.713 
 503.505 	 7.722 
 503.695 	 7.726 
 503.880 	 7.729 
 504.070 	 7.731 
 504.255 	 7.730 
 504.445 	 7.733 
 504.635 	 7.737 
 504.820 	 7.738 
 505.010 	 7.741 
 505.195 	 7.738 
 505.385 	 7.746 
 505.575 	 7.747 
 505.760 	 7.746 
 505.950 	 7.754 
 506.135 	 7.754 
 506.325 	 7.751 
 506.515 	 7.751 
 506.700 	 7.754 
 506.890 	 7.754 
 507.075 	 7.752 
 507.265 	 7.752 
 507.455 	 7.752 
 507.640 	 7.749 
 507.830 	 7.749 
 508.015 	 7.749 
 508.205 	 7.749 
 508.395 	 7.751 
 508.580 	 7.752 
 508.770 	 7.749 
 508.955 	 7.749 
 509.145 	 7.747 
 509.335 	 7.744 
 509.520 	 7.747 
 509.710 	 7.753 
 509.895 	 7.751 
 510.085 	 7.754 
 510.275 	 7.752 
 510.460 	 7.747 
 510.650 	 7.744 
 510.835 	 7.746 
 511.025 	 7.747 
 511.215 	 7.746 
 511.400 	 7.749 
 511.590 	 7.749 
 511.775 	 7.749 
 511.965 	 7.749 
 512.155 	 7.747 
 512.340 	 7.743 
 512.530 	 7.741 
 512.715 	 7.746 
 512.905 	 7.747 
 513.095 	 7.744 
 513.280 	 7.744 
 513.470 	 7.746 
 513.655 	 7.746 
 513.845 	 7.744 
 514.035 	 7.746 
 514.220 	 7.748 
 514.410 	 7.746 
 514.595 	 7.749 
 514.785 	 7.749 
 514.975 	 7.747 
 515.160 	 7.747 
 515.350 	 7.746 
 515.535 	 7.744 
 515.725 	 7.744 
 515.915 	 7.745 
 516.100 	 7.749 
 516.290 	 7.749 
 516.475 	 7.747 
 516.665 	 7.744 
 516.855 	 7.747 
 517.040 	 7.749 
 517.230 	 7.749 
 517.415 	 7.747 
 517.605 	 7.742 
 517.795 	 7.742 
 517.980 	 7.747 
 518.170 	 7.747 
 518.355 	 7.746 
 518.545 	 7.747 
 518.735 	 7.748 
 518.920 	 7.753 
 519.110 	 7.747 
 519.295 	 7.747 
 519.485 	 7.746 
 519.675 	 7.747 
 519.860 	 7.752 
 520.050 	 7.751 
 520.235 	 7.748 
 520.425 	 7.746 
 520.615 	 7.749 
 520.800 	 7.747 
 520.990 	 7.745 
 521.175 	 7.749 
 521.365 	 7.751 
 521.555 	 7.754 
 521.740 	 7.754 
 521.930 	 7.757 
 522.115 	 7.756 
 522.305 	 7.751 
 522.495 	 7.752 
 522.680 	 7.754 
 522.870 	 7.752 
 523.055 	 7.749 
 523.245 	 7.749 
 523.435 	 7.749 
 523.620 	 7.749 
 523.810 	 7.749 
 523.995 	 7.752 
 524.185 	 7.754 
 524.375 	 7.754 
 524.560 	 7.754 
 524.750 	 7.754 
 524.935 	 7.751 
 525.125 	 7.749 
 525.315 	 7.749 
 525.500 	 7.751 
 525.690 	 7.754 
 525.875 	 7.754 
 526.065 	 7.754 
 526.255 	 7.750 
 526.440 	 7.754 
 526.630 	 7.754 
 526.815 	 7.749 
 527.005 	 7.746 
 527.195 	 7.752 
 527.380 	 7.754 
 527.570 	 7.758 
 527.755 	 7.756 
 527.945 	 7.754 
 528.135 	 7.758 
 528.320 	 7.755 
 528.510 	 7.754 
 528.695 	 7.754 
 528.885 	 7.750 
 529.075 	 7.749 
 529.260 	 7.745 
 529.450 	 7.748 
 529.635 	 7.753 
 529.825 	 7.754 
 530.015 	 7.749 
 530.200 	 7.745 
 530.390 	 7.749 
 530.575 	 7.745 
 530.765 	 7.749 
 530.955 	 7.753 
 531.140 	 7.750 
 531.330 	 7.745 
 531.515 	 7.740 
 531.705 	 7.739 
 531.895 	 7.747 
 532.080 	 7.749 
 532.270 	 7.745 
 532.455 	 7.748 
 532.645 	 7.749 
 532.835 	 7.745 
 533.020 	 7.737 
 533.210 	 7.742 
 533.395 	 7.744 
 533.585 	 7.744 
 533.775 	 7.748 
 533.960 	 7.749 
 534.150 	 7.749 
 534.335 	 7.744 
 534.525 	 7.740 
 534.715 	 7.743 
 534.900 	 7.744 
 535.090 	 7.744 
 535.275 	 7.748 
 535.465 	 7.749 
 535.655 	 7.749 
 535.840 	 7.745 
 536.030 	 7.748 
 536.215 	 7.745 
 536.405 	 7.748 
 536.595 	 7.749 
 536.780 	 7.746 
 536.970 	 7.748 
 537.155 	 7.745 
 537.345 	 7.749 
 537.535 	 7.749 
 537.720 	 7.749 
 537.910 	 7.744 
 538.095 	 7.748 
 538.285 	 7.749 
 538.475 	 7.746 
 538.660 	 7.746 
 538.850 	 7.749 
 539.035 	 7.749 
 539.225 	 7.749 
 539.415 	 7.749 
 539.600 	 7.747 
 539.790 	 7.744 
 539.975 	 7.747 
 540.165 	 7.749 
 540.355 	 7.746 
 540.540 	 7.747 
 540.730 	 7.747 
 540.915 	 7.746 
 541.105 	 7.749 
 541.295 	 7.749 
 541.480 	 7.751 
 541.670 	 7.750 
 541.855 	 7.744 
 542.045 	 7.747 
 542.235 	 7.749 
 542.420 	 7.749 
 542.610 	 7.746 
 542.795 	 7.748 
 542.985 	 7.749 
 543.175 	 7.750 
 543.360 	 7.751 
 543.550 	 7.752 
 543.735 	 7.750 
 543.925 	 7.752 
 544.115 	 7.754 
 544.300 	 7.756 
 544.490 	 7.757 
 544.675 	 7.754 
 544.865 	 7.754 
 545.055 	 7.756 
 545.240 	 7.754 
 545.430 	 7.754 
 545.615 	 7.759 
 545.805 	 7.759 
 545.995 	 7.756 
 546.180 	 7.754 
 546.370 	 7.754 
 546.555 	 7.754 
 546.745 	 7.754 
 546.935 	 7.757 
 547.120 	 7.756 
 547.310 	 7.754 
 547.495 	 7.754 
 547.685 	 7.751 
 547.875 	 7.749 
 548.060 	 7.751 
 548.250 	 7.754 
 548.435 	 7.754 
 548.625 	 7.754 
 548.815 	 7.754 
 549.000 	 7.754 
 549.190 	 7.751 
 549.375 	 7.752 
 549.565 	 7.754 
 549.755 	 7.754 
 549.940 	 7.751 
 550.130 	 7.753 
 550.315 	 7.754 
 550.505 	 7.751 
 550.695 	 7.752 
 550.880 	 7.754 
 551.070 	 7.754 
 551.255 	 7.751 
 551.445 	 7.746 
 551.635 	 7.744 
 551.820 	 7.744 
 552.010 	 7.744 
 552.195 	 7.752 
 552.385 	 7.754 
 552.575 	 7.754 
 552.760 	 7.754 
 552.950 	 7.754 
 553.135 	 7.754 
 553.325 	 7.754 
 553.515 	 7.759 
 553.700 	 7.750 
 553.890 	 7.753 
 554.075 	 7.749 
 554.265 	 7.749 
 554.455 	 7.749 
 554.640 	 7.753 
 554.830 	 7.754 
 555.015 	 7.758 
 555.205 	 7.759 
 555.395 	 7.754 
 555.580 	 7.754 
 555.770 	 7.754 
 555.955 	 7.758 
 556.145 	 7.759 
 556.335 	 7.755 
 556.520 	 7.759 
 556.710 	 7.754 
 556.895 	 7.754 
 557.085 	 7.759 
 557.275 	 7.759 
 557.460 	 7.759 
 557.650 	 7.759 
 557.835 	 7.755 
 558.025 	 7.754 
 558.215 	 7.754 
 558.400 	 7.758 
 558.590 	 7.754 
 558.775 	 7.758 
 558.965 	 7.759 
 559.155 	 7.759 
 559.340 	 7.759 
 559.530 	 7.759 
 559.715 	 7.759 
 559.905 	 7.759 
 560.095 	 7.754 
 560.280 	 7.754 
 560.470 	 7.754 
 560.655 	 7.759 
 560.845 	 7.754 
 561.035 	 7.759 
 561.220 	 7.759 
 561.410 	 7.755 
 561.595 	 7.750 
 561.785 	 7.757 
 561.975 	 7.759 
 562.160 	 7.750 
 562.350 	 7.758 
 562.535 	 7.754 
 562.725 	 7.754 
 562.915 	 7.754 
 563.100 	 7.750 
 563.290 	 7.753 
 563.475 	 7.754 
 563.665 	 7.754 
 563.855 	 7.754 
 564.040 	 7.754 
 564.230 	 7.750 
 564.415 	 7.749 
 564.605 	 7.753 
 564.795 	 7.754 
 564.980 	 7.754 
 565.170 	 7.750 
 565.355 	 7.745 
 565.545 	 7.748 
 565.735 	 7.745 
 565.920 	 7.748 
 566.110 	 7.749 
 566.295 	 7.740 
 566.485 	 7.739 
 566.675 	 7.749 
 566.860 	 7.745 
 567.050 	 7.739 
 567.235 	 7.739 
 567.425 	 7.743 
 567.615 	 7.740 
 567.800 	 7.739 
 567.990 	 7.739 
 568.175 	 7.735 
 568.365 	 7.739 
 568.555 	 7.739 
 568.740 	 7.739 
 568.930 	 7.739 
 569.115 	 7.744 
 569.305 	 7.744 
 569.495 	 7.744 
 569.680 	 7.749 
 569.870 	 7.745 
 570.055 	 7.749 
 570.245 	 7.749 
 570.435 	 7.744 
 570.620 	 7.740 
 570.810 	 7.749 
 570.995 	 7.745 
 571.185 	 7.739 
 571.375 	 7.739 
 571.560 	 7.735 
 571.750 	 7.729 
 571.935 	 7.729 
 572.125 	 7.715 
 572.315 	 7.715 
 572.500 	 7.710 
 572.690 	 7.710 
 572.875 	 7.715 
 573.065 	 7.719 
 573.255 	 7.719 
 573.440 	 7.716 
 573.630 	 7.720 
 573.815 	 7.715 
 574.005 	 7.719 
 574.195 	 7.725 
 574.380 	 7.725 
 574.570 	 7.725 
 574.755 	 7.729 
 574.945 	 7.725 
 575.135 	 7.725 
 575.320 	 7.720 
 575.510 	 7.728 
 575.695 	 7.730 
 575.885 	 7.734 
 576.075 	 7.744 
 576.260 	 7.739 
 576.450 	 7.744 
 576.635 	 7.740 
 576.825 	 7.744 
 577.015 	 7.744 
 577.200 	 7.744 
 577.390 	 7.744 
 577.575 	 7.744 
 577.765 	 7.734 
 577.955 	 7.734 
 578.140 	 7.743 
 578.330 	 7.740 
 578.515 	 7.744 
 578.705 	 7.744 
 578.895 	 7.743 
 579.080 	 7.739 
 579.270 	 7.735 
 579.455 	 7.734 
 579.645 	 7.734 
 579.835 	 7.734 
 580.020 	 7.734 
 580.210 	 7.734 
 580.395 	 7.734 
 580.585 	 7.734 
 580.775 	 7.739 
 580.960 	 7.739 
 581.150 	 7.739 
 581.335 	 7.735 
 581.525 	 7.725 
 581.715 	 7.725 
 581.900 	 7.729 
 582.090 	 7.725 
 582.275 	 7.729 
 582.465 	 7.729 
 582.655 	 7.729 
 582.840 	 7.725 
 583.030 	 7.725 
 583.215 	 7.725 
 583.405 	 7.725 
 583.595 	 7.729 
 583.780 	 7.729 
 583.970 	 7.720 
 584.155 	 7.724 
 584.345 	 7.725 
 584.535 	 7.725 
 584.720 	 7.720 
 584.910 	 7.715 
 585.095 	 7.715 
 585.285 	 7.719 
 585.475 	 7.729 
 585.660 	 7.730 
 585.850 	 7.738 
 586.035 	 7.739 
 586.225 	 7.734 
 586.415 	 7.738 
 586.600 	 7.730 
 586.790 	 7.739 
 586.975 	 7.739 
 587.165 	 7.749 
 587.355 	 7.750 
 587.540 	 7.754 
 587.730 	 7.754 
 587.915 	 7.758 
 588.105 	 7.754 
 588.295 	 7.759 
 588.480 	 7.759 
 588.670 	 7.764 
 588.855 	 7.764 
 589.045 	 7.759 
 589.235 	 7.759 
 589.420 	 7.759 
 589.610 	 7.759 
 589.795 	 7.764 
 589.985 	 7.768 
 590.175 	 7.765 
 590.360 	 7.764 
 590.550 	 7.764 
 590.735 	 7.759 
 590.925 	 7.759 
 591.115 	 7.762 
 591.300 	 7.768 
 591.490 	 7.763 
 591.675 	 7.765 
 591.865 	 7.765 
 592.055 	 7.764 
 592.240 	 7.759 
 592.430 	 7.756 
 592.615 	 7.757 
 592.805 	 7.753 
 592.995 	 7.752 
 593.180 	 7.750 
 593.370 	 7.754 
 593.555 	 7.754 
 593.745 	 7.751 
 593.935 	 7.749 
 594.120 	 7.745 
 594.310 	 7.739 
 594.495 	 7.743 
 594.685 	 7.748 
 594.875 	 7.740 
 595.060 	 7.743 
 595.250 	 7.744 
 595.435 	 7.744 
 595.625 	 7.741 
 595.815 	 7.746 
 596.000 	 7.752 
 596.190 	 7.754 
 596.375 	 7.758 
 596.565 	 7.759 
 596.755 	 7.759 
 596.940 	 7.759 
 597.130 	 7.755 
 597.315 	 7.760 
 597.505 	 7.767 
 597.695 	 7.769 
 597.880 	 7.769 
 598.070 	 7.769 
 598.255 	 7.763 
 598.445 	 7.762 
 598.635 	 7.764 
 598.820 	 7.767 
 599.010 	 7.769 
 599.195 	 7.772 
 599.385 	 7.769 
 599.575 	 7.764 
 599.760 	 7.764 
 599.950 	 7.764 
 600.135 	 7.767 
 600.325 	 7.772 
 600.515 	 7.770 
 600.700 	 7.765 
 600.890 	 7.769 
 601.075 	 7.769 
 601.265 	 7.765 
 601.455 	 7.771 
 601.640 	 7.770 
 601.830 	 7.772 
 602.015 	 7.777 
 602.205 	 7.782 
 602.395 	 7.783 
 602.580 	 7.779 
 602.770 	 7.778 
 602.955 	 7.774 
 603.145 	 7.769 
 603.335 	 7.776 
 603.520 	 7.778 
 603.710 	 7.778 
 603.895 	 7.778 
 604.085 	 7.782 
 604.275 	 7.779 
 604.460 	 7.783 
 604.650 	 7.783 
 604.835 	 7.783 
 605.025 	 7.771 
 605.215 	 7.775 
 605.400 	 7.778 
 605.590 	 7.782 
 605.775 	 7.783 
 605.965 	 7.787 
 606.155 	 7.778 
 606.340 	 7.778 
 606.530 	 7.782 
 606.715 	 7.780 
 606.905 	 7.782 
 607.095 	 7.783 
 607.280 	 7.779 
 607.470 	 7.782 
 607.655 	 7.783 
 607.845 	 7.787 
 608.035 	 7.788 
 608.220 	 7.788 
 608.410 	 7.788 
 608.595 	 7.788 
 608.785 	 7.788 
 608.975 	 7.788 
 609.160 	 7.788 
 609.350 	 7.791 
 609.535 	 7.797 
 609.725 	 7.794 
 609.915 	 7.798 
 610.100 	 7.798 
 610.290 	 7.798 
 610.475 	 7.798 
 610.665 	 7.798 
 610.855 	 7.794 
 611.040 	 7.796 
 611.230 	 7.798 
 611.415 	 7.798 
 611.605 	 7.798 
 611.795 	 7.798 
 611.980 	 7.803 
 612.170 	 7.803 
 612.355 	 7.803 
 612.545 	 7.798 
 612.735 	 7.791 
 612.920 	 7.792 
 613.110 	 7.797 
 613.295 	 7.793 
 613.485 	 7.797 
 613.675 	 7.797 
 613.860 	 7.793 
 614.050 	 7.793 
 614.235 	 7.793 
 614.425 	 7.786 
 614.615 	 7.792 
 614.800 	 7.793 
 614.990 	 7.793 
 615.175 	 7.793 
 615.365 	 7.798 
 615.555 	 7.797 
 615.740 	 7.788 
 615.930 	 7.788 
 616.115 	 7.793 
 616.305 	 7.793 
 616.495 	 7.798 
 616.680 	 7.798 
 616.870 	 7.797 
 617.055 	 7.793 
 617.245 	 7.793 
 617.435 	 7.794 
 617.620 	 7.798 
 617.810 	 7.793 
 617.995 	 7.793 
 618.185 	 7.796 
 618.375 	 7.801 
 618.560 	 7.793 
 618.750 	 7.794 
 618.935 	 7.798 
 619.125 	 7.793 
 619.315 	 7.793 
 619.500 	 7.793 
 619.690 	 7.788 
 619.875 	 7.789 
 620.065 	 7.792 
 620.255 	 7.783 
 620.440 	 7.783 
 620.630 	 7.779 
 620.815 	 7.783 
 621.005 	 7.781 
 621.195 	 7.774 
 621.380 	 7.772 
 621.570 	 7.762 
 621.755 	 7.758 
 621.945 	 7.754 
 622.135 	 7.752 
 622.320 	 7.744 
 622.510 	 7.744 
 622.695 	 7.730 
 622.885 	 7.734 
 623.075 	 7.733 
 623.260 	 7.731 
 623.450 	 7.739 
 623.635 	 7.733 
 623.825 	 7.729 
 624.015 	 7.726 
 624.200 	 7.729 
 624.390 	 7.731 
 624.575 	 7.734 
 624.765 	 7.728 
 624.955 	 7.725 
 625.140 	 7.729 
 625.330 	 7.729 
 625.515 	 7.723 
 625.705 	 7.715 
 625.895 	 7.720 
 626.080 	 7.719 
 626.270 	 7.715 
 626.455 	 7.720 
 626.645 	 7.724 
 626.835 	 7.721 
 627.020 	 7.725 
 627.210 	 7.725 
 627.395 	 7.724 
 627.585 	 7.720 
 627.775 	 7.720 
 627.960 	 7.720 
 628.150 	 7.720 
 628.335 	 7.720 
 628.525 	 7.719 
 628.715 	 7.713 
 628.900 	 7.704 
 629.090 	 7.715 
 629.275 	 7.716 
 629.465 	 7.719 
 629.655 	 7.715 
 629.840 	 7.715 
 630.030 	 7.715 
 630.215 	 7.719 
 630.405 	 7.715 
 630.595 	 7.717 
 630.780 	 7.711 
 630.970 	 7.715 
 631.155 	 7.714 
 631.345 	 7.711 
 631.535 	 7.714 
 631.720 	 7.710 
 631.910 	 7.708 
 632.095 	 7.705 
 632.285 	 7.706 
 632.475 	 7.710 
 632.660 	 7.710 
 632.850 	 7.711 
 633.035 	 7.715 
 633.225 	 7.710 
 633.415 	 7.710 
 633.600 	 7.710 
 633.790 	 7.710 
 633.975 	 7.709 
 634.165 	 7.706 
 634.355 	 7.710 
 634.540 	 7.709 
 634.730 	 7.705 
 634.915 	 7.702 
 635.105 	 7.695 
 635.295 	 7.695 
 635.480 	 7.695 
 635.670 	 7.695 
 635.855 	 7.696 
 636.045 	 7.700 
 636.235 	 7.699 
 636.420 	 7.697 
 636.610 	 7.700 
 636.795 	 7.700 
 636.985 	 7.702 
 637.175 	 7.703 
 637.360 	 7.695 
 637.550 	 7.695 
 637.735 	 7.695 
 637.925 	 7.691 
 638.115 	 7.695 
 638.300 	 7.695 
 638.490 	 7.695 
 638.675 	 7.692 
 638.865 	 7.695 
 639.055 	 7.696 
 639.240 	 7.700 
 639.430 	 7.697 
 639.615 	 7.704 
 639.805 	 7.700 
 639.995 	 7.696 
 640.180 	 7.699 
 640.370 	 7.695 
 640.555 	 7.696 
 640.745 	 7.699 
 640.935 	 7.696 
 641.120 	 7.699 
 641.310 	 7.697 
 641.495 	 7.700 
 641.685 	 7.699 
 641.875 	 7.695 
 642.060 	 7.696 
 642.250 	 7.698 
 642.435 	 7.692 
 642.625 	 7.695 
 642.815 	 7.696 
 643.000 	 7.699 
 643.190 	 7.694 
 643.375 	 7.690 
 643.565 	 7.690 
 643.755 	 7.690 
 643.940 	 7.690 
 644.130 	 7.689 
 644.315 	 7.687 
 644.505 	 7.690 
 644.695 	 7.690 
 644.880 	 7.690 
 645.070 	 7.690 
 645.255 	 7.686 
 645.445 	 7.686 
 645.635 	 7.687 
 645.820 	 7.691 
 646.010 	 7.694 
 646.195 	 7.691 
 646.385 	 7.694 
 646.575 	 7.690 
 646.760 	 7.690 
 646.950 	 7.692 
 647.135 	 7.700 
 647.325 	 7.699 
 647.515 	 7.694 
 647.700 	 7.689 
 647.890 	 7.685 
 648.075 	 7.684 
 648.265 	 7.693 
 648.455 	 7.689 
 648.640 	 7.694 
 648.830 	 7.690 
 649.015 	 7.691 
 649.205 	 7.694 
 649.395 	 7.693 
 649.580 	 7.697 
 649.770 	 7.689 
 649.955 	 7.686 
 650.145 	 7.684 
 650.335 	 7.678 
 650.520 	 7.670 
 650.710 	 7.657 
 650.895 	 7.646 
 651.085 	 7.645 
 651.275 	 7.640 
 651.460 	 7.638 
 651.650 	 7.641 
 651.835 	 7.637 
 652.025 	 7.636 
 652.215 	 7.633 
 652.400 	 7.635 
 652.590 	 7.632 
 652.775 	 7.632 
 652.965 	 7.632 
 653.155 	 7.629 
 653.340 	 7.624 
 653.530 	 7.626 
 653.715 	 7.625 
 653.905 	 7.632 
 654.095 	 7.630 
 654.280 	 7.628 
 654.470 	 7.631 
 654.655 	 7.625 
