x Distance [mm]	Height [cm]
 654.575 	 6.919 
 654.765 	 6.916 
 654.955 	 6.917 
 655.140 	 6.919 
 655.330 	 6.927 
 655.515 	 6.925 
 655.705 	 6.927 
 655.895 	 6.929 
 656.080 	 6.922 
 656.270 	 6.922 
 656.455 	 6.924 
 656.645 	 6.924 
 656.835 	 6.927 
 657.020 	 6.929 
 657.210 	 6.929 
 657.395 	 6.932 
 657.585 	 6.927 
 657.775 	 6.917 
 657.960 	 6.911 
 658.150 	 6.906 
 658.335 	 6.901 
 658.525 	 6.899 
 658.715 	 6.899 
 658.900 	 6.899 
 659.090 	 6.892 
 659.275 	 6.893 
 659.465 	 6.898 
 659.655 	 6.903 
 659.840 	 6.904 
 660.030 	 6.901 
 660.215 	 6.899 
 660.405 	 6.890 
 660.595 	 6.881 
 660.780 	 6.887 
 660.970 	 6.897 
 661.155 	 6.896 
 661.345 	 6.895 
 661.535 	 6.898 
 661.720 	 6.903 
 661.910 	 6.901 
 662.095 	 6.899 
 662.285 	 6.903 
 662.475 	 6.897 
 662.660 	 6.901 
 662.850 	 6.904 
 663.035 	 6.904 
 663.225 	 6.904 
 663.415 	 6.901 
 663.600 	 6.903 
 663.790 	 6.901 
 663.975 	 6.896 
 664.165 	 6.895 
 664.355 	 6.895 
 664.540 	 6.901 
 664.730 	 6.896 
 664.915 	 6.895 
 665.105 	 6.891 
 665.295 	 6.883 
 665.480 	 6.884 
 665.670 	 6.885 
 665.855 	 6.881 
 666.045 	 6.890 
 666.235 	 6.891 
 666.420 	 6.893 
 666.610 	 6.895 
 666.795 	 6.895 
 666.985 	 6.898 
 667.175 	 6.896 
 667.360 	 6.895 
 667.550 	 6.895 
 667.735 	 6.891 
 667.925 	 6.893 
 668.115 	 6.891 
 668.300 	 6.890 
 668.490 	 6.882 
 668.675 	 6.873 
 668.865 	 6.883 
 669.055 	 6.881 
 669.240 	 6.884 
 669.430 	 6.888 
 669.615 	 6.894 
 669.805 	 6.898 
 669.995 	 6.899 
 670.180 	 6.899 
 670.370 	 6.899 
 670.555 	 6.903 
 670.745 	 6.908 
 670.935 	 6.909 
 671.120 	 6.913 
 671.310 	 6.914 
 671.495 	 6.914 
 671.685 	 6.923 
 671.875 	 6.924 
 672.060 	 6.920 
 672.250 	 6.919 
 672.435 	 6.919 
 672.625 	 6.915 
 672.815 	 6.914 
 673.000 	 6.911 
 673.190 	 6.913 
 673.375 	 6.911 
 673.565 	 6.909 
 673.755 	 6.906 
 673.940 	 6.908 
 674.130 	 6.906 
 674.315 	 6.904 
 674.505 	 6.908 
 674.695 	 6.917 
 674.880 	 6.919 
 675.070 	 6.915 
 675.255 	 6.906 
 675.445 	 6.900 
 675.635 	 6.899 
 675.820 	 6.899 
 676.010 	 6.907 
 676.195 	 6.913 
 676.385 	 6.910 
 676.575 	 6.906 
 676.760 	 6.904 
 676.950 	 6.904 
 677.135 	 6.912 
 677.325 	 6.911 
 677.515 	 6.913 
 677.700 	 6.911 
 677.890 	 6.909 
 678.075 	 6.913 
 678.265 	 6.914 
 678.455 	 6.914 
 678.640 	 6.919 
 678.830 	 6.914 
 679.015 	 6.918 
 679.205 	 6.919 
 679.395 	 6.915 
 679.580 	 6.914 
 679.770 	 6.914 
 679.955 	 6.910 
 680.145 	 6.909 
 680.335 	 6.913 
 680.520 	 6.907 
 680.710 	 6.908 
 680.895 	 6.909 
 681.085 	 6.905 
 681.275 	 6.901 
 681.460 	 6.904 
 681.650 	 6.901 
 681.835 	 6.899 
 682.025 	 6.903 
 682.215 	 6.900 
 682.400 	 6.896 
 682.590 	 6.895 
 682.775 	 6.898 
 682.965 	 6.904 
 683.155 	 6.908 
 683.340 	 6.905 
 683.530 	 6.901 
 683.715 	 6.892 
 683.905 	 6.893 
 684.095 	 6.908 
 684.280 	 6.913 
 684.470 	 6.914 
 684.655 	 6.914 
 684.845 	 6.914 
 685.035 	 6.914 
 685.220 	 6.910 
 685.410 	 6.909 
 685.595 	 6.909 
 685.785 	 6.912 
 685.975 	 6.914 
 686.160 	 6.918 
 686.350 	 6.923 
 686.535 	 6.920 
 686.725 	 6.919 
 686.915 	 6.911 
 687.100 	 6.918 
 687.290 	 6.919 
 687.475 	 6.919 
 687.665 	 6.919 
 687.855 	 6.919 
 688.040 	 6.923 
 688.230 	 6.919 
 688.415 	 6.919 
 688.605 	 6.910 
 688.795 	 6.909 
 688.980 	 6.909 
 689.170 	 6.909 
 689.355 	 6.905 
 689.545 	 6.904 
 689.735 	 6.904 
 689.920 	 6.904 
 690.110 	 6.904 
 690.295 	 6.901 
 690.485 	 6.895 
 690.675 	 6.898 
 690.860 	 6.899 
 691.050 	 6.899 
 691.235 	 6.899 
 691.425 	 6.899 
 691.615 	 6.904 
 691.800 	 6.904 
 691.990 	 6.909 
 692.175 	 6.913 
 692.365 	 6.914 
 692.555 	 6.914 
 692.740 	 6.910 
 692.930 	 6.906 
 693.115 	 6.904 
 693.305 	 6.896 
 693.495 	 6.904 
 693.680 	 6.908 
 693.870 	 6.909 
 694.055 	 6.912 
 694.245 	 6.916 
 694.435 	 6.915 
 694.620 	 6.912 
 694.810 	 6.914 
 694.995 	 6.914 
 695.185 	 6.918 
 695.375 	 6.919 
 695.560 	 6.919 
 695.750 	 6.919 
 695.935 	 6.923 
 696.125 	 6.924 
 696.315 	 6.920 
 696.500 	 6.914 
 696.690 	 6.910 
 696.875 	 6.913 
 697.065 	 6.914 
 697.255 	 6.918 
 697.440 	 6.915 
 697.630 	 6.914 
 697.815 	 6.914 
 698.005 	 6.910 
 698.195 	 6.909 
 698.380 	 6.909 
 698.570 	 6.913 
 698.755 	 6.907 
 698.945 	 6.909 
 699.135 	 6.904 
 699.320 	 6.909 
 699.510 	 6.909 
 699.695 	 6.909 
 699.885 	 6.909 
 700.075 	 6.913 
 700.260 	 6.906 
 700.450 	 6.913 
 700.635 	 6.910 
 700.825 	 6.918 
 701.015 	 6.911 
 701.200 	 6.913 
 701.390 	 6.908 
 701.575 	 6.904 
 701.765 	 6.904 
 701.955 	 6.904 
 702.140 	 6.904 
 702.330 	 6.907 
 702.515 	 6.912 
 702.705 	 6.905 
 702.895 	 6.906 
 703.080 	 6.909 
 703.270 	 6.905 
 703.455 	 6.908 
 703.645 	 6.909 
 703.835 	 6.913 
 704.020 	 6.914 
 704.210 	 6.914 
 704.395 	 6.910 
 704.585 	 6.909 
 704.775 	 6.905 
 704.960 	 6.909 
 705.150 	 6.919 
 705.335 	 6.915 
 705.525 	 6.919 
 705.715 	 6.915 
 705.900 	 6.919 
 706.090 	 6.915 
 706.275 	 6.914 
 706.465 	 6.910 
 706.655 	 6.905 
 706.840 	 6.904 
 707.030 	 6.909 
 707.215 	 6.901 
 707.405 	 6.908 
 707.595 	 6.909 
 707.780 	 6.909 
 707.970 	 6.901 
 708.155 	 6.909 
 708.345 	 6.905 
 708.535 	 6.904 
 708.720 	 6.900 
 708.910 	 6.899 
 709.095 	 6.899 
 709.285 	 6.903 
 709.475 	 6.909 
 709.660 	 6.905 
 709.850 	 6.904 
 710.035 	 6.909 
 710.225 	 6.905 
 710.415 	 6.904 
 710.600 	 6.896 
 710.790 	 6.899 
 710.975 	 6.891 
 711.165 	 6.885 
 711.355 	 6.885 
 711.540 	 6.875 
 711.730 	 6.875 
 711.915 	 6.875 
 712.105 	 6.879 
 712.295 	 6.875 
 712.480 	 6.879 
 712.670 	 6.879 
 712.855 	 6.871 
 713.045 	 6.865 
 713.235 	 6.865 
 713.420 	 6.860 
 713.610 	 6.856 
 713.795 	 6.865 
 713.985 	 6.865 
 714.175 	 6.865 
 714.360 	 6.865 
 714.550 	 6.860 
 714.735 	 6.860 
 714.925 	 6.860 
 715.115 	 6.860 
 715.300 	 6.865 
 715.490 	 6.865 
 715.675 	 6.860 
 715.865 	 6.857 
 716.055 	 6.858 
 716.240 	 6.857 
 716.430 	 6.855 
 716.615 	 6.855 
 716.805 	 6.853 
 716.995 	 6.851 
 717.180 	 6.851 
 717.370 	 6.854 
 717.555 	 6.853 
 717.745 	 6.848 
 717.935 	 6.846 
 718.120 	 6.841 
 718.310 	 6.837 
 718.495 	 6.843 
 718.685 	 6.846 
 718.875 	 6.846 
 719.060 	 6.846 
 719.250 	 6.846 
 719.435 	 6.846 
 719.625 	 6.846 
 719.815 	 6.846 
 720.000 	 6.838 
 720.190 	 6.836 
 720.375 	 6.841 
 720.565 	 6.841 
 720.755 	 6.844 
 720.940 	 6.846 
 721.130 	 6.842 
 721.315 	 6.841 
 721.505 	 6.838 
 721.695 	 6.836 
 721.880 	 6.839 
 722.070 	 6.837 
 722.255 	 6.836 
 722.445 	 6.836 
 722.635 	 6.839 
 722.820 	 6.841 
 723.010 	 6.844 
 723.195 	 6.843 
 723.385 	 6.843 
 723.575 	 6.846 
 723.760 	 6.843 
 723.950 	 6.836 
 724.135 	 6.836 
 724.325 	 6.841 
 724.515 	 6.845 
 724.700 	 6.849 
 724.890 	 6.846 
 725.075 	 6.850 
 725.265 	 6.851 
 725.455 	 6.853 
 725.640 	 6.855 
 725.830 	 6.855 
 726.015 	 6.852 
 726.205 	 6.854 
 726.395 	 6.855 
 726.580 	 6.865 
 726.770 	 6.861 
 726.955 	 6.865 
 727.145 	 6.865 
 727.335 	 6.865 
 727.520 	 6.865 
 727.710 	 6.861 
 727.895 	 6.860 
 728.085 	 6.860 
 728.275 	 6.865 
 728.460 	 6.865 
 728.650 	 6.861 
 728.835 	 6.860 
 729.025 	 6.865 
 729.215 	 6.865 
 729.400 	 6.865 
 729.590 	 6.865 
 729.775 	 6.865 
 729.965 	 6.861 
 730.155 	 6.869 
 730.340 	 6.870 
 730.530 	 6.866 
 730.715 	 6.860 
 730.905 	 6.852 
 731.095 	 6.851 
 731.280 	 6.851 
 731.470 	 6.855 
 731.655 	 6.851 
 731.845 	 6.851 
 732.035 	 6.846 
 732.220 	 6.846 
 732.410 	 6.851 
 732.595 	 6.851 
 732.785 	 6.851 
 732.975 	 6.846 
 733.160 	 6.846 
 733.350 	 6.841 
 733.535 	 6.841 
 733.725 	 6.840 
 733.915 	 6.832 
 734.100 	 6.832 
 734.290 	 6.835 
 734.475 	 6.835 
 734.665 	 6.831 
 734.855 	 6.835 
 735.040 	 6.827 
 735.230 	 6.826 
 735.415 	 6.822 
 735.605 	 6.827 
 735.795 	 6.830 
 735.980 	 6.831 
 736.170 	 6.831 
 736.355 	 6.831 
 736.545 	 6.831 
 736.735 	 6.835 
 736.920 	 6.827 
 737.110 	 6.831 
 737.295 	 6.835 
 737.485 	 6.831 
 737.675 	 6.836 
 737.860 	 6.832 
 738.050 	 6.836 
 738.235 	 6.836 
 738.425 	 6.841 
 738.615 	 6.841 
 738.800 	 6.836 
 738.990 	 6.840 
 739.175 	 6.846 
 739.365 	 6.846 
 739.555 	 6.841 
 739.740 	 6.846 
 739.930 	 6.846 
 740.115 	 6.845 
 740.305 	 6.841 
 740.495 	 6.841 
 740.680 	 6.841 
 740.870 	 6.841 
 741.055 	 6.850 
 741.245 	 6.846 
 741.435 	 6.850 
 741.620 	 6.850 
 741.810 	 6.846 
 741.995 	 6.846 
 742.185 	 6.850 
 742.375 	 6.850 
 742.560 	 6.846 
 742.750 	 6.845 
 742.935 	 6.841 
 743.125 	 6.836 
 743.315 	 6.831 
 743.500 	 6.836 
 743.690 	 6.831 
 743.875 	 6.831 
 744.065 	 6.831 
 744.255 	 6.826 
 744.440 	 6.826 
 744.630 	 6.821 
 744.815 	 6.826 
 745.005 	 6.826 
 745.195 	 6.826 
 745.380 	 6.831 
 745.570 	 6.831 
 745.755 	 6.826 
 745.945 	 6.826 
 746.135 	 6.826 
 746.320 	 6.832 
 746.510 	 6.836 
 746.695 	 6.836 
 746.885 	 6.840 
 747.075 	 6.841 
 747.260 	 6.835 
 747.450 	 6.827 
 747.635 	 6.831 
 747.825 	 6.826 
 748.015 	 6.827 
 748.200 	 6.831 
 748.390 	 6.836 
 748.575 	 6.836 
 748.765 	 6.830 
 748.955 	 6.821 
 749.140 	 6.836 
 749.330 	 6.832 
 749.515 	 6.831 
 749.705 	 6.836 
 749.895 	 6.836 
 750.080 	 6.836 
 750.270 	 6.836 
 750.455 	 6.836 
 750.645 	 6.836 
 750.835 	 6.837 
 751.020 	 6.845 
 751.210 	 6.841 
 751.395 	 6.836 
 751.585 	 6.831 
 751.775 	 6.836 
 751.960 	 6.841 
 752.150 	 6.836 
 752.335 	 6.841 
 752.525 	 6.840 
 752.715 	 6.836 
 752.900 	 6.841 
 753.090 	 6.841 
 753.275 	 6.842 
 753.465 	 6.846 
 753.655 	 6.837 
 753.840 	 6.841 
 754.030 	 6.840 
 754.215 	 6.836 
 754.405 	 6.839 
 754.595 	 6.831 
 754.780 	 6.841 
 754.970 	 6.841 
 755.155 	 6.837 
 755.345 	 6.841 
 755.535 	 6.832 
 755.720 	 6.836 
 755.910 	 6.827 
 756.095 	 6.831 
 756.285 	 6.836 
 756.475 	 6.836 
 756.660 	 6.836 
 756.850 	 6.832 
 757.035 	 6.836 
 757.225 	 6.830 
 757.415 	 6.826 
 757.600 	 6.825 
 757.790 	 6.822 
 757.975 	 6.831 
 758.165 	 6.816 
 758.355 	 6.812 
 758.540 	 6.814 
 758.730 	 6.802 
 758.915 	 6.807 
 759.105 	 6.808 
 759.295 	 6.816 
 759.480 	 6.821 
 759.670 	 6.817 
 759.855 	 6.816 
 760.045 	 6.816 
 760.235 	 6.816 
 760.420 	 6.816 
 760.610 	 6.816 
 760.795 	 6.816 
 760.985 	 6.812 
 761.175 	 6.816 
 761.360 	 6.816 
 761.550 	 6.815 
 761.735 	 6.812 
 761.925 	 6.812 
 762.115 	 6.812 
 762.300 	 6.826 
 762.490 	 6.822 
 762.675 	 6.816 
 762.865 	 6.812 
 763.055 	 6.816 
 763.240 	 6.816 
 763.430 	 6.821 
 763.615 	 6.821 
 763.805 	 6.830 
 763.995 	 6.825 
 764.180 	 6.821 
 764.370 	 6.821 
 764.555 	 6.817 
 764.745 	 6.826 
 764.935 	 6.826 
 765.120 	 6.831 
 765.310 	 6.826 
 765.495 	 6.821 
 765.685 	 6.812 
 765.875 	 6.816 
 766.060 	 6.816 
 766.250 	 6.812 
 766.435 	 6.812 
 766.625 	 6.812 
 766.815 	 6.807 
 767.000 	 6.806 
 767.190 	 6.797 
 767.375 	 6.794 
 767.565 	 6.779 
 767.755 	 6.787 
 767.940 	 6.772 
 768.130 	 6.773 
 768.315 	 6.777 
 768.505 	 6.777 
 768.695 	 6.777 
 768.880 	 6.777 
 769.070 	 6.782 
 769.255 	 6.777 
 769.445 	 6.773 
 769.635 	 6.781 
 769.820 	 6.777 
 770.010 	 6.781 
 770.195 	 6.777 
 770.385 	 6.787 
 770.575 	 6.787 
 770.760 	 6.787 
 770.950 	 6.787 
 771.135 	 6.789 
 771.325 	 6.798 
 771.515 	 6.800 
 771.700 	 6.798 
 771.890 	 6.801 
 772.075 	 6.798 
 772.265 	 6.802 
 772.455 	 6.797 
 772.640 	 6.797 
 772.830 	 6.791 
 773.015 	 6.787 
 773.205 	 6.787 
 773.395 	 6.788 
 773.580 	 6.793 
 773.770 	 6.797 
 773.955 	 6.801 
 774.145 	 6.797 
 774.335 	 6.802 
 774.520 	 6.810 
 774.710 	 6.807 
 774.895 	 6.801 
 775.085 	 6.797 
 775.275 	 6.794 
 775.460 	 6.802 
 775.650 	 6.801 
 775.835 	 6.797 
 776.025 	 6.800 
 776.215 	 6.797 
 776.400 	 6.797 
 776.590 	 6.797 
 776.775 	 6.796 
 776.965 	 6.792 
 777.155 	 6.802 
 777.340 	 6.802 
 777.530 	 6.801 
 777.715 	 6.797 
 777.905 	 6.797 
 778.095 	 6.795 
 778.280 	 6.787 
 778.470 	 6.786 
 778.655 	 6.782 
 778.845 	 6.782 
 779.035 	 6.782 
 779.220 	 6.777 
 779.410 	 6.776 
 779.595 	 6.772 
 779.785 	 6.772 
 779.975 	 6.768 
 780.160 	 6.776 
 780.350 	 6.773 
 780.535 	 6.776 
 780.725 	 6.772 
 780.915 	 6.767 
 781.100 	 6.764 
 781.290 	 6.771 
 781.475 	 6.768 
 781.665 	 6.768 
 781.855 	 6.768 
 782.040 	 6.767 
 782.230 	 6.764 
 782.415 	 6.767 
 782.605 	 6.763 
 782.795 	 6.768 
 782.980 	 6.768 
 783.170 	 6.768 
 783.355 	 6.772 
 783.545 	 6.772 
 783.735 	 6.768 
 783.920 	 6.768 
 784.110 	 6.768 
 784.295 	 6.768 
 784.485 	 6.767 
 784.675 	 6.766 
 784.860 	 6.776 
 785.050 	 6.771 
 785.235 	 6.769 
 785.425 	 6.772 
 785.615 	 6.773 
 785.800 	 6.777 
 785.990 	 6.778 
 786.175 	 6.780 
 786.365 	 6.773 
 786.555 	 6.776 
 786.740 	 6.772 
 786.930 	 6.764 
 787.115 	 6.768 
 787.305 	 6.772 
 787.495 	 6.772 
 787.680 	 6.767 
 787.870 	 6.763 
 788.055 	 6.763 
 788.245 	 6.763 
 788.435 	 6.760 
 788.620 	 6.753 
 788.810 	 6.753 
 788.995 	 6.754 
 789.185 	 6.759 
 789.375 	 6.763 
 789.560 	 6.768 
 789.750 	 6.766 
 789.935 	 6.756 
 790.125 	 6.754 
 790.315 	 6.757 
 790.500 	 6.755 
 790.690 	 6.761 
 790.875 	 6.768 
 791.065 	 6.768 
 791.255 	 6.768 
 791.440 	 6.767 
 791.630 	 6.763 
 791.815 	 6.763 
 792.005 	 6.764 
 792.195 	 6.768 
 792.380 	 6.772 
 792.570 	 6.770 
 792.755 	 6.757 
 792.945 	 6.754 
 793.135 	 6.759 
 793.320 	 6.762 
 793.510 	 6.758 
 793.695 	 6.758 
 793.885 	 6.761 
 794.075 	 6.768 
 794.260 	 6.769 
 794.450 	 6.777 
 794.635 	 6.776 
 794.825 	 6.772 
 795.015 	 6.773 
 795.200 	 6.777 
 795.390 	 6.775 
 795.575 	 6.768 
 795.765 	 6.767 
 795.955 	 6.760 
 796.140 	 6.754 
 796.330 	 6.756 
 796.515 	 6.751 
 796.705 	 6.743 
 796.895 	 6.743 
 797.080 	 6.745 
 797.270 	 6.750 
 797.455 	 6.756 
 797.645 	 6.752 
 797.835 	 6.748 
 798.020 	 6.748 
 798.210 	 6.747 
 798.395 	 6.743 
 798.585 	 6.744 
 798.775 	 6.747 
 798.960 	 6.744 
 799.150 	 6.748 
 799.335 	 6.748 
 799.525 	 6.746 
 799.715 	 6.743 
 799.900 	 6.742 
 800.090 	 6.737 
 800.275 	 6.733 
 800.465 	 6.733 
 800.655 	 6.734 
 800.840 	 6.740 
 801.030 	 6.740 
 801.215 	 6.739 
 801.405 	 6.748 
 801.595 	 6.748 
 801.780 	 6.746 
 801.970 	 6.744 
 802.155 	 6.748 
 802.345 	 6.749 
 802.535 	 6.754 
 802.720 	 6.759 
 802.910 	 6.769 
 803.095 	 6.771 
 803.285 	 6.768 
 803.475 	 6.769 
 803.660 	 6.774 
 803.850 	 6.779 
 804.035 	 6.782 
 804.225 	 6.782 
 804.415 	 6.781 
 804.600 	 6.778 
 804.790 	 6.782 
 804.975 	 6.783 
 805.165 	 6.787 
 805.355 	 6.787 
 805.540 	 6.787 
 805.730 	 6.787 
 805.915 	 6.787 
 806.105 	 6.788 
 806.295 	 6.790 
 806.480 	 6.787 
 806.670 	 6.788 
 806.855 	 6.791 
 807.045 	 6.787 
 807.235 	 6.788 
 807.420 	 6.792 
 807.610 	 6.792 
 807.795 	 6.791 
 807.985 	 6.788 
 808.175 	 6.792 
 808.360 	 6.792 
 808.550 	 6.792 
 808.735 	 6.790 
 808.925 	 6.784 
 809.115 	 6.788 
 809.300 	 6.792 
 809.490 	 6.791 
 809.675 	 6.789 
 809.865 	 6.792 
 810.055 	 6.792 
 810.240 	 6.790 
 810.430 	 6.784 
 810.615 	 6.787 
 810.805 	 6.787 
 810.995 	 6.788 
 811.180 	 6.791 
 811.370 	 6.787 
 811.555 	 6.787 
 811.745 	 6.788 
 811.935 	 6.788 
 812.120 	 6.775 
 812.310 	 6.771 
 812.495 	 6.776 
 812.685 	 6.771 
 812.875 	 6.769 
 813.060 	 6.771 
 813.250 	 6.766 
 813.435 	 6.763 
 813.625 	 6.761 
 813.815 	 6.756 
 814.000 	 6.752 
 814.190 	 6.748 
 814.375 	 6.747 
 814.565 	 6.745 
 814.755 	 6.748 
 814.940 	 6.750 
 815.130 	 6.753 
 815.315 	 6.755 
 815.505 	 6.758 
 815.695 	 6.758 
 815.880 	 6.759 
 816.070 	 6.764 
 816.255 	 6.766 
 816.445 	 6.764 
 816.635 	 6.766 
 816.820 	 6.763 
 817.010 	 6.762 
 817.195 	 6.758 
 817.385 	 6.759 
 817.575 	 6.763 
 817.760 	 6.764 
 817.950 	 6.768 
 818.135 	 6.765 
 818.325 	 6.759 
 818.515 	 6.763 
 818.700 	 6.763 
 818.890 	 6.766 
 819.075 	 6.771 
 819.265 	 6.769 
 819.455 	 6.767 
 819.640 	 6.761 
 819.830 	 6.764 
 820.015 	 6.759 
 820.205 	 6.763 
 820.395 	 6.763 
 820.580 	 6.763 
 820.770 	 6.764 
 820.955 	 6.766 
 821.145 	 6.763 
 821.335 	 6.764 
 821.520 	 6.769 
 821.710 	 6.771 
 821.895 	 6.766 
 822.085 	 6.763 
 822.275 	 6.761 
 822.460 	 6.754 
 822.650 	 6.745 
 822.835 	 6.733 
 823.025 	 6.737 
 823.215 	 6.747 
 823.400 	 6.760 
 823.590 	 6.777 
 823.775 	 6.782 
 823.965 	 6.782 
 824.155 	 6.778 
 824.340 	 6.768 
 824.530 	 6.768 
 824.715 	 6.768 
 824.905 	 6.768 
 825.095 	 6.768 
 825.280 	 6.768 
 825.470 	 6.769 
 825.655 	 6.769 
 825.845 	 6.765 
 826.035 	 6.771 
 826.220 	 6.768 
 826.410 	 6.768 
 826.595 	 6.768 
 826.785 	 6.770 
 826.975 	 6.772 
 827.160 	 6.770 
 827.350 	 6.768 
 827.535 	 6.769 
 827.725 	 6.771 
 827.915 	 6.769 
 828.100 	 6.771 
 828.290 	 6.768 
 828.475 	 6.768 
 828.665 	 6.768 
 828.855 	 6.764 
 829.040 	 6.759 
 829.230 	 6.764 
 829.415 	 6.765 
 829.605 	 6.765 
 829.795 	 6.768 
 829.980 	 6.766 
 830.170 	 6.763 
 830.355 	 6.765 
 830.545 	 6.772 
 830.735 	 6.772 
 830.920 	 6.772 
 831.110 	 6.771 
 831.295 	 6.768 
 831.485 	 6.769 
 831.675 	 6.774 
 831.860 	 6.777 
 832.050 	 6.774 
 832.235 	 6.764 
 832.425 	 6.759 
 832.615 	 6.766 
 832.800 	 6.771 
 832.990 	 6.768 
 833.175 	 6.768 
 833.365 	 6.769 
 833.555 	 6.772 
 833.740 	 6.770 
 833.930 	 6.768 
 834.115 	 6.772 
 834.305 	 6.777 
 834.495 	 6.774 
 834.680 	 6.770 
 834.870 	 6.771 
 835.055 	 6.768 
 835.245 	 6.768 
 835.435 	 6.768 
 835.620 	 6.768 
 835.810 	 6.768 
 835.995 	 6.768 
 836.185 	 6.768 
 836.375 	 6.766 
 836.560 	 6.764 
 836.750 	 6.766 
 836.935 	 6.764 
 837.125 	 6.765 
 837.315 	 6.767 
 837.500 	 6.772 
 837.690 	 6.768 
 837.875 	 6.765 
 838.065 	 6.763 
 838.255 	 6.760 
 838.440 	 6.760 
 838.630 	 6.760 
 838.815 	 6.765 
 839.005 	 6.769 
 839.195 	 6.771 
 839.380 	 6.770 
 839.570 	 6.767 
 839.755 	 6.758 
 839.945 	 6.756 
 840.135 	 6.753 
 840.320 	 6.751 
 840.510 	 6.748 
 840.695 	 6.748 
 840.885 	 6.750 
 841.075 	 6.753 
 841.260 	 6.755 
 841.450 	 6.756 
 841.635 	 6.753 
 841.825 	 6.750 
 842.015 	 6.751 
 842.200 	 6.753 
 842.390 	 6.755 
 842.575 	 6.758 
 842.765 	 6.758 
 842.955 	 6.755 
 843.140 	 6.755 
 843.330 	 6.760 
 843.515 	 6.765 
 843.705 	 6.770 
 843.895 	 6.772 
 844.080 	 6.774 
 844.270 	 6.775 
 844.455 	 6.772 
 844.645 	 6.768 
 844.835 	 6.760 
 845.020 	 6.761 
 845.210 	 6.760 
 845.395 	 6.758 
 845.585 	 6.758 
 845.775 	 6.758 
 845.960 	 6.756 
 846.150 	 6.754 
 846.335 	 6.758 
 846.525 	 6.755 
 846.715 	 6.755 
 846.900 	 6.760 
 847.090 	 6.765 
 847.275 	 6.766 
 847.465 	 6.763 
 847.655 	 6.763 
 847.840 	 6.763 
 848.030 	 6.765 
 848.215 	 6.765 
 848.405 	 6.760 
 848.595 	 6.763 
 848.780 	 6.765 
 848.970 	 6.768 
 849.155 	 6.768 
 849.345 	 6.766 
 849.535 	 6.763 
 849.720 	 6.763 
 849.910 	 6.761 
 850.095 	 6.760 
 850.285 	 6.764 
 850.475 	 6.768 
 850.660 	 6.764 
 850.850 	 6.760 
 851.035 	 6.764 
 851.225 	 6.768 
 851.415 	 6.765 
 851.600 	 6.763 
 851.790 	 6.763 
 851.975 	 6.763 
 852.165 	 6.761 
 852.355 	 6.758 
 852.540 	 6.758 
 852.730 	 6.760 
 852.915 	 6.763 
 853.105 	 6.763 
 853.295 	 6.765 
 853.480 	 6.768 
 853.670 	 6.768 
 853.855 	 6.765 
 854.045 	 6.760 
 854.235 	 6.758 
 854.420 	 6.758 
 854.610 	 6.756 
 854.795 	 6.755 
 854.985 	 6.760 
 855.175 	 6.763 
 855.360 	 6.765 
 855.550 	 6.763 
 855.735 	 6.756 
 855.925 	 6.757 
 856.115 	 6.763 
 856.300 	 6.761 
 856.490 	 6.760 
 856.675 	 6.763 
 856.865 	 6.760 
 857.055 	 6.760 
 857.240 	 6.763 
 857.430 	 6.763 
 857.615 	 6.763 
 857.805 	 6.761 
 857.995 	 6.760 
 858.180 	 6.763 
 858.370 	 6.760 
 858.555 	 6.760 
 858.745 	 6.763 
 858.935 	 6.763 
 859.120 	 6.763 
 859.310 	 6.763 
 859.495 	 6.765 
 859.685 	 6.768 
 859.875 	 6.765 
 860.060 	 6.763 
 860.250 	 6.763 
 860.435 	 6.763 
 860.625 	 6.761 
 860.815 	 6.758 
 861.000 	 6.764 
 861.190 	 6.767 
 861.375 	 6.763 
 861.565 	 6.772 
 861.755 	 6.772 
 861.940 	 6.771 
 862.130 	 6.763 
 862.315 	 6.763 
 862.505 	 6.763 
 862.695 	 6.758 
 862.880 	 6.758 
 863.070 	 6.758 
 863.255 	 6.751 
 863.445 	 6.758 
 863.635 	 6.764 
 863.820 	 6.771 
 864.010 	 6.777 
 864.195 	 6.775 
 864.385 	 6.770 
 864.575 	 6.771 
 864.760 	 6.768 
 864.950 	 6.763 
 865.135 	 6.763 
 865.325 	 6.759 
 865.515 	 6.763 
 865.700 	 6.765 
 865.890 	 6.768 
 866.075 	 6.768 
 866.265 	 6.768 
 866.455 	 6.768 
 866.640 	 6.766 
 866.830 	 6.763 
 867.015 	 6.763 
 867.205 	 6.770 
 867.395 	 6.763 
 867.580 	 6.772 
 867.770 	 6.767 
 867.955 	 6.757 
 868.145 	 6.753 
 868.335 	 6.759 
 868.520 	 6.760 
 868.710 	 6.755 
 868.895 	 6.759 
 869.085 	 6.763 
 869.275 	 6.763 
 869.460 	 6.763 
 869.650 	 6.762 
 869.835 	 6.758 
 870.025 	 6.758 
 870.215 	 6.757 
 870.400 	 6.753 
 870.590 	 6.751 
 870.775 	 6.752 
 870.965 	 6.755 
 871.155 	 6.748 
 871.340 	 6.748 
 871.530 	 6.748 
 871.715 	 6.748 
 871.905 	 6.748 
 872.095 	 6.753 
 872.280 	 6.756 
 872.470 	 6.750 
 872.655 	 6.761 
 872.845 	 6.753 
 873.035 	 6.753 
 873.220 	 6.752 
 873.410 	 6.748 
