,position_corr,Ca,Si,Fe,Sr,Ti,clusters
9154,2172.0,152349,1326,88865,12675,5479,1.0
9155,2172.0,152349,1326,88865,12675,5479,1.0
9156,2172.0,152349,1326,88865,12675,5479,1.0
9157,2172.0,152349,1326,88865,12675,5479,1.0
9158,2172.0,152349,1326,88865,12675,5479,1.0
9159,2172.0,152349,1326,88865,12675,5479,2.0
9160,2172.0,152349,1326,88865,12675,5479,1.0
9161,2172.0,152349,1326,88865,12675,5479,1.0
9162,2172.0,152349,1326,88865,12675,5479,1.0
9163,2172.0,152349,1326,88865,12675,5479,1.0
9164,2174.0,147713,1242,92157,12590,5018,1.0
9165,2174.0,147713,1242,92157,12590,5018,1.0
9166,2174.0,147713,1242,92157,12590,5018,1.0
9167,2174.0,147713,1242,92157,12590,5018,2.0
9168,2174.0,147713,1242,92157,12590,5018,2.0
9169,2174.0,147713,1242,92157,12590,5018,2.0
9170,2174.0,147713,1242,92157,12590,5018,0.0
9171,2174.0,147713,1242,92157,12590,5018,1.0
9172,2174.0,147713,1242,92157,12590,5018,1.0
9173,2174.0,147713,1242,92157,12590,5018,1.0
9174,2174.0,147713,1242,92157,12590,5018,1.0
9175,2174.0,147713,1242,92157,12590,5018,1.0
9176,2174.0,147713,1242,92157,12590,5018,1.0
9177,2174.0,147713,1242,92157,12590,5018,1.0
9178,2174.0,147713,1242,92157,12590,5018,1.0
9179,2174.0,147713,1242,92157,12590,5018,1.0
9180,2174.0,147713,1242,92157,12590,5018,1.0
9181,2174.0,147713,1242,92157,12590,5018,1.0
9182,2174.0,147713,1242,92157,12590,5018,1.0
9183,2174.0,147713,1242,92157,12590,5018,1.0
9184,2174.0,147713,1242,92157,12590,5018,1.0
9185,2174.0,147713,1242,92157,12590,5018,1.0
9186,2176.0,137732,1196,90541,12115,4267,0.0
9187,2176.0,137732,1196,90541,12115,4267,1.0
9188,2176.0,137732,1196,90541,12115,4267,1.0
9189,2176.0,137732,1196,90541,12115,4267,0.0
9190,2176.0,137732,1196,90541,12115,4267,0.0
9191,2176.0,137732,1196,90541,12115,4267,0.0
9192,2176.0,137732,1196,90541,12115,4267,1.0
9193,2176.0,137732,1196,90541,12115,4267,0.0
9194,2176.0,137732,1196,90541,12115,4267,1.0
9195,2176.0,137732,1196,90541,12115,4267,0.0
9196,2176.0,137732,1196,90541,12115,4267,1.0
9197,2178.0,101190,1174,54215,10374,3716,1.0
9198,2178.0,101190,1174,54215,10374,3716,2.0
9199,2178.0,101190,1174,54215,10374,3716,1.0
9200,2178.0,101190,1174,54215,10374,3716,1.0
9201,2178.0,101190,1174,54215,10374,3716,0.0
9202,2178.0,101190,1174,54215,10374,3716,1.0
9203,2178.0,101190,1174,54215,10374,3716,1.0
9204,2178.0,101190,1174,54215,10374,3716,1.0
9205,2178.0,101190,1174,54215,10374,3716,1.0
9206,2178.0,101190,1174,54215,10374,3716,1.0
9207,2178.0,101190,1174,54215,10374,3716,0.0
9208,2178.0,101190,1174,54215,10374,3716,1.0
9209,2178.0,101190,1174,54215,10374,3716,1.0
9210,2180.0,134699,919,38302,13587,1687,1.0
9211,2180.0,134699,919,38302,13587,1687,1.0
9212,2180.0,134699,919,38302,13587,1687,1.0
9213,2180.0,134699,919,38302,13587,1687,0.0
9214,2180.0,134699,919,38302,13587,1687,1.0
9215,2180.0,134699,919,38302,13587,1687,1.0
9216,2182.0,93085,1166,40913,9846,1622,2.0
9217,2182.0,93085,1166,40913,9846,1622,1.0
9218,2182.0,93085,1166,40913,9846,1622,0.0
9219,2182.0,93085,1166,40913,9846,1622,1.0
9220,2182.0,93085,1166,40913,9846,1622,1.0
9221,2182.0,93085,1166,40913,9846,1622,1.0
9222,2182.0,93085,1166,40913,9846,1622,1.0
9223,2182.0,93085,1166,40913,9846,1622,1.0
9224,2182.0,93085,1166,40913,9846,1622,1.0
9225,2182.0,93085,1166,40913,9846,1622,1.0
9226,2182.0,93085,1166,40913,9846,1622,1.0
9227,2184.0,81970,1309,35915,9856,1736,1.0
9228,2184.0,81970,1309,35915,9856,1736,1.0
9229,2184.0,81970,1309,35915,9856,1736,0.0
9230,2184.0,81970,1309,35915,9856,1736,0.0
9231,2184.0,81970,1309,35915,9856,1736,0.0
9232,2184.0,81970,1309,35915,9856,1736,1.0
9233,2184.0,81970,1309,35915,9856,1736,1.0
9234,2184.0,81970,1309,35915,9856,1736,0.0
9235,2184.0,81970,1309,35915,9856,1736,1.0
9236,2184.0,81970,1309,35915,9856,1736,1.0
9237,2184.0,81970,1309,35915,9856,1736,1.0
9238,2184.0,81970,1309,35915,9856,1736,1.0
9239,2184.0,81970,1309,35915,9856,1736,1.0
9240,2184.0,81970,1309,35915,9856,1736,1.0
9241,2186.0,97497,1628,38391,11294,985,1.0
9242,2186.0,97497,1628,38391,11294,985,2.0
9243,2186.0,97497,1628,38391,11294,985,2.0
9244,2186.0,97497,1628,38391,11294,985,2.0
9245,2186.0,97497,1628,38391,11294,985,0.0
9246,2186.0,97497,1628,38391,11294,985,1.0
9247,2188.0,134799,2275,43430,11637,1354,0.0
9248,2188.0,134799,2275,43430,11637,1354,0.0
9249,2190.0,214085,1646,34540,12204,976,2.0
9250,2190.0,214085,1646,34540,12204,976,0.0
9251,2190.0,214085,1646,34540,12204,976,2.0
9252,2190.0,214085,1646,34540,12204,976,2.0
9253,2190.0,214085,1646,34540,12204,976,0.0
9254,2192.0,143087,1381,31835,11101,716,1.0
9255,2192.0,143087,1381,31835,11101,716,1.0
9256,2192.0,143087,1381,31835,11101,716,1.0
9257,2192.0,143087,1381,31835,11101,716,1.0
9258,2192.0,143087,1381,31835,11101,716,2.0
9259,2192.0,143087,1381,31835,11101,716,1.0
9260,2192.0,143087,1381,31835,11101,716,0.0
9261,2192.0,143087,1381,31835,11101,716,1.0
9262,2192.0,143087,1381,31835,11101,716,0.0
9263,2192.0,143087,1381,31835,11101,716,1.0
9264,2194.0,118428,649,32795,11223,924,0.0
9265,2194.0,118428,649,32795,11223,924,1.0
9266,2196.0,107775,1150,38145,10867,1457,1.0
9267,2196.0,107775,1150,38145,10867,1457,2.0
9268,2196.0,107775,1150,38145,10867,1457,2.0
9269,2196.0,107775,1150,38145,10867,1457,1.0
9270,2196.0,107775,1150,38145,10867,1457,1.0
9271,2196.0,107775,1150,38145,10867,1457,1.0
9272,2196.0,107775,1150,38145,10867,1457,0.0
9273,2196.0,107775,1150,38145,10867,1457,0.0
9274,2196.0,107775,1150,38145,10867,1457,1.0
9275,2196.0,107775,1150,38145,10867,1457,1.0
9276,2196.0,107775,1150,38145,10867,1457,1.0
9277,2196.0,107775,1150,38145,10867,1457,1.0
9278,2196.0,107775,1150,38145,10867,1457,1.0
9279,2196.0,107775,1150,38145,10867,1457,1.0
9280,2196.0,107775,1150,38145,10867,1457,1.0
9281,2196.0,107775,1150,38145,10867,1457,1.0
9282,2196.0,107775,1150,38145,10867,1457,1.0
9283,2198.0,125072,1560,40896,11918,1428,2.0
9284,2198.0,125072,1560,40896,11918,1428,2.0
9285,2198.0,125072,1560,40896,11918,1428,2.0
9286,2198.0,125072,1560,40896,11918,1428,2.0
9287,2198.0,125072,1560,40896,11918,1428,2.0
9288,2198.0,125072,1560,40896,11918,1428,0.0
9289,2198.0,125072,1560,40896,11918,1428,1.0
9290,2198.0,125072,1560,40896,11918,1428,1.0
9291,2198.0,125072,1560,40896,11918,1428,1.0
9292,2198.0,125072,1560,40896,11918,1428,1.0
9293,2200.0,127720,2257,40571,12077,1196,2.0
9294,2200.0,127720,2257,40571,12077,1196,0.0
9295,2202.0,162196,2587,39843,11887,1211,0.0
9296,2204.0,155842,2697,42722,11705,1948,0.0
9297,2204.0,155842,2697,42722,11705,1948,0.0
9298,2206.0,150228,3061,33735,10726,1311,0.0
9299,2208.0,142420,2885,39253,10490,1988,0.0
9300,2210.0,135776,2823,41325,10301,2065,0.0
9301,2212.0,144916,3081,38777,11352,1389,0.0
9302,2214.0,186415,3201,35586,12350,1204,0.0
9303,2216.0,174441,2452,36840,11552,1075,1.0
9304,2216.0,174441,2452,36840,11552,1075,1.0
9305,2216.0,174441,2452,36840,11552,1075,0.0
9306,2216.0,91191,2474,37389,5350,3175,0.0
9307,2218.0,101940,1628,58569,10336,2440,1.0
9308,2218.0,101940,1628,58569,10336,2440,2.0
9309,2218.0,101940,1628,58569,10336,2440,2.0
9310,2218.0,101940,1628,58569,10336,2440,2.0
9311,2218.0,101940,1628,58569,10336,2440,0.0
9312,2218.0,101940,1628,58569,10336,2440,1.0
9313,2220.0,145708,1474,114994,12992,4965,1.0
9314,2220.0,145708,1474,114994,12992,4965,1.0
9315,2220.0,145708,1474,114994,12992,4965,0.0
9316,2220.0,145708,1474,114994,12992,4965,1.0
9317,2222.0,141232,1270,121665,13254,5926,1.0
9318,2222.0,141232,1270,121665,13254,5926,1.0
9319,2222.0,141232,1270,121665,13254,5926,1.0
9320,2222.0,141232,1270,121665,13254,5926,2.0
9321,2222.0,141232,1270,121665,13254,5926,2.0
9322,2222.0,141232,1270,121665,13254,5926,1.0
9323,2222.0,141232,1270,121665,13254,5926,1.0
9324,2222.0,141232,1270,121665,13254,5926,1.0
9325,2222.0,141232,1270,121665,13254,5926,2.0
9326,2222.0,141232,1270,121665,13254,5926,1.0
9327,2222.0,141232,1270,121665,13254,5926,1.0
9328,2222.0,141232,1270,121665,13254,5926,1.0
9329,2222.0,141232,1270,121665,13254,5926,1.0
9330,2222.0,141232,1270,121665,13254,5926,1.0
9331,2222.0,141232,1270,121665,13254,5926,0.0
9332,2222.0,141232,1270,121665,13254,5926,1.0
9333,2224.0,147056,1322,125055,13102,5213,1.0
9334,2224.0,147056,1322,125055,13102,5213,1.0
9335,2224.0,147056,1322,125055,13102,5213,2.0
9336,2224.0,147056,1322,125055,13102,5213,2.0
9337,2224.0,147056,1322,125055,13102,5213,1.0
9338,2224.0,147056,1322,125055,13102,5213,1.0
9339,2224.0,147056,1322,125055,13102,5213,1.0
9340,2224.0,147056,1322,125055,13102,5213,1.0
9341,2224.0,147056,1322,125055,13102,5213,1.0
9342,2224.0,147056,1322,125055,13102,5213,1.0
9343,2224.0,147056,1322,125055,13102,5213,1.0
9344,2224.0,147056,1322,125055,13102,5213,2.0
9345,2224.0,147056,1322,125055,13102,5213,1.0
9346,2224.0,147056,1322,125055,13102,5213,1.0
9347,2224.0,147056,1322,125055,13102,5213,1.0
9348,2226.0,144230,1228,120927,13158,5135,1.0
9349,2226.0,144230,1228,120927,13158,5135,1.0
9350,2226.0,144230,1228,120927,13158,5135,1.0
9351,2226.0,144230,1228,120927,13158,5135,1.0
9352,2226.0,144230,1228,120927,13158,5135,1.0
9353,2226.0,144230,1228,120927,13158,5135,1.0
9354,2226.0,144230,1228,120927,13158,5135,1.0
9355,2226.0,144230,1228,120927,13158,5135,1.0
9356,2226.0,144230,1228,120927,13158,5135,1.0
9357,2226.0,144230,1228,120927,13158,5135,1.0
9358,2226.0,144230,1228,120927,13158,5135,1.0
9359,2226.0,144230,1228,120927,13158,5135,1.0
9360,2228.0,153344,1335,119451,12858,5418,1.0
9361,2228.0,153344,1335,119451,12858,5418,1.0
9362,2228.0,153344,1335,119451,12858,5418,1.0
9363,2228.0,153344,1335,119451,12858,5418,2.0
9364,2228.0,153344,1335,119451,12858,5418,1.0
9365,2228.0,153344,1335,119451,12858,5418,1.0
9366,2228.0,153344,1335,119451,12858,5418,1.0
9367,2228.0,153344,1335,119451,12858,5418,1.0
9368,2228.0,153344,1335,119451,12858,5418,0.0
9369,2228.0,153344,1335,119451,12858,5418,1.0
9370,2228.0,153344,1335,119451,12858,5418,1.0
9371,2228.0,153344,1335,119451,12858,5418,1.0
9372,2230.0,127162,1253,83501,12297,3334,1.0
9373,2230.0,127162,1253,83501,12297,3334,1.0
9374,2230.0,127162,1253,83501,12297,3334,1.0
9375,2230.0,127162,1253,83501,12297,3334,2.0
9376,2230.0,127162,1253,83501,12297,3334,2.0
9377,2230.0,127162,1253,83501,12297,3334,2.0
9378,2230.0,127162,1253,83501,12297,3334,2.0
9379,2230.0,127162,1253,83501,12297,3334,1.0
9380,2230.0,127162,1253,83501,12297,3334,2.0
9381,2230.0,127162,1253,83501,12297,3334,1.0
9382,2230.0,127162,1253,83501,12297,3334,1.0
9383,2230.0,127162,1253,83501,12297,3334,1.0
9384,2230.0,127162,1253,83501,12297,3334,1.0
9385,2230.0,127162,1253,83501,12297,3334,2.0
9386,2230.0,127162,1253,83501,12297,3334,2.0
9387,2230.0,127162,1253,83501,12297,3334,1.0
9388,2230.0,127162,1253,83501,12297,3334,1.0
9389,2230.0,127162,1253,83501,12297,3334,1.0
9390,2232.0,141113,2434,71401,12169,3979,0.0
9391,2234.0,116881,3029,45463,10552,1543,0.0
9392,2234.0,116881,3029,45463,10552,1543,0.0
9393,2236.0,106959,3168,26510,8655,1566,0.0
9394,2236.0,106959,3168,26510,8655,1566,0.0
9395,2238.0,162278,2872,31607,10576,705,1.0
9396,2238.0,162278,2872,31607,10576,705,0.0
9397,2240.0,108242,3951,33412,9473,1332,0.0
9398,2242.0,184292,2841,36474,12280,691,1.0
9399,2242.0,184292,2841,36474,12280,691,0.0
9400,2242.0,184292,2841,36474,12280,691,1.0
9401,2244.0,177395,2761,28234,14022,489,2.0
9402,2244.0,177395,2761,28234,14022,489,0.0
9403,2244.0,177395,2761,28234,14022,489,0.0
9404,2246.0,109595,3708,28641,8621,1495,0.0
9405,2248.0,146690,3291,37836,10918,1401,0.0
9406,2248.0,146690,3291,37836,10918,1401,0.0
9407,2250.0,184801,2630,40190,13164,752,0.0
9408,2252.0,168200,2601,26104,11040,695,0.0
9409,2252.0,168200,2601,26104,11040,695,0.0
9410,2254.0,162467,3268,32773,11176,1193,0.0
9411,2254.0,162467,3268,32773,11176,1193,0.0
9412,2256.0,171569,2935,31263,12054,949,0.0
9413,2256.0,171569,2935,31263,12054,949,0.0
9414,2258.0,140012,3227,32178,11325,1198,0.0
9415,2260.0,155747,2733,33162,11841,1334,0.0
9416,2260.0,155747,2733,33162,11841,1334,0.0
9417,2262.0,162454,2557,35176,11702,828,2.0
9418,2262.0,162454,2557,35176,11702,828,0.0
9419,2262.0,162454,2557,35176,11702,828,0.0
9420,2264.0,174696,2542,31384,12748,1295,0.0
9421,2266.0,146577,2811,31974,11107,1616,0.0
9422,2268.0,113472,3366,33446,8592,1302,0.0
9423,2270.0,117242,3473,31880,9327,1699,0.0
9424,2270.0,117242,3473,31880,9327,1699,0.0
9425,2272.0,127436,3350,34269,10164,1738,0.0
9426,2274.0,136274,3205,34252,10274,1025,0.0
9427,2276.0,115713,3392,34630,9360,1894,0.0
9428,2278.0,136491,3430,26971,10425,1634,0.0
9429,2280.0,128883,3314,32885,10635,1196,0.0
9430,2280.0,128883,3314,32885,10635,1196,0.0
9431,2282.0,164656,2842,41779,11772,1522,0.0
9432,2284.0,125393,3217,40367,9776,1869,0.0
9433,2286.0,115845,3402,37126,9177,1678,0.0
9434,2288.0,118058,3273,36943,9838,2260,0.0
9435,2290.0,131059,3135,34650,9693,1900,0.0
9436,2292.0,149269,1741,64896,12567,3414,2.0
9437,2292.0,149269,1741,64896,12567,3414,2.0
9438,2292.0,149269,1741,64896,12567,3414,1.0
9439,2292.0,149269,1741,64896,12567,3414,2.0
9440,2292.0,149269,1741,64896,12567,3414,0.0
9441,2292.0,149269,1741,64896,12567,3414,0.0
9442,2294.0,131574,2299,46851,10677,2595,0.0
9443,2296.0,121242,2620,36275,9700,1193,2.0
9444,2296.0,121242,2620,36275,9700,1193,0.0
9445,2296.0,121242,2620,36275,9700,1193,0.0
9446,2298.0,125181,3170,37425,9345,1336,0.0
9447,2300.0,108376,2983,35458,8689,1425,0.0
9448,2302.0,131390,3016,39938,9655,2174,0.0
9449,2304.0,155823,3026,38210,12706,1063,0.0
9450,2306.0,165915,2468,39283,12342,1614,0.0
9451,2308.0,148660,2854,42086,11617,2165,0.0
9452,2310.0,162149,2874,41332,11381,1565,0.0
9453,2312.0,152133,3100,30873,11508,862,0.0
9454,2314.0,123870,3340,33969,10121,2264,0.0
9455,2316.0,108603,3312,43228,9386,1769,0.0
9456,2318.0,155533,2838,46004,10586,1652,0.0
9457,2320.0,138805,2993,38760,10685,1824,0.0
9458,2322.0,163542,2769,41024,11719,1721,0.0
9459,2324.0,174842,2737,36395,11988,1664,0.0
9460,2326.0,143404,3291,33494,12178,1433,0.0
9461,2326.0,143404,3291,33494,12178,1433,0.0
9462,2328.0,110310,3771,37717,9632,2134,0.0
9463,2330.0,133711,3567,35486,10673,2014,0.0
9464,2332.0,162973,3343,37511,11740,1292,0.0
9465,2332.0,162973,3343,37511,11740,1292,0.0
9466,2334.0,164582,3126,32470,12426,2107,0.0
9467,2334.0,164582,3126,32470,12426,2107,1.0
9468,2336.0,153810,3216,40276,11959,831,0.0
9469,2338.0,131096,3854,37990,10328,1573,0.0
9470,2340.0,124839,3679,38285,9330,1486,0.0
9471,2340.0,124839,3679,38285,9330,1486,0.0
9472,2342.0,113452,3453,36034,9770,2164,0.0
9473,2344.0,152667,3105,45186,11113,2042,0.0
9474,2346.0,133724,3019,37932,10257,2836,0.0
9475,2346.0,133724,3019,37932,10257,2836,0.0
9476,2348.0,160272,3253,43248,10950,1997,0.0
9477,2348.0,160272,3253,43248,10950,1997,0.0
9478,2348.0,160272,3253,43248,10950,1997,1.0
9479,2348.0,160272,3253,43248,10950,1997,0.0
9480,2350.0,176760,2803,45860,11910,1520,0.0
9481,2352.0,153698,3229,40410,11512,2392,0.0
9482,2354.0,183171,2649,45283,12921,2491,1.0
9483,2356.0,191479,3087,68756,11531,3224,1.0
9484,2356.0,191479,3087,68756,11531,3224,0.0
9485,2356.0,191479,3087,68756,11531,3224,1.0
9486,2358.0,145210,3104,47891,10602,2466,0.0
9487,2358.0,145210,3104,47891,10602,2466,0.0
9488,2360.0,111107,2757,60043,9854,3330,0.0
9489,2362.0,149321,2306,107969,10886,6558,1.0
9490,2362.0,149321,2306,107969,10886,6558,0.0
9491,2362.0,149321,2306,107969,10886,6558,2.0
9492,2364.0,161067,2841,80655,11122,4677,1.0
9493,2364.0,161067,2841,80655,11122,4677,0.0
9494,2364.0,161067,2841,80655,11122,4677,1.0
9495,2366.0,138408,3495,65955,10784,3339,0.0
9496,2368.0,114586,3540,51270,8744,2662,0.0
9497,2370.0,110331,3067,65873,9858,2806,0.0
9498,2372.0,151164,1856,105548,12156,4735,2.0
9499,2372.0,151164,1856,105548,12156,4735,2.0
9500,2372.0,151164,1856,105548,12156,4735,1.0
9501,2372.0,151164,1856,105548,12156,4735,1.0
9502,2372.0,151164,1856,105548,12156,4735,1.0
9503,2374.0,168599,2256,99959,12806,4694,0.0
9504,2374.0,168599,2256,99959,12806,4694,0.0
9505,2374.0,168599,2256,99959,12806,4694,1.0
9506,2374.0,168599,2256,99959,12806,4694,2.0
9507,2376.0,150914,2930,82257,12117,4046,1.0
9508,2378.0,166752,3253,67408,12179,3100,0.0
9509,2378.0,166752,3253,67408,12179,3100,0.0
9510,2378.0,166752,3253,67408,12179,3100,1.0
9511,2378.0,166752,3253,67408,12179,3100,0.0
9512,2380.0,142710,2878,53367,11603,2405,0.0
9513,2382.0,160570,3153,61653,11934,2332,0.0
9514,2384.0,129719,2908,63725,9180,3052,0.0
9515,2386.0,107643,3059,64977,10413,3228,0.0
9516,2386.0,107643,3059,64977,10413,3228,0.0
9517,2388.0,139756,3706,65725,10416,3847,0.0
9518,2390.0,123649,3651,48831,8174,1912,0.0
9519,2392.0,122108,3253,50976,8407,2375,0.0
9520,2392.0,122108,3253,50976,8407,2375,0.0
9521,2392.0,122108,3253,50976,8407,2375,1.0
9522,2392.0,122108,3253,50976,8407,2375,0.0
9523,2394.0,105591,1797,52681,9592,2559,1.0
9524,2394.0,105591,1797,52681,9592,2559,0.0
9525,2394.0,105591,1797,52681,9592,2559,0.0
9526,2394.0,105591,1797,52681,9592,2559,1.0
9527,2396.0,132048,1410,92903,12287,4528,1.0
9528,2396.0,132048,1410,92903,12287,4528,1.0
9529,2396.0,132048,1410,92903,12287,4528,2.0
9530,2396.0,132048,1410,92903,12287,4528,2.0
9531,2396.0,132048,1410,92903,12287,4528,2.0
9532,2396.0,132048,1410,92903,12287,4528,1.0
9533,2396.0,132048,1410,92903,12287,4528,1.0
9534,2396.0,132048,1410,92903,12287,4528,0.0
9535,2398.0,140961,1389,119690,13063,4811,1.0
9536,2398.0,140961,1389,119690,13063,4811,1.0
9537,2398.0,140961,1389,119690,13063,4811,1.0
9538,2398.0,140961,1389,119690,13063,4811,2.0
9539,2398.0,140961,1389,119690,13063,4811,2.0
9540,2398.0,140961,1389,119690,13063,4811,1.0
9541,2398.0,140961,1389,119690,13063,4811,1.0
9542,2398.0,140961,1389,119690,13063,4811,1.0
9543,2398.0,140961,1389,119690,13063,4811,1.0
9544,2398.0,140961,1389,119690,13063,4811,1.0
9545,2400.0,144910,1217,118903,12566,5148,1.0
9546,2400.0,144910,1217,118903,12566,5148,1.0
9547,2400.0,144910,1217,118903,12566,5148,1.0
9548,2400.0,144910,1217,118903,12566,5148,2.0
9549,2400.0,144910,1217,118903,12566,5148,1.0
9550,2400.0,144910,1217,118903,12566,5148,1.0
9551,2400.0,144910,1217,118903,12566,5148,1.0
9552,2400.0,144910,1217,118903,12566,5148,0.0
9553,2400.0,144910,1217,118903,12566,5148,1.0
9554,2400.0,144910,1217,118903,12566,5148,1.0
9555,2400.0,144910,1217,118903,12566,5148,1.0
9556,2400.0,144910,1217,118903,12566,5148,0.0
9557,2400.0,144910,1217,118903,12566,5148,1.0
9558,2400.0,144910,1217,118903,12566,5148,1.0
9559,2400.0,144910,1217,118903,12566,5148,1.0
9560,2400.0,144910,1217,118903,12566,5148,1.0
9561,2402.0,144177,1121,119155,13135,5836,2.0
9562,2402.0,144177,1121,119155,13135,5836,1.0
9563,2402.0,144177,1121,119155,13135,5836,1.0
9564,2402.0,144177,1121,119155,13135,5836,1.0
9565,2402.0,144177,1121,119155,13135,5836,0.0
9566,2402.0,144177,1121,119155,13135,5836,1.0
9567,2402.0,144177,1121,119155,13135,5836,1.0
9568,2402.0,144177,1121,119155,13135,5836,1.0
9569,2402.0,144177,1121,119155,13135,5836,2.0
9570,2402.0,144177,1121,119155,13135,5836,1.0
9571,2402.0,144177,1121,119155,13135,5836,1.0
9572,2402.0,144177,1121,119155,13135,5836,1.0
9573,2404.0,146313,1197,124450,13170,5339,2.0
9574,2404.0,146313,1197,124450,13170,5339,2.0
9575,2404.0,146313,1197,124450,13170,5339,1.0
9576,2404.0,146313,1197,124450,13170,5339,0.0
9577,2404.0,146313,1197,124450,13170,5339,1.0
9578,2404.0,146313,1197,124450,13170,5339,0.0
9579,2404.0,146313,1197,124450,13170,5339,1.0
9580,2404.0,146313,1197,124450,13170,5339,0.0
9581,2404.0,146313,1197,124450,13170,5339,0.0
9582,2404.0,146313,1197,124450,13170,5339,1.0
9583,2404.0,146313,1197,124450,13170,5339,1.0
9584,2404.0,146313,1197,124450,13170,5339,1.0
9585,2404.0,146313,1197,124450,13170,5339,1.0
9586,2404.0,146313,1197,124450,13170,5339,1.0
9587,2406.0,151339,1075,126565,12860,5535,1.0
9588,2406.0,151339,1075,126565,12860,5535,1.0
9589,2406.0,151339,1075,126565,12860,5535,1.0
9590,2406.0,151339,1075,126565,12860,5535,1.0
9591,2406.0,151339,1075,126565,12860,5535,1.0
9592,2406.0,151339,1075,126565,12860,5535,1.0
9593,2406.0,151339,1075,126565,12860,5535,1.0
9594,2406.0,151339,1075,126565,12860,5535,1.0
9595,2406.0,151339,1075,126565,12860,5535,1.0
9596,2406.0,151339,1075,126565,12860,5535,1.0
9597,2406.0,151339,1075,126565,12860,5535,0.0
9598,2406.0,151339,1075,126565,12860,5535,1.0
9599,2406.0,151339,1075,126565,12860,5535,1.0
9600,2408.0,157703,1240,128215,12914,5936,1.0
9601,2408.0,157703,1240,128215,12914,5936,1.0
9602,2408.0,157703,1240,128215,12914,5936,1.0
9603,2408.0,157703,1240,128215,12914,5936,1.0
9604,2408.0,157703,1240,128215,12914,5936,0.0
9605,2408.0,157703,1240,128215,12914,5936,0.0
9606,2408.0,157703,1240,128215,12914,5936,1.0
9607,2408.0,157703,1240,128215,12914,5936,1.0
9608,2408.0,157703,1240,128215,12914,5936,1.0
9609,2408.0,157703,1240,128215,12914,5936,0.0
9610,2408.0,157703,1240,128215,12914,5936,0.0
9611,2408.0,157703,1240,128215,12914,5936,1.0
9612,2408.0,157703,1240,128215,12914,5936,1.0
9613,2408.0,157703,1240,128215,12914,5936,1.0
9614,2408.0,157703,1240,128215,12914,5936,1.0
9615,2408.0,157703,1240,128215,12914,5936,1.0
9616,2408.0,157703,1240,128215,12914,5936,1.0
9617,2410.0,145515,1247,116643,12476,5171,2.0
9618,2410.0,145515,1247,116643,12476,5171,1.0
9619,2410.0,145515,1247,116643,12476,5171,2.0
9620,2410.0,145515,1247,116643,12476,5171,1.0
9621,2410.0,145515,1247,116643,12476,5171,1.0
9622,2410.0,145515,1247,116643,12476,5171,1.0
9623,2410.0,145515,1247,116643,12476,5171,0.0
9624,2410.0,145515,1247,116643,12476,5171,0.0
9625,2410.0,145515,1247,116643,12476,5171,1.0
9626,2410.0,145515,1247,116643,12476,5171,1.0
9627,2410.0,145515,1247,116643,12476,5171,1.0
9628,2410.0,145515,1247,116643,12476,5171,1.0
9629,2410.0,145515,1247,116643,12476,5171,1.0
9630,2412.0,124671,1602,97629,10899,4567,1.0
9631,2412.0,124671,1602,97629,10899,4567,1.0
9632,2414.0,137853,1535,114657,11296,5317,1.0
9633,2414.0,137853,1535,114657,11296,5317,2.0
9634,2414.0,137853,1535,114657,11296,5317,2.0
9635,2414.0,137853,1535,114657,11296,5317,2.0
9636,2414.0,137853,1535,114657,11296,5317,0.0
9637,2414.0,137853,1535,114657,11296,5317,1.0
9638,2414.0,137853,1535,114657,11296,5317,0.0
9639,2414.0,137853,1535,114657,11296,5317,1.0
9640,2416.0,142299,1205,121805,11601,5104,1.0
9641,2416.0,142299,1205,121805,11601,5104,0.0
9642,2416.0,142299,1205,121805,11601,5104,0.0
9643,2416.0,142299,1205,121805,11601,5104,1.0
9644,2416.0,142299,1205,121805,11601,5104,1.0
9645,2416.0,142299,1205,121805,11601,5104,1.0
9646,2416.0,142299,1205,121805,11601,5104,1.0
9647,2416.0,142299,1205,121805,11601,5104,1.0
9648,2416.0,142299,1205,121805,11601,5104,1.0
9649,2416.0,142299,1205,121805,11601,5104,1.0
9650,2418.0,149924,1283,138864,12249,5375,1.0
9651,2418.0,149924,1283,138864,12249,5375,2.0
9652,2418.0,149924,1283,138864,12249,5375,2.0
9653,2418.0,149924,1283,138864,12249,5375,2.0
9654,2418.0,149924,1283,138864,12249,5375,1.0
9655,2418.0,149924,1283,138864,12249,5375,1.0
9656,2418.0,149924,1283,138864,12249,5375,1.0
9657,2418.0,149924,1283,138864,12249,5375,1.0
9658,2418.0,149924,1283,138864,12249,5375,1.0
9659,2418.0,149924,1283,138864,12249,5375,1.0
9660,2418.0,149924,1283,138864,12249,5375,1.0
9661,2418.0,149924,1283,138864,12249,5375,1.0
9662,2418.0,149924,1283,138864,12249,5375,1.0
9663,2418.0,149924,1283,138864,12249,5375,1.0
9664,2418.0,149924,1283,138864,12249,5375,1.0
9665,2418.0,149924,1283,138864,12249,5375,1.0
9666,2418.0,149924,1283,138864,12249,5375,1.0
9667,2420.0,151580,1264,135679,12802,5903,1.0
9668,2420.0,151580,1264,135679,12802,5903,1.0
9669,2420.0,151580,1264,135679,12802,5903,1.0
9670,2420.0,151580,1264,135679,12802,5903,1.0
9671,2420.0,151580,1264,135679,12802,5903,1.0
9672,2420.0,151580,1264,135679,12802,5903,1.0
