,position_corr,Ca,Si,Fe,Sr,Ti,clusters
1533,462.11,163003,1493,102105,12688,5148,0
1534,462.11,163003,1493,102105,12688,5148,1
1535,462.11,163003,1493,102105,12688,5148,1
1536,462.11,163003,1493,102105,12688,5148,1
1537,462.11,163003,1493,102105,12688,5148,0
1538,462.11,163003,1493,102105,12688,5148,1
1539,462.11,163003,1493,102105,12688,5148,1
1540,462.11,163003,1493,102105,12688,5148,1
1541,464.11,146525,1232,95240,12074,5008,1
1542,464.11,146525,1232,95240,12074,5008,1
1543,464.11,146525,1232,95240,12074,5008,1
1544,464.11,146525,1232,95240,12074,5008,1
1545,464.11,146525,1232,95240,12074,5008,1
1546,464.11,146525,1232,95240,12074,5008,1
1547,464.11,146525,1232,95240,12074,5008,1
1548,464.11,146525,1232,95240,12074,5008,1
1549,464.11,146525,1232,95240,12074,5008,0
1550,464.11,146525,1232,95240,12074,5008,1
1551,464.11,146525,1232,95240,12074,5008,1
1552,466.11,149419,1418,106589,12663,5365,1
1553,466.11,149419,1418,106589,12663,5365,1
1554,466.11,149419,1418,106589,12663,5365,0
1555,466.11,149419,1418,106589,12663,5365,0
1556,466.11,149419,1418,106589,12663,5365,0
1557,466.11,149419,1418,106589,12663,5365,0
1558,466.11,149419,1418,106589,12663,5365,1
1559,466.11,149419,1418,106589,12663,5365,1
1560,466.11,149419,1418,106589,12663,5365,0
1561,466.11,149419,1418,106589,12663,5365,0
1562,466.11,149419,1418,106589,12663,5365,1
1563,466.11,149419,1418,106589,12663,5365,0
1564,466.11,149419,1418,106589,12663,5365,1
1565,466.11,149419,1418,106589,12663,5365,1
1566,468.11,126689,1354,87994,11103,4084,1
1567,468.11,126689,1354,87994,11103,4084,1
1568,468.11,126689,1354,87994,11103,4084,2
1569,468.11,126689,1354,87994,11103,4084,0
1570,468.11,126689,1354,87994,11103,4084,1
1571,468.11,126689,1354,87994,11103,4084,1
1572,468.11,126689,1354,87994,11103,4084,1
1573,468.11,126689,1354,87994,11103,4084,1
1574,468.11,126689,1354,87994,11103,4084,1
1575,470.11,99816,1556,50951,8528,2596,2
1576,470.11,99816,1556,50951,8528,2596,1
1577,470.11,99816,1556,50951,8528,2596,0
1578,470.11,99816,1556,50951,8528,2596,1
1579,472.11,89030,1221,42635,8888,2074,2
1580,472.11,89030,1221,42635,8888,2074,1
1581,472.11,89030,1221,42635,8888,2074,1
1582,472.11,89030,1221,42635,8888,2074,0
1583,472.11,89030,1221,42635,8888,2074,1
1584,472.11,89030,1221,42635,8888,2074,1
1585,472.11,89030,1221,42635,8888,2074,2
1586,472.11,89030,1221,42635,8888,2074,1
1587,472.11,89030,1221,42635,8888,2074,1
1588,472.11,89030,1221,42635,8888,2074,1
1589,474.11,81439,1420,39098,7964,1383,2
1590,474.11,81439,1420,39098,7964,1383,2
1591,474.11,81439,1420,39098,7964,1383,2
1592,474.11,81439,1420,39098,7964,1383,1
1593,474.11,81439,1420,39098,7964,1383,1
1594,474.11,81439,1420,39098,7964,1383,0
1595,474.11,81439,1420,39098,7964,1383,1
1596,474.11,81439,1420,39098,7964,1383,1
1597,476.11,126801,1340,78707,10551,3766,1
1598,476.11,126801,1340,78707,10551,3766,2
1599,476.11,126801,1340,78707,10551,3766,2
1600,476.11,126801,1340,78707,10551,3766,2
1601,476.11,126801,1340,78707,10551,3766,2
1602,476.11,126801,1340,78707,10551,3766,1
1603,476.11,126801,1340,78707,10551,3766,0
1604,476.11,126801,1340,78707,10551,3766,0
1605,476.11,126801,1340,78707,10551,3766,0
1606,476.11,126801,1340,78707,10551,3766,1
1607,476.11,126801,1340,78707,10551,3766,1
1608,476.11,126801,1340,78707,10551,3766,1
1609,476.11,126801,1340,78707,10551,3766,1
1610,476.11,126801,1340,78707,10551,3766,1
1611,476.11,126801,1340,78707,10551,3766,1
1612,476.11,126801,1340,78707,10551,3766,1
1613,478.11,142909,1279,108726,12211,5424,1
1614,478.11,142909,1279,108726,12211,5424,1
1615,478.11,142909,1279,108726,12211,5424,1
1616,478.11,142909,1279,108726,12211,5424,0
1617,478.11,142909,1279,108726,12211,5424,1
1618,478.11,142909,1279,108726,12211,5424,0
1619,478.11,142909,1279,108726,12211,5424,0
1620,478.11,142909,1279,108726,12211,5424,1
1621,478.11,142909,1279,108726,12211,5424,1
1622,478.11,142909,1279,108726,12211,5424,1
1623,478.11,142909,1279,108726,12211,5424,1
1624,478.11,142909,1279,108726,12211,5424,1
1625,478.11,142909,1279,108726,12211,5424,1
1626,478.11,142909,1279,108726,12211,5424,1
1627,478.11,142909,1279,108726,12211,5424,1
1628,480.11,146847,1338,111052,12379,5618,1
1629,480.11,146847,1338,111052,12379,5618,1
1630,480.11,146847,1338,111052,12379,5618,2
1631,480.11,146847,1338,111052,12379,5618,0
1632,480.11,146847,1338,111052,12379,5618,1
1633,480.11,146847,1338,111052,12379,5618,1
1634,480.11,146847,1338,111052,12379,5618,1
1635,480.11,146847,1338,111052,12379,5618,1
1636,480.11,146847,1338,111052,12379,5618,1
1637,482.11,150640,1336,126545,12786,6130,1
1638,482.11,150640,1336,126545,12786,6130,1
1639,482.11,150640,1336,126545,12786,6130,2
1640,482.11,150640,1336,126545,12786,6130,2
1641,482.11,150640,1336,126545,12786,6130,2
1642,482.11,150640,1336,126545,12786,6130,2
1643,482.11,150640,1336,126545,12786,6130,2
1644,482.11,150640,1336,126545,12786,6130,1
1645,482.11,150640,1336,126545,12786,6130,1
1646,482.11,150640,1336,126545,12786,6130,0
1647,482.11,150640,1336,126545,12786,6130,1
1648,482.11,150640,1336,126545,12786,6130,2
1649,482.11,150640,1336,126545,12786,6130,1
1650,484.11,156943,1342,121712,13154,5598,1
1651,484.11,156943,1342,121712,13154,5598,1
1652,484.11,156943,1342,121712,13154,5598,1
1653,484.11,156943,1342,121712,13154,5598,1
1654,484.11,156943,1342,121712,13154,5598,0
1655,484.11,156943,1342,121712,13154,5598,0
1656,484.11,156943,1342,121712,13154,5598,1
1657,484.11,156943,1342,121712,13154,5598,1
1658,484.11,156943,1342,121712,13154,5598,1
1659,484.11,156943,1342,121712,13154,5598,1
1660,484.11,156943,1342,121712,13154,5598,1
1661,484.11,156943,1342,121712,13154,5598,1
1662,484.11,156943,1342,121712,13154,5598,1
1663,484.11,156943,1342,121712,13154,5598,1
1664,486.11,157778,1442,123783,13359,5501,1
1665,486.11,157778,1442,123783,13359,5501,1
1666,486.11,157778,1442,123783,13359,5501,1
1667,486.11,157778,1442,123783,13359,5501,0
1668,486.11,157778,1442,123783,13359,5501,2
1669,486.11,157778,1442,123783,13359,5501,1
1670,486.11,157778,1442,123783,13359,5501,2
1671,486.11,157778,1442,123783,13359,5501,2
1672,486.11,157778,1442,123783,13359,5501,1
1673,486.11,157778,1442,123783,13359,5501,1
1674,486.11,157778,1442,123783,13359,5501,1
1675,486.11,157778,1442,123783,13359,5501,1
1676,486.11,157778,1442,123783,13359,5501,1
1677,486.11,157778,1442,123783,13359,5501,0
1678,488.11,158333,1397,119135,13252,5740,1
1679,488.11,158333,1397,119135,13252,5740,1
1680,488.11,158333,1397,119135,13252,5740,1
1681,488.11,158333,1397,119135,13252,5740,1
1682,488.11,158333,1397,119135,13252,5740,2
1683,488.11,158333,1397,119135,13252,5740,2
1684,488.11,158333,1397,119135,13252,5740,0
1685,488.11,158333,1397,119135,13252,5740,2
1686,488.11,158333,1397,119135,13252,5740,2
1687,488.11,158333,1397,119135,13252,5740,2
1688,488.11,158333,1397,119135,13252,5740,0
1689,488.11,158333,1397,119135,13252,5740,1
1690,488.11,158333,1397,119135,13252,5740,1
1691,488.11,158333,1397,119135,13252,5740,1
1692,488.11,158333,1397,119135,13252,5740,1
1693,490.11,155415,1395,120585,13145,5450,1
1694,490.11,155415,1395,120585,13145,5450,1
1695,490.11,155415,1395,120585,13145,5450,2
1696,490.11,155415,1395,120585,13145,5450,2
1697,490.11,155415,1395,120585,13145,5450,2
1698,490.11,155415,1395,120585,13145,5450,2
1699,490.11,155415,1395,120585,13145,5450,2
1700,490.11,155415,1395,120585,13145,5450,2
1701,490.11,155415,1395,120585,13145,5450,2
1702,490.11,155415,1395,120585,13145,5450,1
1703,490.11,155415,1395,120585,13145,5450,1
1704,490.11,155415,1395,120585,13145,5450,1
1705,490.11,155415,1395,120585,13145,5450,0
1706,490.11,155415,1395,120585,13145,5450,0
1707,490.11,155415,1395,120585,13145,5450,0
1708,490.11,155415,1395,120585,13145,5450,1
1709,492.11,158604,1375,118697,13376,5793,1
1710,492.11,158604,1375,118697,13376,5793,1
1711,492.11,158604,1375,118697,13376,5793,2
1712,492.11,158604,1375,118697,13376,5793,2
1713,492.11,158604,1375,118697,13376,5793,2
1714,492.11,158604,1375,118697,13376,5793,1
1715,492.11,158604,1375,118697,13376,5793,0
1716,492.11,158604,1375,118697,13376,5793,1
1717,492.11,158604,1375,118697,13376,5793,1
1718,492.11,158604,1375,118697,13376,5793,1
1719,492.11,158604,1375,118697,13376,5793,1
1720,492.11,158604,1375,118697,13376,5793,1
1721,492.11,158604,1375,118697,13376,5793,1
1722,492.11,158604,1375,118697,13376,5793,1
1723,492.11,158604,1375,118697,13376,5793,1
1724,492.11,158604,1375,118697,13376,5793,1
1725,494.11,159625,1308,126905,13467,5350,1
1726,494.11,159625,1308,126905,13467,5350,1
1727,494.11,159625,1308,126905,13467,5350,1
1728,494.11,159625,1308,126905,13467,5350,1
1729,494.11,159625,1308,126905,13467,5350,1
1730,494.11,159625,1308,126905,13467,5350,1
1731,494.11,159625,1308,126905,13467,5350,1
1732,494.11,159625,1308,126905,13467,5350,1
1733,494.11,159625,1308,126905,13467,5350,1
1734,494.11,159625,1308,126905,13467,5350,2
1735,496.11,161105,1406,124727,13363,5738,1
1736,496.11,161105,1406,124727,13363,5738,1
1737,496.11,161105,1406,124727,13363,5738,1
1738,496.11,161105,1406,124727,13363,5738,1
1739,496.11,161105,1406,124727,13363,5738,2
1740,496.11,161105,1406,124727,13363,5738,2
1741,496.11,161105,1406,124727,13363,5738,2
1742,496.11,161105,1406,124727,13363,5738,1
1743,496.11,161105,1406,124727,13363,5738,1
1744,496.11,161105,1406,124727,13363,5738,2
1745,498.11,158874,2111,94059,12639,5409,2
1746,498.11,158874,2111,94059,12639,5409,1
1747,498.11,158874,2111,94059,12639,5409,1
1748,500.11,144499,2652,61915,10283,3998,0
1749,502.11,127293,1545,71126,10374,3667,1
1750,502.11,127293,1545,71126,10374,3667,1
1751,502.11,127293,1545,71126,10374,3667,1
1752,502.11,127293,1545,71126,10374,3667,2
1753,502.11,127293,1545,71126,10374,3667,2
1754,502.11,127293,1545,71126,10374,3667,2
1755,502.11,127293,1545,71126,10374,3667,2
1756,502.11,127293,1545,71126,10374,3667,2
1757,502.11,127293,1545,71126,10374,3667,2
1758,502.11,127293,1545,71126,10374,3667,0
1759,502.11,127293,1545,71126,10374,3667,0
1760,502.11,127293,1545,71126,10374,3667,1
1761,502.11,127293,1545,71126,10374,3667,1
1762,504.11,137852,1334,103438,12325,4720,1
1763,504.11,137852,1334,103438,12325,4720,1
1764,504.11,137852,1334,103438,12325,4720,2
1765,504.11,137852,1334,103438,12325,4720,2
1766,504.11,137852,1334,103438,12325,4720,2
1767,504.11,137852,1334,103438,12325,4720,0
1768,504.11,137852,1334,103438,12325,4720,0
1769,504.11,137852,1334,103438,12325,4720,1
1770,504.11,137852,1334,103438,12325,4720,1
1771,504.11,137852,1334,103438,12325,4720,1
1772,504.11,137852,1334,103438,12325,4720,1
1773,504.11,137852,1334,103438,12325,4720,0
1774,504.11,137852,1334,103438,12325,4720,2
1775,504.11,137852,1334,103438,12325,4720,1
1776,504.11,137852,1334,103438,12325,4720,1
1777,504.11,137852,1334,103438,12325,4720,1
1778,504.11,137852,1334,103438,12325,4720,1
1779,506.11,151812,1231,116035,12758,5465,2
1780,506.11,151812,1231,116035,12758,5465,2
1781,506.11,151812,1231,116035,12758,5465,1
1782,506.11,151812,1231,116035,12758,5465,1
1783,506.11,151812,1231,116035,12758,5465,0
1784,506.11,151812,1231,116035,12758,5465,1
1785,506.11,151812,1231,116035,12758,5465,1
1786,506.11,151812,1231,116035,12758,5465,1
1787,506.11,151812,1231,116035,12758,5465,1
1788,506.11,151812,1231,116035,12758,5465,1
1789,506.11,151812,1231,116035,12758,5465,1
1790,506.11,151812,1231,116035,12758,5465,1
1791,508.11,144009,1374,109350,12660,4889,1
1792,508.11,144009,1374,109350,12660,4889,1
1793,508.11,144009,1374,109350,12660,4889,1
1794,508.11,144009,1374,109350,12660,4889,0
1795,508.11,144009,1374,109350,12660,4889,1
1796,508.11,144009,1374,109350,12660,4889,0
1797,508.11,144009,1374,109350,12660,4889,0
1798,508.11,144009,1374,109350,12660,4889,1
1799,508.11,144009,1374,109350,12660,4889,1
1800,510.11,153069,1281,104583,12811,5183,1
1801,510.11,153069,1281,104583,12811,5183,2
1802,510.11,153069,1281,104583,12811,5183,2
1803,510.11,153069,1281,104583,12811,5183,2
1804,510.11,153069,1281,104583,12811,5183,1
1805,510.11,153069,1281,104583,12811,5183,0
1806,510.11,153069,1281,104583,12811,5183,1
1807,510.11,153069,1281,104583,12811,5183,1
1808,510.11,153069,1281,104583,12811,5183,1
1809,510.11,153069,1281,104583,12811,5183,1
1810,510.11,153069,1281,104583,12811,5183,1
1811,510.11,153069,1281,104583,12811,5183,1
1812,510.11,153069,1281,104583,12811,5183,1
1813,510.11,153069,1281,104583,12811,5183,1
1814,510.11,153069,1281,104583,12811,5183,1
1815,510.11,153069,1281,104583,12811,5183,1
1816,512.11,150958,1289,108143,12930,5632,1
1817,512.11,150958,1289,108143,12930,5632,2
1818,512.11,150958,1289,108143,12930,5632,2
1819,512.11,150958,1289,108143,12930,5632,2
1820,512.11,150958,1289,108143,12930,5632,1
1821,512.11,150958,1289,108143,12930,5632,1
1822,512.11,150958,1289,108143,12930,5632,1
1823,512.11,150958,1289,108143,12930,5632,0
1824,512.11,150958,1289,108143,12930,5632,1
1825,512.11,150958,1289,108143,12930,5632,1
1826,512.11,150958,1289,108143,12930,5632,1
1827,514.11,146198,1218,105754,12938,5361,1
1828,514.11,146198,1218,105754,12938,5361,1
1829,514.11,146198,1218,105754,12938,5361,1
1830,514.11,146198,1218,105754,12938,5361,1
1831,514.11,146198,1218,105754,12938,5361,2
1832,514.11,146198,1218,105754,12938,5361,1
1833,514.11,146198,1218,105754,12938,5361,1
1834,514.11,146198,1218,105754,12938,5361,1
1835,516.11,149041,1168,116397,12788,4928,2
1836,516.11,149041,1168,116397,12788,4928,1
1837,516.11,149041,1168,116397,12788,4928,1
1838,516.11,149041,1168,116397,12788,4928,1
1839,516.11,149041,1168,116397,12788,4928,1
1840,516.11,149041,1168,116397,12788,4928,0
1841,516.11,149041,1168,116397,12788,4928,0
1842,516.11,149041,1168,116397,12788,4928,1
1843,516.11,149041,1168,116397,12788,4928,0
1844,516.11,149041,1168,116397,12788,4928,1
1845,516.11,149041,1168,116397,12788,4928,1
1846,516.11,149041,1168,116397,12788,4928,1
1847,516.11,149041,1168,116397,12788,4928,1
1848,516.11,149041,1168,116397,12788,4928,1
1849,518.11,146996,1301,113008,12152,5302,1
1850,518.11,146996,1301,113008,12152,5302,1
1851,518.11,146996,1301,113008,12152,5302,2
1852,518.11,146996,1301,113008,12152,5302,2
1853,518.11,146996,1301,113008,12152,5302,1
1854,518.11,146996,1301,113008,12152,5302,1
1855,518.11,146996,1301,113008,12152,5302,1
1856,518.11,146996,1301,113008,12152,5302,1
1857,518.11,146996,1301,113008,12152,5302,1
1858,518.11,146996,1301,113008,12152,5302,1
1859,518.11,146996,1301,113008,12152,5302,1
1860,518.11,146996,1301,113008,12152,5302,1
1861,518.11,146996,1301,113008,12152,5302,1
1862,520.11,142324,1096,119566,12200,5415,2
1863,520.11,142324,1096,119566,12200,5415,1
1864,520.11,142324,1096,119566,12200,5415,1
1865,520.11,142324,1096,119566,12200,5415,1
1866,520.11,142324,1096,119566,12200,5415,1
1867,520.11,142324,1096,119566,12200,5415,1
1868,522.11,148118,1157,131051,13046,5513,1
1869,522.11,148118,1157,131051,13046,5513,2
1870,522.11,148118,1157,131051,13046,5513,1
1871,522.11,148118,1157,131051,13046,5513,1
1872,522.11,148118,1157,131051,13046,5513,0
1873,522.11,148118,1157,131051,13046,5513,1
1874,522.11,148118,1157,131051,13046,5513,1
1875,522.11,148118,1157,131051,13046,5513,0
1876,522.11,148118,1157,131051,13046,5513,0
1877,522.11,148118,1157,131051,13046,5513,1
1878,522.11,148118,1157,131051,13046,5513,1
1879,522.11,148118,1157,131051,13046,5513,1
1880,522.11,148118,1157,131051,13046,5513,1
1881,524.11,149833,1270,129576,12874,5214,1
1882,524.11,149833,1270,129576,12874,5214,1
1883,524.11,149833,1270,129576,12874,5214,1
1884,524.11,149833,1270,129576,12874,5214,2
1885,524.11,149833,1270,129576,12874,5214,2
1886,524.11,149833,1270,129576,12874,5214,1
1887,524.11,149833,1270,129576,12874,5214,1
1888,524.11,149833,1270,129576,12874,5214,1
1889,524.11,149833,1270,129576,12874,5214,2
1890,524.11,149833,1270,129576,12874,5214,1
1891,524.11,149833,1270,129576,12874,5214,1
1892,524.11,149833,1270,129576,12874,5214,1
1893,524.11,149833,1270,129576,12874,5214,1
1894,524.11,149833,1270,129576,12874,5214,1
1895,524.11,149833,1270,129576,12874,5214,0
1896,524.11,149833,1270,129576,12874,5214,1
1897,526.11,148978,1258,133479,12920,5474,1
1898,526.11,148978,1258,133479,12920,5474,1
1899,526.11,148978,1258,133479,12920,5474,1
1900,526.11,148978,1258,133479,12920,5474,0
1901,526.11,148978,1258,133479,12920,5474,1
1902,526.11,148978,1258,133479,12920,5474,1
1903,526.11,148978,1258,133479,12920,5474,1
1904,526.11,148978,1258,133479,12920,5474,1
1905,526.11,148978,1258,133479,12920,5474,1
1906,526.11,148978,1258,133479,12920,5474,0
1907,526.11,148978,1258,133479,12920,5474,1
1908,526.11,148978,1258,133479,12920,5474,1
1909,526.11,148978,1258,133479,12920,5474,0
1910,526.11,148978,1258,133479,12920,5474,1
1911,526.11,148978,1258,133479,12920,5474,1
1912,526.11,148978,1258,133479,12920,5474,1
1913,526.11,148978,1258,133479,12920,5474,1
1914,528.11,143436,1201,131224,12689,5233,1
1915,528.11,143436,1201,131224,12689,5233,1
1916,528.11,143436,1201,131224,12689,5233,0
1917,528.11,143436,1201,131224,12689,5233,0
1918,528.11,143436,1201,131224,12689,5233,1
1919,528.11,143436,1201,131224,12689,5233,1
1920,528.11,143436,1201,131224,12689,5233,0
1921,528.11,143436,1201,131224,12689,5233,0
1922,528.11,143436,1201,131224,12689,5233,1
1923,528.11,143436,1201,131224,12689,5233,1
1924,528.11,143436,1201,131224,12689,5233,1
1925,528.11,143436,1201,131224,12689,5233,1
1926,528.11,143436,1201,131224,12689,5233,1
1927,530.11,150415,1278,133098,13039,5918,1
1928,530.11,150415,1278,133098,13039,5918,1
1929,530.11,150415,1278,133098,13039,5918,1
1930,530.11,150415,1278,133098,13039,5918,1
1931,530.11,150415,1278,133098,13039,5918,1
1932,530.11,150415,1278,133098,13039,5918,1
1933,530.11,150415,1278,133098,13039,5918,2
1934,530.11,150415,1278,133098,13039,5918,2
1935,530.11,150415,1278,133098,13039,5918,1
1936,530.11,150415,1278,133098,13039,5918,1
1937,530.11,150415,1278,133098,13039,5918,1
1938,530.11,150415,1278,133098,13039,5918,1
1939,530.11,150415,1278,133098,13039,5918,1
1940,530.11,150415,1278,133098,13039,5918,1
1941,530.11,150415,1278,133098,13039,5918,1
1942,530.11,150415,1278,133098,13039,5918,1
1943,530.11,150415,1278,133098,13039,5918,1
1944,530.11,150415,1278,133098,13039,5918,1
1945,530.11,150415,1278,133098,13039,5918,1
1946,530.11,150415,1278,133098,13039,5918,1
1947,532.11,145557,1143,129485,12730,5628,1
1948,532.11,145557,1143,129485,12730,5628,1
1949,532.11,145557,1143,129485,12730,5628,2
1950,532.11,145557,1143,129485,12730,5628,1
1951,532.11,145557,1143,129485,12730,5628,1
1952,532.11,145557,1143,129485,12730,5628,1
1953,532.11,145557,1143,129485,12730,5628,1
1954,532.11,145557,1143,129485,12730,5628,1
1955,532.11,145557,1143,129485,12730,5628,1
1956,532.11,145557,1143,129485,12730,5628,1
1957,532.11,145557,1143,129485,12730,5628,1
1958,532.11,145557,1143,129485,12730,5628,1
1959,532.11,145557,1143,129485,12730,5628,1
1960,532.11,145557,1143,129485,12730,5628,1
1961,532.11,145557,1143,129485,12730,5628,1
1962,534.11,153894,1255,125084,13180,5197,1
1963,534.11,153894,1255,125084,13180,5197,1
1964,534.11,153894,1255,125084,13180,5197,2
1965,534.11,153894,1255,125084,13180,5197,2
1966,534.11,153894,1255,125084,13180,5197,2
1967,534.11,153894,1255,125084,13180,5197,0
1968,534.11,153894,1255,125084,13180,5197,1
1969,534.11,153894,1255,125084,13180,5197,0
1970,534.11,153894,1255,125084,13180,5197,1
1971,534.11,153894,1255,125084,13180,5197,1
1972,534.11,153894,1255,125084,13180,5197,1
1973,534.11,153894,1255,125084,13180,5197,1
1974,534.11,153894,1255,125084,13180,5197,1
1975,534.11,153894,1255,125084,13180,5197,1
1976,534.11,153894,1255,125084,13180,5197,1
1977,534.11,153894,1255,125084,13180,5197,1
1978,534.11,153894,1255,125084,13180,5197,1
1979,536.11,154094,1106,112087,13148,5283,2
1980,536.11,154094,1106,112087,13148,5283,1
1981,536.11,154094,1106,112087,13148,5283,1
1982,536.11,154094,1106,112087,13148,5283,1
1983,536.11,154094,1106,112087,13148,5283,1
1984,536.11,154094,1106,112087,13148,5283,0
1985,536.11,154094,1106,112087,13148,5283,1
1986,536.11,154094,1106,112087,13148,5283,1
1987,536.11,154094,1106,112087,13148,5283,1
1988,536.11,154094,1106,112087,13148,5283,1
1989,536.11,154094,1106,112087,13148,5283,1
1990,536.11,154094,1106,112087,13148,5283,1
1991,536.11,154094,1106,112087,13148,5283,1
1992,536.11,154094,1106,112087,13148,5283,1
1993,538.11,153402,1148,121378,13625,5364,1
1994,538.11,153402,1148,121378,13625,5364,1
1995,538.11,153402,1148,121378,13625,5364,1
1996,538.11,153402,1148,121378,13625,5364,1
1997,538.11,153402,1148,121378,13625,5364,0
1998,538.11,153402,1148,121378,13625,5364,0
1999,538.11,153402,1148,121378,13625,5364,0
2000,538.11,153402,1148,121378,13625,5364,1
2001,538.11,153402,1148,121378,13625,5364,0
2002,538.11,153402,1148,121378,13625,5364,1
2003,538.11,153402,1148,121378,13625,5364,1
2004,538.11,153402,1148,121378,13625,5364,1
2005,538.11,153402,1148,121378,13625,5364,1
2006,538.11,153402,1148,121378,13625,5364,1
2007,540.11,152414,1180,114965,13529,5480,1
2008,540.11,152414,1180,114965,13529,5480,2
2009,540.11,152414,1180,114965,13529,5480,2
2010,540.11,152414,1180,114965,13529,5480,1
2011,540.11,152414,1180,114965,13529,5480,1
2012,540.11,152414,1180,114965,13529,5480,0
2013,540.11,152414,1180,114965,13529,5480,1
2014,540.11,152414,1180,114965,13529,5480,1
2015,540.11,152414,1180,114965,13529,5480,0
2016,540.11,152414,1180,114965,13529,5480,0
2017,540.11,152414,1180,114965,13529,5480,1
2018,540.11,152414,1180,114965,13529,5480,1
2019,540.11,152414,1180,114965,13529,5480,1
2020,540.11,152414,1180,114965,13529,5480,1
2021,540.11,152414,1180,114965,13529,5480,1
2022,540.11,152414,1180,114965,13529,5480,1
2023,540.11,152414,1180,114965,13529,5480,1
2024,540.11,152414,1180,114965,13529,5480,1
2025,542.11,152568,1199,114518,13701,5093,2
2026,542.11,152568,1199,114518,13701,5093,2
2027,542.11,152568,1199,114518,13701,5093,2
2028,542.11,152568,1199,114518,13701,5093,1
2029,542.11,152568,1199,114518,13701,5093,1
2030,542.11,152568,1199,114518,13701,5093,1
2031,542.11,152568,1199,114518,13701,5093,1
2032,542.11,152568,1199,114518,13701,5093,0
2033,542.11,152568,1199,114518,13701,5093,1
2034,542.11,152568,1199,114518,13701,5093,0
2035,542.11,152568,1199,114518,13701,5093,1
2036,544.11,159928,1185,117719,13815,5693,2
2037,544.11,159928,1185,117719,13815,5693,1
2038,544.11,159928,1185,117719,13815,5693,1
2039,544.11,159928,1185,117719,13815,5693,1
2040,544.11,159928,1185,117719,13815,5693,1
2041,544.11,159928,1185,117719,13815,5693,1
2042,544.11,159928,1185,117719,13815,5693,1
2043,544.11,159928,1185,117719,13815,5693,1
2044,544.11,159928,1185,117719,13815,5693,1
2045,544.11,159928,1185,117719,13815,5693,1
2046,546.11,160639,1281,118630,13589,5470,1
2047,546.11,160639,1281,118630,13589,5470,2
2048,546.11,160639,1281,118630,13589,5470,2
2049,546.11,160639,1281,118630,13589,5470,2
2050,546.11,160639,1281,118630,13589,5470,1
2051,546.11,160639,1281,118630,13589,5470,0
2052,546.11,160639,1281,118630,13589,5470,1
2053,546.11,160639,1281,118630,13589,5470,1
2054,546.11,160639,1281,118630,13589,5470,1
2055,546.11,160639,1281,118630,13589,5470,1
2056,546.11,160639,1281,118630,13589,5470,1
2057,546.11,160639,1281,118630,13589,5470,1
2058,546.11,160639,1281,118630,13589,5470,1
2059,546.11,160639,1281,118630,13589,5470,1
2060,546.11,160639,1281,118630,13589,5470,1
2061,546.11,160639,1281,118630,13589,5470,1
2062,548.11,164232,1291,119135,13845,5768,1
2063,548.11,164232,1291,119135,13845,5768,1
2064,548.11,164232,1291,119135,13845,5768,2
2065,548.11,164232,1291,119135,13845,5768,2
2066,548.11,164232,1291,119135,13845,5768,1
2067,548.11,164232,1291,119135,13845,5768,0
2068,548.11,164232,1291,119135,13845,5768,1
2069,548.11,164232,1291,119135,13845,5768,0
2070,548.11,164232,1291,119135,13845,5768,1
2071,548.11,164232,1291,119135,13845,5768,1
2072,548.11,164232,1291,119135,13845,5768,1
2073,548.11,164232,1291,119135,13845,5768,1
2074,548.11,164232,1291,119135,13845,5768,1
2075,548.11,164232,1291,119135,13845,5768,1
2076,550.11,164720,1366,117765,13991,5569,1
2077,550.11,164720,1366,117765,13991,5569,2
2078,550.11,164720,1366,117765,13991,5569,1
2079,550.11,164720,1366,117765,13991,5569,1
2080,550.11,164720,1366,117765,13991,5569,0
2081,550.11,164720,1366,117765,13991,5569,2
2082,550.11,164720,1366,117765,13991,5569,1
2083,550.11,164720,1366,117765,13991,5569,1
2084,552.11,151987,1229,118722,13215,5275,1
2085,552.11,151987,1229,118722,13215,5275,1
2086,552.11,151987,1229,118722,13215,5275,1
2087,552.11,151987,1229,118722,13215,5275,1
2088,552.11,151987,1229,118722,13215,5275,1
2089,552.11,151987,1229,118722,13215,5275,1
2090,552.11,151987,1229,118722,13215,5275,1
2091,552.11,151987,1229,118722,13215,5275,1
2092,552.11,151987,1229,118722,13215,5275,1
2093,552.11,151987,1229,118722,13215,5275,1
2094,552.11,151987,1229,118722,13215,5275,1
2095,552.11,151987,1229,118722,13215,5275,1
2096,552.11,151987,1229,118722,13215,5275,1
2097,552.11,151987,1229,118722,13215,5275,1
2098,554.11,151985,1200,128552,13464,5491,1
2099,554.11,151985,1200,128552,13464,5491,1
2100,554.11,151985,1200,128552,13464,5491,1
2101,554.11,151985,1200,128552,13464,5491,1
2102,554.11,151985,1200,128552,13464,5491,1
2103,554.11,151985,1200,128552,13464,5491,1
2104,554.11,151985,1200,128552,13464,5491,1
2105,554.11,151985,1200,128552,13464,5491,1
2106,554.11,151985,1200,128552,13464,5491,1
2107,554.11,151985,1200,128552,13464,5491,1
2108,554.11,151985,1200,128552,13464,5491,1
2109,554.11,151985,1200,128552,13464,5491,1
2110,554.11,151985,1200,128552,13464,5491,1
2111,554.11,151985,1200,128552,13464,5491,1
2112,556.11,156073,1363,134369,13766,5368,1
2113,556.11,156073,1363,134369,13766,5368,1
2114,556.11,156073,1363,134369,13766,5368,1
